window_index,ClassPrior,Centroid,DiagGaussian,LinearSoftmax
233,0.191272052,0.1855249745,0.2164503192,0.3883575462
234,0.1463414634,0.1770218312,0.2361111111,0.3648140774
235,0.1647058824,0.1877982939,0.2078014594,0.4139197408
236,0.1572139303,0.2830438766,0.169479863,0.4734425759
237,0.2003642987,0.1808831946,0.1786082216,0.4080056474
238,0.1899441341,0.2453861928,0.2154419524,0.3763826457
239,0.1196581197,0.2443777459,0.3008727118,0.3999395391
240,0.147922999,0.2560333075,0.2916442591,0.3737115682
241,0.1526104418,0.2368305669,0.2741537337,0.4301028015
242,0.1415384615,0.2533245988,0.2926352129,0.3387945388
243,0.1333333333,0.2134956207,0.3239129755,0.32824433
244,0.1952117864,0.2535290198,0.2065157546,0.4839322023
245,0.1382868937,0.1577032304,0.298985089,0.3100969938
246,0.1734104046,0.1440333507,0.2702335274,0.3351320718
247,0.1526104418,0.2191512437,0.3074871349,0.4898541114
248,0.1632251721,0.1803255485,0.34510696,0.2960067492
249,0.1382868937,0.1366658656,0.2767738189,0.3820980071
250,0.1510574018,0.1644894895,0.2956808808,0.3171020027
251,0.2210617929,0.2268697786,0.1632290798,0.2920376999
252,0.1719806763,0.2343829171,0.2806428833,0.4222352641
253,0.185915493,0.256532188,0.239352694,0.4860151512
254,0.09587513935,0.202911272,0.2552255226,0.3505917313
255,0.1661779081,0.2427777252,0.2846903481,0.3855954957
256,0.2127659574,0.1587301587,0.2141573296,0.2533919476
257,0.1214057508,0.2824823944,0.3133465228,0.3259231914
258,0.1690962099,0.1786283892,0.2197368789,0.3730809304
259,0.1526104418,0.1977965854,0.2073670835,0.3062003968
260,0.1541541542,0.1898536251,0.3598817765,0.4095091679
261,0.1510574018,0.2134809348,0.3313262787,0.4779445276
262,0.1602373887,0.2034098727,0.2989083244,0.4788108647
263,0.1632251721,0.2744000878,0.2686961995,0.3810542917
264,0.1719806763,0.2620341704,0.3388477515,0.2976051143
265,0.1541541542,0.2885711076,0.3472908848,0.4307283367
266,0.103410341,0.2484996738,0.3821810406,0.5044555515
267,0.1231422505,0.08813559322,0.3959160387,0.2829241541
268,0.1178992497,0.1923520812,0.2507762226,0.376781635
269,0.1845574388,0.2006186034,0.2630393992,0.3529875548
270,0.1265822785,0.2520386781,0.2425094967,0.3911290587
271,0.1776504298,0.2008805937,0.234455773,0.3805804951
272,0.1231422505,0.2298582799,0.3874151611,0.4909124137
273,0.1015452539,0.2149467275,0.3846382691,0.4282181489
274,0.08018327606,0.1247634189,0.4006336913,0.4301062159
275,0.01277139208,0.08685446009,0.3748148148,0.4983660131
276,0.09587513935,0.2227323742,0.3418041804,0.4342839792
277,0.1231422505,0.2796858155,0.3289948163,0.5799363062
278,0.1143473571,0.2471036415,0.3452441937,0.4291732697
279,0.1734104046,0.3061638869,0.2543875586,0.4237816764
280,0.185915493,0.2775820831,0.2729213031,0.4420677362
281,0.1925925926,0.3547384315,0.2379534479,0.3628695306
282,0.1231422505,0.2496397041,0.3198395406,0.3955412427
283,0.1282860147,0.3131032279,0.362103493,0.41846108
284,0.1089324619,0.2114377084,0.3778943861,0.3849210488
