window_index,DLinear,PatchTST,iTransformer,TimesNet,ZeroPred,Persistence,HAR_EWM
502,0.4489033222,0.4723991454,0.4506749213,0.4565210342,0.4472464025,1.907065988,0.4494748116
503,0.451833576,0.4577319324,0.4468886852,0.455765456,0.4459524155,0.6196068525,0.4499538839
504,0.4550701678,0.4515604973,0.4577085078,0.4529467523,0.4503774643,0.6772547364,0.4515529573
505,0.4307911694,0.4298430979,0.427046448,0.4137974083,0.4149926603,3.741757631,0.414604187
506,0.4145332873,0.4146602154,0.409288168,0.4060117304,0.4029375315,1.725427032,0.4070245326
507,0.4111600816,0.4192257226,0.4155450761,0.4045710564,0.4019437134,0.4938135445,0.4074467719
508,0.4158495963,0.4176375568,0.4093638361,0.4073383808,0.4072285891,0.7023389339,0.4142339528
509,0.4166626632,0.409979254,0.4111394882,0.407738924,0.4055289328,0.581120491,0.4097368419
510,0.4249539673,0.4289754331,0.4116620719,0.4127897322,0.4115006924,0.4233805239,0.4137725532
511,0.4098447859,0.4134870768,0.4095200598,0.4172637165,0.4114005268,0.4640754759,0.4142626822
512,0.4213650227,0.4259825647,0.4148818552,0.4117429256,0.4131593406,0.4321986139,0.415869236
513,0.4153313339,0.4115464687,0.4194325209,0.4133823812,0.4109465182,0.7002944946,0.4168690145
514,0.4129951894,0.4324103296,0.4079002142,0.4120871723,0.4090355933,0.5966040492,0.417673111
515,0.4115025997,0.4088796079,0.3946948946,0.397418946,0.398722887,1.418046355,0.4011864364
516,0.412124306,0.4147194326,0.41007635,0.4007772207,0.4019639492,0.5460615158,0.4050385952
517,0.4111398458,0.4019143581,0.3942426741,0.4017278254,0.3999191225,0.6161286235,0.4009539187
518,0.4046880305,0.4008941352,0.3995714188,0.3969350755,0.3955022395,0.8574097753,0.3948372304
519,0.408403486,0.4164022505,0.3980235159,0.3977263868,0.3970763981,0.5029209256,0.3965350091
520,0.4059102237,0.4100932181,0.4009200037,0.3972992897,0.3971832693,0.3972112238,0.3965967596
521,0.4045289457,0.3971981108,0.4002809525,0.3944421709,0.3945373595,0.6271721125,0.3951958716
522,0.3939160407,0.4045643508,0.3942330778,0.3823245466,0.3826299608,1.611868858,0.3813228607
523,0.3894329369,0.3940776885,0.3940954506,0.3858809471,0.385866046,0.5041547418,0.3849112093
524,0.3921093941,0.4157450199,0.3854908645,0.385284692,0.3842056692,0.592644453,0.3832515776
525,0.3966589272,0.3986520767,0.390046984,0.3906600475,0.3866631091,0.4156527817,0.3863433301
526,0.3977686465,0.395062536,0.391843766,0.3901728094,0.3877210915,0.4969532788,0.3867473602
527,0.3944035769,0.4022951424,0.3927567899,0.3951820433,0.388004154,0.6023509502,0.3869494498
528,0.3619064987,0.3589583933,0.3536177576,0.3428682387,0.3450054824,4.615085602,0.3471042216
529,0.3458673656,0.3415727913,0.3302403688,0.3254666924,0.3251568079,2.443087339,0.3352419436
530,0.3122017384,0.3351269662,0.3199876547,0.3159128726,0.3101313412,2.764686584,0.338455528
531,0.3183830082,0.3120205104,0.3100347817,0.3066774905,0.3098948002,0.939794302,0.3256413639
532,0.3115531802,0.3165229559,0.2988959849,0.3063185513,0.3030995131,1.396687031,0.3313594759
533,0.3106231987,0.3205578625,0.3083519936,0.3056465089,0.3036533594,0.3098703325,0.3285727799
534,0.3063487113,0.3101996779,0.3116933405,0.3045793474,0.3024818301,0.7539947629,0.3173419535
535,0.3143461049,0.3146010041,0.299313277,0.3006648123,0.2995811999,0.6033732891,0.3194774687
536,0.3518642485,0.3556900918,0.3509277403,0.3510684669,0.3483637869,0.6878237128,0.3669761717
537,0.3649719954,0.3596294224,0.3609501123,0.3566888273,0.355784446,0.5312871337,0.3666972816
538,0.3663966656,0.3933860064,0.3603902161,0.3541665077,0.3557596505,0.363637805,0.365418911
539,0.3608545065,0.3852584064,0.3577927351,0.3467577994,0.3524805009,1.083455563,0.35687837
540,0.3671965301,0.3789045513,0.3532851636,0.3506155014,0.3527004719,0.4099899828,0.357737571
541,0.3633455038,0.3751959801,0.3632178307,0.3505645692,0.3528357446,0.3906900883,0.3560032845
542,0.3661254942,0.3637045622,0.3529924452,0.3530470431,0.355160445,0.3889724016,0.3580800295
543,0.3703632355,0.3742945194,0.3604997694,0.3623336256,0.3617916405,0.3824636042,0.3668745756
544,0.3714466989,0.3859595954,0.3707577288,0.361394763,0.3633417189,0.4433794916,0.368965596
545,0.3734107316,0.3756013811,0.3687015474,0.3641314209,0.3650101721,0.3757301569,0.3689038455
546,0.3921774924,0.4000602663,0.3831449449,0.3795891702,0.3827916086,0.4573573172,0.3854115903
547,0.4141608179,0.4121168554,0.3977953494,0.3987038136,0.399882704,0.5372548699,0.3981094658
548,0.4061077535,0.405063957,0.4020769894,0.3909249008,0.3975893557,0.8571746349,0.3977833688
549,0.3987289965,0.4170371294,0.3887621462,0.3859051168,0.3876872957,1.256585121,0.393901825
550,0.3367143571,0.3279467523,0.3303515017,0.3259447813,0.3290463686,6.830802441,0.3237086833
551,0.3470029533,0.3488668501,0.3423442841,0.3343199492,0.3360544145,0.3319591582,0.3317595124
552,0.3385700285,0.3443437517,0.3332107961,0.3283718228,0.3344994783,0.4374502599,0.3305914104
553,0.3419923782,0.3262731135,0.3281603158,0.3310856521,0.3322574198,0.5522956252,0.3299090862
554,0.3386777341,0.35142079,0.3287148476,0.326808989,0.3313635886,0.921990633,0.3267935812
555,0.3370480239,0.3448066711,0.3266923726,0.3241566718,0.3281962574,0.5679491162,0.3244378269
556,0.3377138376,0.351411432,0.3291497529,0.3225209713,0.3279484212,0.3715758324,0.3239176273
557,0.3295116425,0.3325122297,0.3260926008,0.3254673779,0.3287886381,0.3541164696,0.3242545724
558,0.335442692,0.3461817801,0.3302695751,0.3264466822,0.329177171,0.5676730275,0.3263669312
559,0.3354906738,0.3324009478,0.33366099,0.3254853189,0.3302147686,0.3858296871,0.3264339268
560,0.3427850008,0.3486609459,0.3289129436,0.326079607,0.3305170238,0.3405964375,0.3266809583
561,0.337779671,0.3318210542,0.3232957125,0.3273730576,0.330499202,0.3269904554,0.3266955316
562,0.3419152796,0.3532897234,0.3265868723,0.3251960576,0.3325527906,0.5977753997,0.3275297582
563,0.3452606201,0.3617554903,0.3256328404,0.3247002661,0.332171917,0.4160012007,0.32696262
564,0.3544867039,0.3660190105,0.346036762,0.3443603814,0.3468879461,0.3576044142,0.343549639
565,0.3539314568,0.3731954098,0.3416987956,0.3400274813,0.3459863961,0.4691213667,0.3422140777
566,0.3566514254,0.3470717967,0.3386025429,0.3410011828,0.3462469578,0.3604293764,0.3422553539
567,0.3511781394,0.3520417213,0.3469557762,0.3375765383,0.3444687426,0.4748902023,0.340772748
568,0.3599149883,0.3632092476,0.3418359756,0.3468873501,0.3463358879,0.3603592813,0.3435719907
569,0.3571677208,0.3534692824,0.3445318639,0.3433456719,0.3449803889,0.4411402643,0.3429920375
570,0.3530791104,0.3623415232,0.3460650146,0.3421563208,0.3450603485,0.3424372971,0.3429500759
571,0.4316328466,0.4446227551,0.4219233692,0.4253025055,0.4240003526,0.5040256977,0.427428633
572,0.4378323555,0.4715698957,0.4319767952,0.4310646355,0.4290902913,0.6539237499,0.4313749075
573,0.440479517,0.4659993351,0.4289927781,0.4337606728,0.428686142,0.4788223207,0.4299283028
574,0.4298925698,0.4321445525,0.4274679124,0.4196365774,0.4148953855,1.739023805,0.4215143621
575,0.4230270386,0.4331948757,0.4146035016,0.4219451845,0.4150632918,0.4475743473,0.4205873013
576,0.4291009903,0.4567114413,0.4363968074,0.4372516572,0.4219276905,0.4683392942,0.4272181094
577,0.4215554297,0.4526807964,0.4338810444,0.4348537028,0.4161728323,0.9885585904,0.4258874655
578,0.4337825477,0.4564557076,0.43435359,0.438659519,0.4193365276,0.6374529004,0.4306963682
579,0.4193840027,0.441806227,0.4218480885,0.4261620939,0.4114851952,1.17558372,0.4163923264
580,0.4180481136,0.434037447,0.4268250167,0.4283628762,0.4114472866,0.4206504822,0.4164891243
581,0.4469675124,0.4659790993,0.4453543127,0.4553795755,0.443302542,0.5697435737,0.447134167
582,0.4804050028,0.5070847869,0.4864267111,0.4937546253,0.4770904779,1.323055267,0.479341954
583,0.4719120562,0.4928350449,0.4737142026,0.475358218,0.4689542353,1.298857212,0.4688676894
584,0.4865467548,0.5065183043,0.4885813296,0.4903707206,0.4821812212,0.5875123143,0.4817535579
585,0.4851206243,0.5095102787,0.4926765859,0.4922109842,0.4835889041,0.492351681,0.483010143
586,0.4845563471,0.5040360093,0.4851276875,0.4920946658,0.4835104942,0.4946007431,0.483222723
587,0.4738353789,0.491319865,0.4798164368,0.4791207016,0.4755616486,3.282517672,0.4758322537
588,0.473782897,0.493689388,0.4778041542,0.4799529016,0.4753237665,0.4902752936,0.4753278196
589,0.4794766903,0.4857648313,0.4711643755,0.4781958163,0.4750388563,0.6194236279,0.4756836891
590,0.4715771675,0.4780350924,0.4750577211,0.4763497412,0.4746716321,0.5268537998,0.4757902324
591,0.4854549468,0.4945978224,0.4741414487,0.4782758653,0.475230664,0.4750124514,0.4762275517
592,0.48784253,0.4965467453,0.4853177965,0.4832441509,0.4826281071,0.6212643385,0.4827400744
593,0.4812568128,0.5046549439,0.4862855971,0.4899176061,0.4859124124,0.5919498205,0.4866419733
594,0.4988229275,0.5015605092,0.4898188114,0.4913028181,0.4946290255,1.770163894,0.5008813739
595,0.4970121384,0.5033008456,0.4947049916,0.5011596084,0.4989072382,0.5166137815,0.5049619675
596,0.4958494604,0.4964149892,0.4972991049,0.4979340136,0.4992469847,0.4982470572,0.5051700473
597,0.4977599084,0.5130879879,0.5007452965,0.5010280609,0.5000175834,0.5092013478,0.5058460236
598,0.4973837137,0.5056414008,0.4970926344,0.496887058,0.50030303,0.4975318909,0.5057547688
599,0.4975155592,0.5028166771,0.4998442829,0.4994482994,0.5002583861,0.4982031882,0.5050497651
600,0.4888371229,0.501806438,0.4860653579,0.4928170443,0.4958301485,1.287820816,0.5054572225
601,0.4942084253,0.4976451397,0.4953154624,0.492194742,0.4957000315,0.5377272964,0.5062921643
602,0.5273172855,0.5192556381,0.5258143544,0.5271580219,0.5279723406,0.7510404587,0.5391226411
603,0.5254762769,0.5248795152,0.5363171697,0.5298593044,0.5305786729,0.5301481485,0.5405073166
604,0.523709476,0.5324935317,0.5208933353,0.5225045681,0.5235100389,1.278246522,0.527854979
605,0.526655972,0.5521278977,0.5208950639,0.5265987515,0.5268691182,0.5317411423,0.5317373276
606,0.5219395757,0.5103366971,0.5313225389,0.529302299,0.5270418525,1.073804617,0.5282011032
607,0.5237965584,0.5257523656,0.5322836041,0.5262711048,0.5275629163,0.5707185864,0.5282103419
608,0.515825212,0.524145782,0.5264744759,0.5258283019,0.5256832242,0.7335293293,0.5275259614
609,0.5245440006,0.5294331908,0.5221982598,0.5259277225,0.5248445868,0.6318697333,0.5277944207
610,0.5186027884,0.5488944054,0.5262076855,0.5260365605,0.5249002576,0.5390588641,0.5282020569
611,0.5275891423,0.5252687335,0.5294162631,0.5273011327,0.5286490321,0.5301885009,0.5322973132
612,0.522511065,0.5231170058,0.5219598413,0.5245951414,0.5239616632,0.948659122,0.5248463154
613,0.5200926661,0.5297115445,0.5157684684,0.5234478116,0.5246179104,0.5263947845,0.5255895853
614,0.5195665956,0.5279616117,0.5208776593,0.5253906846,0.5259055495,0.5287197232,0.5270139575
615,0.5198122263,0.5274219513,0.5221697092,0.5220535994,0.5243697762,0.7633249164,0.5241421461
616,0.5206297636,0.5254710317,0.5210204124,0.5250099301,0.5243246555,0.5300646424,0.5239106417
617,0.5173447728,0.5375041366,0.5267832279,0.5254076123,0.5257335305,0.5266779065,0.5252907872
618,0.5196996331,0.5166720748,0.5307512283,0.5260252357,0.5268247724,0.5404776931,0.52646029
619,0.5180290341,0.5117838383,0.5289348364,0.5247429013,0.5249497294,0.9927518368,0.5262938738
620,0.5227920413,0.5207862854,0.5176010728,0.5206041932,0.5242905617,0.5798050165,0.5246737003
621,0.525581181,0.5452177525,0.5295065045,0.5236010551,0.5260105133,0.8429902196,0.527936995
622,0.5200747848,0.5240442157,0.5268833041,0.524207294,0.5256442428,0.6821537018,0.5261723995
623,0.5221223235,0.5256278515,0.5190873742,0.521889627,0.5235090256,0.6986171603,0.5230608582
624,0.5098261237,0.5156254768,0.5250220299,0.5210273266,0.5211863518,0.7317728996,0.5203048587
625,0.5193311572,0.5359042287,0.5221258998,0.5237782001,0.523565352,0.7425713539,0.5224408507
626,0.5014817715,0.5075591803,0.5138885975,0.5138840675,0.5145394802,1.566761017,0.514123857
627,0.501945436,0.5069802999,0.5084163547,0.5084403753,0.5088227391,1.056498408,0.5076690316
628,0.4996348321,0.5026630759,0.5033138394,0.5064046979,0.5051631331,0.9676678777,0.5045825839
629,0.4981956482,0.4989378154,0.5105823874,0.5076372027,0.505125463,0.5496583581,0.5043304563
630,0.495960474,0.5026500821,0.5018146634,0.5043078661,0.5024086833,0.8090801239,0.5018291473
631,0.4982526302,0.4937462807,0.4991864264,0.5030625463,0.5025089383,0.5309203267,0.5017181635
632,0.4499312341,0.4545204639,0.4526945353,0.4535943568,0.4516067505,5.449495316,0.4580211639
633,0.4388468266,0.4641347229,0.4430220127,0.44308725,0.4428848028,1.314901352,0.4563427269
634,0.4459296763,0.4394681454,0.4391756952,0.4480997622,0.4457897246,0.4470819533,0.4593264163
635,0.4511935413,0.4421754777,0.4536002576,0.4508981407,0.4497327805,0.8054620624,0.4594071805
636,0.4491087198,0.4672292173,0.4528515339,0.4516667426,0.4501973391,0.5504212379,0.46101138
637,0.4517349899,0.4692419767,0.4644485414,0.457749933,0.4557237625,0.497245878,0.4660410583
638,0.4499432147,0.470489651,0.4541047513,0.4542655945,0.4532363415,0.7032061219,0.4593980312
639,0.4428369701,0.4547201693,0.4454851151,0.4472213089,0.4492131174,1.139292598,0.450475812
640,0.4472758472,0.4476369321,0.4464295208,0.4465840161,0.4473354816,0.67571944,0.4500671625
641,0.4429083765,0.4462704957,0.4416316748,0.443644762,0.4456052482,0.6047331691,0.4501739442
642,0.4231034517,0.4173963964,0.4198064804,0.4279799461,0.426892519,2.247150183,0.4410692751
643,0.4128008187,0.4133224487,0.4154573977,0.4217576087,0.4194283187,2.186433077,0.4439224899
644,0.4145513773,0.4433414638,0.4211145937,0.4205997884,0.4167403281,0.7468335032,0.4461416304
645,0.4134972095,0.4190346301,0.4153486788,0.4181147516,0.4170974195,0.4169358015,0.4453025758
646,0.4066065252,0.4366085827,0.4207119644,0.4229837656,0.4153404534,0.9367565513,0.4495594203
647,0.4027800858,0.4144571722,0.408618778,0.4157545865,0.4095419645,1.079408646,0.4306256771
648,0.4028044939,0.4204765856,0.4114016593,0.411948055,0.409665823,0.4126404226,0.4304862022
649,0.4054440558,0.4108074009,0.4122581482,0.4087519944,0.4091361463,0.4696440399,0.4265007079
650,0.3995165825,0.4107067287,0.4069240093,0.40955019,0.4048872888,0.8266915679,0.42827034
651,0.4057986438,0.4122374356,0.4150852859,0.411576122,0.4061056077,0.4089079201,0.4284854829
652,0.3992575705,0.4259876907,0.4039966166,0.4141466916,0.4062481821,0.4061054885,0.427002579
653,0.3989650309,0.4211454391,0.4057836235,0.4125641286,0.4054965973,0.50728935,0.4289438725
654,0.3945888281,0.4217753708,0.408390522,0.4043844938,0.4020084143,0.7274449468,0.4180459082
655,0.3975151777,0.4094041288,0.3986583948,0.4097236693,0.4021833837,0.5479800105,0.4220003188
656,0.3999006748,0.4069533646,0.4190221727,0.4167207181,0.4097537994,0.486150831,0.4336065352
657,0.4073177278,0.4099802971,0.4173566997,0.4182917774,0.4100064933,0.4109477699,0.4324781001
658,0.4038383961,0.4074510634,0.4106511772,0.416571945,0.4060610235,0.8449875712,0.4345632493
659,0.4041890204,0.4123744071,0.4131890535,0.4176776409,0.4069461524,0.5344688892,0.4394806325
660,0.3878132999,0.4108738899,0.3928965032,0.3986094892,0.3943338394,1.781624436,0.4104578197
661,0.4089246094,0.4187402427,0.4118373692,0.4152998626,0.4125870168,0.4131816924,0.4252568483
662,0.4235328734,0.4450485706,0.4269762039,0.4293284416,0.4254030883,0.4555245936,0.4364541471
663,0.4353919327,0.4570952356,0.4377163649,0.4407537282,0.4357549846,0.4499857426,0.4492565691
664,0.4381350577,0.439999342,0.4365991056,0.4383281767,0.433888346,0.6389490366,0.4433676004
665,0.4300551414,0.4306443632,0.4330845773,0.4380106032,0.4342591763,0.438775301,0.4440249503
666,0.4960711002,0.494027406,0.5011322498,0.5035897493,0.4975908697,0.5150055289,0.5121434331
667,0.4191558361,0.4347236156,0.4222069979,0.4193981588,0.4202299118,8.066870689,0.4203374386
668,0.4212583005,0.4176917076,0.4097761214,0.4169620574,0.4129870236,1.118614435,0.4134076834
669,0.4163017273,0.417757839,0.4177714884,0.4181996882,0.4154812396,0.419500947,0.4156426191
670,0.4315292537,0.427821666,0.4168572426,0.4206355512,0.4216053188,0.4382477701,0.4218176901
671,0.4263009727,0.4248108864,0.4159608185,0.4209469855,0.4211411178,0.4701069295,0.4216253459
672,0.4169873893,0.421153456,0.411727339,0.413879782,0.4140500128,1.142176151,0.4167275429
673,0.4237752259,0.4322034419,0.4211836755,0.4216363728,0.4217627048,0.428111434,0.4245854616
674,0.4185304642,0.4125413895,0.4196111262,0.4149001837,0.4165850878,0.9171171188,0.4171450138
675,0.4295926094,0.4239536524,0.4264391363,0.4288240969,0.4253174365,0.4278756082,0.4261973798
676,0.4261302948,0.4405920208,0.4257979691,0.4245684147,0.4277617931,0.4300138056,0.4285480678
677,0.3963867724,0.4084581137,0.3896842301,0.4003251493,0.3960098326,3.551856279,0.3965939283
678,0.3769129217,0.3825440407,0.3751695156,0.3789219558,0.3775446117,4.522294998,0.3785904944
679,0.4029616416,0.4053471982,0.3894117773,0.3933121264,0.3956832886,0.4247737825,0.3976921737
680,0.3789813221,0.3776921034,0.3878441751,0.3811999559,0.3812169135,1.727039337,0.38089481
681,0.3843240738,0.3915626705,0.3873326778,0.3809886873,0.3833649457,0.5267765522,0.3834352791
682,0.3859325647,0.3776937425,0.3851968944,0.3845102787,0.3843586445,0.3974472284,0.3841862679
683,0.3575373888,0.361777097,0.3598351479,0.3653262556,0.3640348017,2.395104408,0.3657194078
684,0.3619400561,0.3715036213,0.3675984144,0.3690885007,0.3682303429,0.3679713011,0.3695554435
685,0.3776092827,0.3724961281,0.3753397763,0.3709559739,0.3728367984,0.4912558496,0.3755710125
686,0.3729152679,0.3811073303,0.3662745953,0.3748882711,0.3735264242,0.3836921751,0.3763003051
687,0.370978564,0.3694069386,0.3811607063,0.3756178617,0.3762774765,0.4225943983,0.3777977526
688,0.3723976612,0.3809683323,0.3757801354,0.370929271,0.3705350161,1.236580253,0.3704989254
689,0.3773349822,0.3757022321,0.3669017255,0.3700651228,0.3663425446,0.7850926518,0.3668785989
690,0.3472221792,0.3370769024,0.3408598602,0.3507830799,0.3477317095,2.328353167,0.3483043611
691,0.3445989788,0.3525833189,0.3391821682,0.343331933,0.3434005082,0.773943603,0.3433222473
692,0.4156745374,0.4445922673,0.4125650823,0.4115358293,0.4090583622,0.4487167895,0.4097009003
693,0.4086891115,0.4231319726,0.4173877239,0.41325894,0.4088045061,0.4756917059,0.4089853764
694,0.4114350379,0.4377337396,0.4160424173,0.4191804826,0.4111188948,0.4464020431,0.4114813805
695,0.4128341675,0.4373244345,0.4175544977,0.4154706299,0.41126284,0.4114978611,0.4115749896
696,0.4113434255,0.4373627603,0.4168105125,0.4214002192,0.4127362072,0.6697614789,0.4125343263
697,0.4196220934,0.4310997427,0.4175310433,0.4227614403,0.4127594531,0.4281652868,0.412635088
698,0.3925577104,0.4077684581,0.3926587999,0.3929294348,0.3916698694,3.639118195,0.3936338425
699,0.3952127695,0.4031194448,0.3934877217,0.3936121464,0.3931284845,0.6449992061,0.3980022967
700,0.3961455822,0.42988047,0.3965718746,0.3946553469,0.3931357861,0.5262187123,0.3964356184
701,0.393112421,0.4017994404,0.391487509,0.3931866586,0.3910632432,0.7159246802,0.3924634457
702,0.3869592845,0.4059323072,0.3935024738,0.38614586,0.3877306879,0.9885507226,0.3914376199
703,0.399656415,0.4185842276,0.3967871666,0.3928089142,0.3937520981,0.4932480752,0.3967576921
704,0.4028281271,0.4086504281,0.3895086348,0.3929669857,0.3940705359,0.3960777819,0.3968840539
705,0.3952805996,0.4094969332,0.3918274641,0.3947791755,0.3942010403,0.3998868167,0.3966778815
706,0.4034062326,0.3960618079,0.3944697082,0.3969257176,0.3963783681,0.409006238,0.3979705274
707,0.3920366764,0.4062397778,0.3928982317,0.3935679495,0.394569993,0.7640001178,0.3946336806
708,0.3983850479,0.4104606211,0.4003851116,0.4015110433,0.3984249532,0.4177186489,0.3989303112
709,0.3989241123,0.4060091674,0.3981026411,0.3961406946,0.3977743685,0.4625450671,0.3979046345
710,0.3943788111,0.4157847464,0.3993189633,0.3982772529,0.3965233862,0.5258560777,0.3964823782
711,0.4060455859,0.4329783916,0.4067392051,0.4019842148,0.4014475048,0.5346301198,0.4015237391
712,0.4079518318,0.4154693186,0.4008477628,0.4051760137,0.4034204781,0.4119539559,0.4034752846
713,0.4034934044,0.4244609177,0.409491986,0.4042174518,0.403588295,0.5455418229,0.4036670625
714,0.417755574,0.4218012989,0.4260902107,0.4131116867,0.4119431078,0.5321859717,0.4120044708
715,0.4249761999,0.4422644675,0.4138366878,0.4134770334,0.4151929617,0.6521274447,0.4157359898
716,0.4275418222,0.4495289326,0.4232970178,0.4205199182,0.4177253544,0.4305060804,0.4181755781
717,0.4154682159,0.4186393917,0.4223820865,0.4136709273,0.4140990674,0.8492670059,0.4141081572
718,0.4217039645,0.4436535835,0.4147423804,0.4163107574,0.4124775231,0.5747287869,0.4125505984
719,0.4338205159,0.4512245655,0.419142276,0.4270393848,0.4251097739,0.4278232157,0.4250895977
720,0.4460798204,0.4580647647,0.4385022223,0.4361000955,0.4382511675,0.4526495636,0.4380927384
721,0.4386456907,0.4407188594,0.4369338453,0.4344510138,0.4337468147,0.9065820575,0.4341129363
722,0.4422841966,0.439593941,0.443007201,0.4404240549,0.4340874255,0.5436632037,0.434168011
723,0.4358994961,0.4464747012,0.4394589961,0.4342394173,0.4336706698,0.4844705164,0.4339700937
724,0.4459558427,0.4595120847,0.4378527403,0.439465642,0.4362135828,0.4980145991,0.4363899231
725,0.4508468211,0.4604630172,0.4500518739,0.4487008154,0.4488875866,0.5026039481,0.4490562379
726,0.4555231035,0.4600541592,0.4482439458,0.4540775716,0.4519851208,0.527258873,0.4519874156
727,0.4588814974,0.4730223119,0.453880161,0.4528447092,0.45190382,0.4816239774,0.4519144595
728,0.4597042501,0.4728149474,0.4602409899,0.452967912,0.454452306,0.613102138,0.4549761713
729,0.4616254568,0.4784707725,0.4546942711,0.4568668902,0.4572888613,0.486284107,0.4574284852
730,0.4650030434,0.4567106664,0.4533428252,0.4541079998,0.4546060264,0.7371934056,0.4546559751
731,0.455791384,0.461389631,0.4552967548,0.4472265244,0.4470115006,1.214661837,0.4486384094
732,0.4570651352,0.4581640065,0.4583705962,0.4521280527,0.4533832073,0.5794529915,0.4543677866
733,0.4519350529,0.4342451096,0.4500328004,0.4461083412,0.4486185014,1.010347724,0.4485904276
734,0.454999119,0.4620752633,0.4576307237,0.449256897,0.4490583241,0.4566360414,0.4490082264
735,0.4552299082,0.4753036201,0.4508194923,0.4497767389,0.4479518831,0.7281237245,0.4484960139
736,0.4593355358,0.4645880163,0.4529130459,0.449565649,0.4502092898,0.5116656423,0.4509401321
737,0.4549453259,0.4542963207,0.4510525763,0.4524047375,0.4503014982,0.4508143663,0.4509965479
738,0.4693734944,0.4647952318,0.4628829658,0.463068217,0.4613344669,0.4717827141,0.4613361359
739,0.4625500739,0.4650839269,0.4547555447,0.4513472617,0.4526465833,1.468813539,0.4546886981
740,0.4687626362,0.4737193584,0.4550710022,0.4504556656,0.4529086053,0.5112623572,0.4560939372
741,0.4609076977,0.4449548423,0.4482251704,0.4513624609,0.4528162181,0.487491399,0.4552440643
742,0.4655708969,0.4632935524,0.4561787844,0.4576875269,0.4559110105,0.7842974663,0.4597481787
743,0.4702266753,0.4794797897,0.4672512114,0.4602472782,0.4597979486,0.5842880011,0.4662600756
744,0.4715942442,0.4748314619,0.4595191479,0.4612471163,0.4610715806,0.4727482796,0.4670267403
745,0.4758088589,0.495846957,0.4681134522,0.4650913179,0.4646308422,0.4752084315,0.4689368308
746,0.4925905764,0.4799118936,0.4902221262,0.479590416,0.4815134108,0.4825457335,0.4839000404
747,0.4898474216,0.4860979021,0.4805009067,0.4831130505,0.4806984365,0.6099784374,0.4819235504
748,0.4904801846,0.498634249,0.4817511141,0.4815410674,0.4836544991,0.4938633442,0.4845864773
749,0.4944990575,0.49862957,0.487980485,0.4816261232,0.484049648,0.5090739727,0.4842902124
750,0.4998516142,0.5073581338,0.4980241954,0.4916499555,0.491910547,0.4932298958,0.4930050373
751,0.4938752949,0.5079957247,0.4912761748,0.4922224581,0.4904607236,0.6499676108,0.4906673133
752,0.4924239218,0.5000007749,0.4978155792,0.4892947376,0.4822570384,1.309396982,0.4820323884
753,0.4941593707,0.5006983876,0.4947124422,0.48569417,0.483422637,0.500346601,0.4830351174
754,0.497646004,0.4851051867,0.4859341085,0.4902784526,0.4849916399,0.4981367588,0.4846756458
755,0.4961363971,0.4953355789,0.4928742349,0.4967707694,0.4920066595,0.7063322663,0.4919360876
756,0.5234346986,0.5154128671,0.5279726386,0.5161432624,0.5149421096,0.7374766469,0.5148293376
757,0.4950038195,0.4868472517,0.4829418659,0.5008849502,0.4975962639,2.248822927,0.5002568364
758,0.4872963428,0.5020581484,0.4956304729,0.491063863,0.4943675101,1.80270052,0.5047094822
759,0.48347947,0.4976207912,0.487467438,0.4865983427,0.4843904078,1.472576737,0.4879515171
760,0.4824368954,0.497933954,0.4816331863,0.4906516969,0.4842430055,0.5152544379,0.4869979322
761,0.4856285155,0.4704340994,0.4770354927,0.4828259051,0.4838470221,0.5203611255,0.4857390821
762,0.4149536192,0.4319818318,0.4205378592,0.4244829118,0.4205240011,6.613632679,0.4230257273
763,0.4220880568,0.4295634329,0.4109798372,0.4204750359,0.4180630147,0.646733582,0.4189433157
764,0.424469471,0.4209011495,0.4278579652,0.4253977835,0.4258128107,0.4327892065,0.4271557033
765,0.4232372344,0.4174559414,0.4232298434,0.4272330701,0.4238810539,0.6989023089,0.427100569
766,0.4200978279,0.4358730316,0.4200957119,0.4206833839,0.4208254516,0.9800281525,0.421518445
767,0.4218973219,0.4288269579,0.4207448959,0.4229030609,0.4224487245,0.4260981977,0.4231297076
768,0.4226538241,0.4474396408,0.4268149436,0.4225986004,0.4243207872,0.455896765,0.4252331555
769,0.4282363355,0.4318622649,0.422264576,0.4228643477,0.425203234,1.135495067,0.4248250723
770,0.4361791611,0.4296301603,0.4266855717,0.4325255454,0.4324545562,0.4641207159,0.4320985377
771,0.4285549223,0.429728508,0.4267459214,0.423361063,0.4240069389,1.22178793,0.42357108
772,0.4232126474,0.4335673153,0.4236073792,0.4206131697,0.421649009,0.6468786597,0.4221891463
773,0.4274242222,0.4356300831,0.4169073105,0.4270353317,0.4215037525,0.5662586093,0.4235592186
774,0.4000047743,0.4055142701,0.4018496573,0.3966853917,0.397954911,2.779584885,0.3975359201
775,0.3901800215,0.3950530589,0.3845227659,0.3787865639,0.3805463612,2.100265741,0.3813042939
776,0.3831959665,0.387142092,0.3790112734,0.3844737113,0.3810834587,0.3865141869,0.3818156421
777,0.3838948309,0.3880752027,0.3777655363,0.3771188259,0.3773937225,0.7590008378,0.3769985139
778,0.3779862821,0.3888908923,0.3729133904,0.3804011047,0.3768465221,0.4697615206,0.3766825199
779,0.3857351243,0.3956792057,0.3831796646,0.3764838278,0.3783978522,0.3809726238,0.378414005
