window_index,DLinear,PatchTST,iTransformer,TimeMixer,FreTS,TimeXer,ZeroPred,Persistence,HAR_EWM
595,0.1673117876,0.1619426459,0.1717255265,0.1803072691,0.1561133564,0.1475984603,0.1598247439,0.1705300659,0.1626740843
596,0.1772086769,0.1672656089,0.1729893535,0.1729999036,0.1526626199,0.1725753695,0.1631285995,0.162725389,0.1667256802
597,0.188112244,0.1782395393,0.1702296585,0.2004406005,0.1851403266,0.2115492821,0.1744132191,0.1783099174,0.176495254
598,0.1949232072,0.1826236993,0.191361919,0.1814397722,0.184112072,0.1718407422,0.1823045164,0.1827207059,0.1853805631
599,0.199904874,0.1932983547,0.2032700628,0.1842657924,0.2021833211,0.208599627,0.1906983405,0.1908040047,0.1944989413
600,0.179488942,0.1643462032,0.1780677885,0.1877410859,0.1798426062,0.1585747749,0.171582818,1.026938438,0.1855726242
601,0.1886379272,0.1778757125,0.198430419,0.1542019099,0.1916177869,0.1688853055,0.1811068505,0.2425749451,0.1992539912
602,0.2313088328,0.213256672,0.2203342468,0.217277512,0.2208256274,0.2230408192,0.2138807029,0.4833418131,0.2326661348
603,0.2671529055,0.236126706,0.248800084,0.2663663328,0.2322560549,0.2255456895,0.2389444709,0.2373835295,0.261406213
604,0.2348534316,0.2236999869,0.2240806222,0.2147072554,0.210769549,0.2339999676,0.2222661823,0.9186210036,0.2292750329
605,0.236749962,0.2179690152,0.2168312073,0.2381871939,0.228470847,0.2294252962,0.2247477323,0.232751891,0.232746318
606,0.229412511,0.2139094621,0.2126678675,0.2113948613,0.2168995589,0.2412426025,0.2145096511,0.6905097365,0.2173642516
607,0.2189872116,0.2134520411,0.2128816396,0.2122913599,0.2237744778,0.2072390765,0.2131037861,0.242380932,0.2144148797
608,0.4268791676,0.4129678011,0.4548299313,0.4084211886,0.4134116173,0.4041914046,0.4153643847,0.739834547,0.4234702289
609,0.4437657595,0.4496744573,0.4549540281,0.4126755297,0.4477276802,0.4636859596,0.4478371143,0.6634816527,0.4620717466
610,0.4398438036,0.4442245066,0.4563165605,0.4463315308,0.4523111284,0.4244116247,0.4475874603,0.4944314957,0.4627673924
611,0.4763148129,0.4587119818,0.4860633314,0.4638289511,0.4509650469,0.4467843473,0.4629241526,0.4692450464,0.4762915075
612,0.4478705227,0.4377491474,0.4384119809,0.4366209209,0.432744354,0.4486374855,0.4473009109,0.673540771,0.4515330493
613,0.4564982355,0.445179075,0.4529252946,0.4192146361,0.4481692016,0.4641401768,0.4489497244,0.4566741288,0.4534848034
614,0.4502315223,0.4515997469,0.4557891786,0.452262044,0.4523721933,0.4626671076,0.4592417479,0.4688770771,0.4634664357
615,0.4738636911,0.4661725461,0.4701004922,0.4553692341,0.4932003915,0.4736458063,0.4752848148,0.6367612481,0.4745929539
616,0.4752517045,0.4829648435,0.5223658681,0.4654246271,0.4659956694,0.4565243423,0.484773308,0.4688318968,0.4831814766
617,0.4904434681,0.4875600338,0.4826812446,0.4853913784,0.5025165677,0.4941129386,0.4914885461,0.4761853218,0.489205569
618,0.537327528,0.5533935428,0.5533299446,0.5480346084,0.582354486,0.558109045,0.5663737655,0.608728528,0.5641396642
619,0.5990524292,0.6104048491,0.62243855,0.5942875147,0.6241483092,0.6228195429,0.6220057607,1.390114427,0.629312098
620,0.6154699922,0.6187298298,0.6141394973,0.595218122,0.6438039541,0.5945284963,0.6318753362,0.545958519,0.6344178319
621,0.6017773747,0.6033794284,0.6267006993,0.5976715684,0.5934229493,0.5792363286,0.6204702854,1.223732352,0.6328321099
622,0.6225511432,0.6136657,0.6344922185,0.6140648723,0.6249479055,0.6324694753,0.6332893372,0.5400134921,0.6372763515
623,0.6329059601,0.6365256906,0.6136723161,0.6231763959,0.6444442868,0.658130765,0.6527892947,0.612077415,0.6489918232
624,0.6007943749,0.6324781775,0.6238088608,0.6647439599,0.6169716716,0.6276271343,0.6428251863,0.6348224282,0.632668972
625,0.6177281737,0.6274181008,0.6248946786,0.6384856701,0.6273059845,0.6484450698,0.6348890662,0.6638448834,0.6206943393
626,0.6130855083,0.6206384301,0.6263468862,0.6128090024,0.6092290878,0.615162015,0.6113882661,2.15639925,0.6082161069
627,0.5780911446,0.5895004869,0.5993390679,0.5844905376,0.602083981,0.598158896,0.586515367,0.79231143,0.573266685
628,0.5615664124,0.5776408315,0.598513782,0.580817163,0.5846784115,0.5727440119,0.5693312883,1.343365073,0.5646902919
629,0.5814449191,0.5814618468,0.606343925,0.6066564918,0.5734428763,0.5770847201,0.5706012845,0.4914456904,0.562220037
630,0.5820230842,0.5708922744,0.5680043697,0.5758851171,0.5586351752,0.5739243627,0.5706685185,0.6335535645,0.5569420457
631,0.5758841634,0.570212841,0.5798432827,0.5988023877,0.565638721,0.5907937288,0.5753515363,0.668917954,0.5625603199
632,0.3648351729,0.365575105,0.3506084979,0.4089984894,0.3652014434,0.3830619752,0.3680183589,4.62777853,0.3450215161
633,0.3081023395,0.3294824064,0.3265404999,0.3281365037,0.3336417675,0.3210601509,0.3318969607,0.947481215,0.3141276538
634,0.3341231346,0.3424030244,0.3372761309,0.3284038603,0.3354657888,0.3375705779,0.3483498991,0.3648352325,0.3246748745
635,0.3165532351,0.326120764,0.3088919818,0.3257756233,0.3331006169,0.3321738541,0.3372232914,0.9503750205,0.3093495667
636,0.360853821,0.3873827457,0.394459039,0.3885833919,0.3955692947,0.3905750215,0.3934685886,0.4024848938,0.3761377037
637,0.3517606258,0.3836576939,0.3932220638,0.3813066483,0.3857894838,0.3766990602,0.3918147981,0.3793264329,0.3757239878
638,0.3421013057,0.3737468719,0.3691300452,0.3810522556,0.3744409978,0.403102845,0.3827458918,0.7888903618,0.3635582924
639,0.3279455304,0.3518452644,0.3656924963,0.3571422994,0.3535743654,0.3487685621,0.3555816412,1.341160178,0.336786747
640,0.3357571661,0.3472406864,0.3467369378,0.3561286032,0.3480342627,0.359544605,0.3543886244,0.4409671724,0.3375929296
641,0.3358658254,0.3370961249,0.3308945596,0.3390281498,0.3473493159,0.3395092487,0.3475793302,0.3972886503,0.3313976526
642,0.3011461496,0.2710847259,0.2945439517,0.2960520983,0.2520819902,0.2642723024,0.2727886736,1.832083583,0.2649265826
643,0.5240446925,0.5293490887,0.5239574313,0.4941680133,0.5365747213,0.5394976139,0.5197337866,2.471819878,0.5649476051
644,0.5201024413,0.5417053103,0.5544953942,0.4969268739,0.5320852399,0.5379914641,0.5356900692,1.00639534,0.6050004363
645,0.5366156101,0.5519003868,0.5632783771,0.5832354426,0.5374290943,0.593129158,0.5358309746,0.5308861136,0.6010833383
646,0.4950889051,0.5456875563,0.5584527254,0.5217350721,0.5269826055,0.5498825908,0.5157588124,1.238482594,0.5984572768
647,0.4855564535,0.5080372691,0.5245104432,0.5300372243,0.5052467585,0.5177924037,0.4895474911,0.9469971657,0.5473365188
648,0.5232556462,0.5427944064,0.5358821154,0.5334416628,0.5439428687,0.5606270432,0.5188233256,0.5381717086,0.5855075717
649,0.5039834976,0.5393460393,0.537180841,0.5260948539,0.508589983,0.5113564134,0.5166813731,0.5016825795,0.5728656054
650,0.4840203822,0.5457203984,0.5469321012,0.5532920361,0.5042005777,0.5481507182,0.5212750435,1.123317719,0.5849394798
651,0.4929398,0.5365745425,0.5120029449,0.5467565656,0.5283110738,0.5884585977,0.521127522,0.5053611398,0.5808959603
652,0.4889774024,0.545565784,0.5389370322,0.5685476065,0.525046885,0.5298573971,0.5213956237,0.5177362561,0.5776907802
653,0.6204670072,0.6659029126,0.6391266584,0.6849933267,0.6228500009,0.6531895995,0.6508850455,0.793582499,0.6928908825
654,0.7929735184,0.8232913613,0.8005135655,0.8211676478,0.812938869,0.8107898831,0.8066059947,0.9764539599,0.8539883494
655,0.7781680226,0.8240272403,0.8459396958,0.8023731112,0.7876234055,0.8034693599,0.8019021153,1.054977775,0.858232975
656,0.8642177582,0.8793051243,0.8458995819,0.9294652939,0.8644485474,0.9441030025,0.8573551774,0.9816954732,0.905839622
657,0.8551404476,0.8805424571,0.8562938571,0.8799975514,0.8461921215,0.8596293926,0.8636309505,0.8667910695,0.9065939784
658,0.8302347064,0.8707581162,0.9226867557,0.8612917066,0.8481678963,0.858787477,0.8475232124,1.42218256,0.9059100747
659,0.9111312032,0.9553001523,0.9491516948,0.9470059276,0.9488580227,0.9787284732,0.9246560931,1.161281586,1.006489873
660,0.8097063899,0.8881284595,0.9235213399,0.8968475461,0.842484951,0.8453207612,0.8644852042,1.918709755,0.9098507762
661,0.86662817,0.9003582001,0.904261291,0.9203779101,0.867562592,0.9233115315,0.8685634732,0.8745787144,0.9154046178
662,0.8315063119,0.8872484565,0.8983933926,0.9131433964,0.8738190532,0.9035658836,0.867544651,0.9622309804,0.9176809788
663,0.8426523209,0.897372663,0.8734874725,0.8992466331,0.8750340343,0.9105511308,0.8694233894,0.9202445149,0.9184728265
664,0.8998643756,0.9131167531,0.8788531423,0.9031762481,0.891503334,0.9133197665,0.8971124291,0.9970908165,0.9268286824
665,0.8740110397,0.9281511903,0.9577355385,0.9437792897,0.9307253957,0.9123317599,0.9137501717,0.934135139,0.9481480718
666,0.9649270177,1.013775706,1.080661416,1.002566218,1.001475692,1.004725814,0.9961931109,1.025226474,1.021093845
667,0.6507313848,0.7029707432,0.6656436324,0.738286972,0.7116693854,0.7554514408,0.6940646172,8.317767143,0.6942299008
668,0.6587818265,0.6616621017,0.6613889933,0.6831948161,0.6386938691,0.6165853143,0.6662940383,1.422390342,0.6677425504
669,0.6500003934,0.6631718278,0.6840321422,0.6435224414,0.6456310749,0.7012571692,0.6693558693,0.6706933975,0.6701627374
670,0.6646519899,0.6692815423,0.6627489924,0.6921796203,0.6904044151,0.6769361496,0.6698594093,0.6820206642,0.670425415
671,0.6417043805,0.6730287671,0.6958217025,0.6900656819,0.6400832534,0.6611276269,0.6679985523,0.7265282273,0.6692121029
672,0.6516311765,0.6507362127,0.6511572003,0.687145412,0.6618580818,0.6649753451,0.6500892043,1.425690055,0.6550179124
673,0.6156731248,0.6494211555,0.6864926219,0.6669216752,0.6414736509,0.6392730474,0.6501228213,0.6522015333,0.6544088125
674,0.734033823,0.7688366771,0.7511609197,0.7264924049,0.7647034526,0.7497062683,0.7653452754,1.375347137,0.7637473941
675,0.7338394523,0.7646479607,0.7630689144,0.76809448,0.7817456126,0.7774919868,0.7757274508,0.7713629603,0.77350384
676,0.7381741405,0.7823352218,0.8067657948,0.8223331571,0.790214479,0.8052783012,0.7810471058,0.7991862297,0.7794883847
677,0.6368759274,0.6738547683,0.6821166873,0.6500371099,0.6778346896,0.6827591062,0.661242187,4.296363354,0.6723477244
678,0.4898423851,0.5172390342,0.5334697366,0.5195427537,0.522135675,0.5388819575,0.5163829923,4.308677197,0.5140565038
679,0.5079791546,0.5154262185,0.5409069061,0.5114521384,0.5172305703,0.5165510178,0.5198941827,0.5255072713,0.5181094408
680,0.4590097964,0.4692668617,0.4478896558,0.4634948075,0.4598275125,0.49353531,0.461995095,2.084566832,0.4643617868
681,0.44500947,0.4657135904,0.4730974734,0.4471224546,0.4584689438,0.4537557065,0.4560132027,0.6923359036,0.4613935947
682,0.4606892169,0.4564542472,0.4604679048,0.4460119903,0.4498995245,0.4913507998,0.4561406672,0.4459221661,0.4602657557
683,0.3808961809,0.3928060234,0.3895384371,0.3798318803,0.4058571756,0.3961929083,0.3897924721,2.292358398,0.3894877136
684,0.3775662184,0.3951739371,0.4060293138,0.3726058304,0.3675229251,0.37942788,0.390591979,0.3909934461,0.3900284469
685,0.3862656057,0.3862538636,0.3888033926,0.4005992711,0.3902672529,0.3908783197,0.3891435862,0.4870392978,0.3899691403
686,0.3880833685,0.3937550485,0.4105025232,0.3983580172,0.3829382658,0.4148690403,0.3940897882,0.4023173749,0.3960764706
687,0.4076964855,0.4040838182,0.4025806189,0.4069292843,0.4026061594,0.4024141729,0.3971892297,0.443213135,0.3987375498
688,0.3481697142,0.3598219156,0.3281361759,0.3739565909,0.346618861,0.3572666645,0.3610243499,1.277353764,0.3612314165
689,0.3502660096,0.3449708223,0.3549705446,0.3454270065,0.3518469036,0.3420685828,0.3501162231,0.7402257323,0.350035578
690,0.2863534987,0.2835373282,0.3049846292,0.3007342815,0.2819347084,0.2999952137,0.2719436586,2.414315701,0.2755987942
691,0.2697793543,0.2708925903,0.2717550099,0.2810132802,0.2592498362,0.2716066837,0.263994962,0.6730045676,0.2641721964
692,0.2634303868,0.2678082287,0.2802391052,0.2824044228,0.2748822868,0.2744666338,0.2633027732,0.3034515381,0.2639794946
693,0.280927062,0.2854528129,0.2884063423,0.3082064092,0.2782794833,0.2726938426,0.2783848345,0.3353277147,0.2787210047
694,0.2730483115,0.2887558043,0.2669175565,0.304525286,0.288067013,0.2720713317,0.2836695313,0.3231205046,0.2842521369
695,0.2782434523,0.2876625955,0.275354892,0.2817578018,0.2763020992,0.2899798155,0.2837009728,0.2830524445,0.2841926217
696,0.2821568549,0.2768847346,0.3127757013,0.2871061265,0.2931198776,0.2808176577,0.2730075419,0.5481828451,0.273060441
697,0.2996976674,0.2977428436,0.297832042,0.2946670353,0.3012415767,0.3076632619,0.2925680876,0.2989869714,0.2927829921
698,0.1814452857,0.157409966,0.1482652277,0.1601546109,0.1644763052,0.1437582374,0.1601494402,3.756804705,0.1728182435
699,0.1657339782,0.1418862641,0.159834981,0.1710115224,0.1359257549,0.1352403909,0.1519207358,0.5188943744,0.1724894494
700,0.1694776267,0.1439208388,0.1508940458,0.152001366,0.1645447165,0.1661610305,0.1488783658,0.216402337,0.1621681899
701,0.1530377716,0.1363170892,0.1478447169,0.1321109086,0.1386253685,0.1478429586,0.1377732307,0.3966206014,0.1435840875
702,0.1169017032,0.1151579246,0.1207931861,0.1285761446,0.1136780009,0.1287905723,0.1159773469,0.8346881866,0.1286754608
703,0.1199945211,0.1061015353,0.1162984893,0.1126424894,0.1093589067,0.1254425049,0.112887986,0.1705842465,0.1221243516
704,0.1166784167,0.1164919734,0.1434464008,0.1135857329,0.1222974062,0.1237517223,0.1190583408,0.1126892045,0.1288639158
705,0.1143466458,0.1192435995,0.1309196204,0.1233587489,0.1230027899,0.1324916035,0.1199979782,0.1144477949,0.1279544532
706,0.1333260685,0.1261768788,0.134058699,0.1358469725,0.1421108097,0.133687675,0.1311452389,0.1333241016,0.1360888928
707,0.1545951515,0.1509577632,0.1676539183,0.1553003937,0.141844973,0.1415692866,0.147259295,0.5226837993,0.1471343786
708,0.1500312835,0.1515458971,0.152514413,0.1756101698,0.1435015947,0.1688937992,0.1522437036,0.1738588363,0.1531221718
709,0.1767119616,0.1709774137,0.1574648023,0.1646791101,0.1777679175,0.1961726397,0.1733730435,0.221884653,0.1744390279
710,0.1491378248,0.1683240086,0.1889463514,0.1840999573,0.1758655161,0.1701645106,0.1685650498,0.2796421945,0.1687331349
711,0.1669740528,0.1766670495,0.1911429912,0.1816627532,0.1845536977,0.1768291742,0.1746582538,0.2872548997,0.1743715405
712,0.1706715375,0.1774905473,0.1573150605,0.1485224813,0.165776208,0.1638876051,0.1768165082,0.1945572346,0.1765563488
713,0.1560522169,0.1678394824,0.1557540745,0.1678148061,0.1600378603,0.1635094434,0.1709752083,0.3527964652,0.1718393564
714,0.1455686837,0.1642459035,0.162250191,0.1796665937,0.1568175405,0.1866967827,0.1666446924,0.2541714609,0.1664755344
715,0.1742261648,0.1959372908,0.1791485101,0.2164945006,0.1936087459,0.2044120282,0.1999198645,0.3714600801,0.1982871443
716,0.1741732508,0.2002887726,0.1920524389,0.1877344847,0.1954081208,0.2001092434,0.2016745806,0.2367359996,0.2000484914
717,0.1667626351,0.1767877787,0.1961449236,0.1913622022,0.1799311638,0.1566711217,0.1848179102,0.7493246198,0.186266467
718,0.1794813424,0.1854975969,0.1969329715,0.163310051,0.195756793,0.196853891,0.1920741946,0.268137157,0.1912531853
719,0.1930284053,0.1964981705,0.192695424,0.1798106432,0.1886453182,0.1999627501,0.1969207674,0.2103181928,0.1963014752
720,0.1817442328,0.1923805475,0.1895889491,0.2020909041,0.1886867136,0.1879576445,0.1967432946,0.1859974712,0.1953952312
721,0.1593794674,0.1687265486,0.1681255251,0.1794398874,0.1746338159,0.1674695164,0.1771721989,0.5552832484,0.1739849448
722,0.1642462015,0.1664946675,0.1659300178,0.1745210737,0.1715312004,0.1684401184,0.1727793068,0.3353188932,0.1702554375
723,0.1717538238,0.1760714054,0.1895926595,0.1583260596,0.1766497344,0.1691944152,0.175646618,0.199592486,0.1733630449
724,0.1682517976,0.1680410355,0.1864702255,0.1601816267,0.1706392318,0.1694850773,0.1736715436,0.2735149562,0.1716317534
725,0.1746431142,0.1710621566,0.1636421084,0.163049534,0.181153968,0.1895075589,0.1720858067,0.2691514492,0.1709590703
726,0.1691199392,0.1689124852,0.1554061621,0.1549886465,0.1613852829,0.1595825255,0.1690671891,0.2959728837,0.1692228168
727,0.1712728143,0.1669750959,0.1465781778,0.1607916355,0.1760801673,0.1690164655,0.1740489751,0.1790480465,0.173468411
728,0.1997257024,0.1970625371,0.2096803188,0.1782690287,0.2141463906,0.1944509596,0.2006066293,0.3368837535,0.2002619058
729,0.2133503109,0.2045295238,0.2295041829,0.2054711133,0.2035588473,0.2018960267,0.2003837228,0.2414488047,0.1998419166
730,0.2091908008,0.1935297698,0.1825869083,0.197465539,0.1987928897,0.1996552199,0.1894348413,0.5342612267,0.1901448369
731,0.1795562059,0.165477708,0.1695045382,0.1773815155,0.162668094,0.1625006944,0.1660767347,1.048417449,0.1716932654
732,0.1794736981,0.1722964793,0.1900184304,0.1813012362,0.174570635,0.1860161424,0.1700145155,0.2470330447,0.1734471321
733,0.2301823348,0.2218256742,0.2022363394,0.2233362198,0.2176131159,0.2319203615,0.2192678452,0.6286151409,0.2185471207
734,0.2904181182,0.2735127509,0.2731661797,0.2845380306,0.2740291655,0.2708123028,0.27141276,0.2520831227,0.269647032
735,0.3404022455,0.2993078232,0.3184466958,0.3150348067,0.3163363934,0.3096441031,0.30174914,0.4887880385,0.2986066639
736,0.3308317959,0.2956108451,0.3162126243,0.2981065214,0.2948670387,0.2894891202,0.3006002605,0.3285631835,0.2976441383
737,0.3413082063,0.3027361333,0.3062742949,0.294799,0.2818193734,0.3061079383,0.3021949828,0.3055303395,0.2997321784
738,0.5975963473,0.5507828593,0.5686962008,0.5798814893,0.5606579781,0.5598215461,0.5555819273,0.5569211245,0.5578250885
739,0.5625250936,0.5160964131,0.5767281055,0.5669874549,0.5361492038,0.5470566154,0.5229402184,1.671659946,0.5316203833
740,0.5854632258,0.5249900818,0.5281843543,0.5669184327,0.5372422338,0.58722651,0.5206768513,0.6140382886,0.5320115089
741,0.5785949826,0.5283868909,0.5618896484,0.5207781196,0.5491073132,0.5042508245,0.5293663144,0.5321622491,0.5402289033
742,0.5786185861,0.5356842875,0.5731266141,0.5423036814,0.5522987843,0.5525889993,0.5408181548,0.9605646729,0.5548574328
743,0.5692074299,0.5352096558,0.5383403897,0.5399978757,0.5685443282,0.5668900609,0.5359441638,0.7186264396,0.5546121001
744,0.5553703904,0.5409914851,0.5714607239,0.5246675014,0.540581286,0.5207173824,0.5363600254,0.5280387402,0.5534505248
745,0.6116707921,0.5635109544,0.5672313571,0.5747560859,0.5526642203,0.606723547,0.5671878457,0.5670486093,0.5776928067
746,0.6038944125,0.5606607795,0.5527640581,0.5760481358,0.5873919725,0.594271481,0.5680663586,0.5658040643,0.5786210299
747,0.6394348741,0.605242312,0.6457833648,0.6109677553,0.5834684968,0.5817089677,0.5979750752,0.7150125504,0.6008768082
748,0.659067452,0.6069851518,0.5757427812,0.6178514957,0.6120593548,0.6434916854,0.6074501872,0.6191779971,0.6090239882
749,0.6373543739,0.6115352511,0.6216678023,0.6253439784,0.6194345355,0.5924169421,0.6129383445,0.6412172914,0.6121475101
750,0.7503489852,0.7163381577,0.7672734857,0.7124549747,0.7078989148,0.7111113667,0.7087509036,0.7142553329,0.7137562633
751,0.8037820458,0.7734481692,0.7340497971,0.7865616679,0.7786547542,0.7865718007,0.7759020329,0.9543068409,0.7745370865
752,0.7709624171,0.7478907704,0.7789966464,0.7545247078,0.7383087277,0.7721374631,0.7432078719,1.659026504,0.7423872352
753,0.8024474978,0.7630932927,0.8086016178,0.7578539252,0.7767090797,0.7618959546,0.7570649981,0.768889904,0.7563431859
754,0.7864759564,0.763776958,0.7737019658,0.7666130066,0.7776174545,0.7818185687,0.7607140541,0.7658103108,0.7595729828
755,0.7848495841,0.7617146373,0.7759685516,0.7853002548,0.7397140861,0.7381877899,0.753010571,0.9951357841,0.7528688908
756,0.8133171201,0.7632889152,0.7825295329,0.7687489986,0.7668352723,0.7631099224,0.7600710988,0.9759200215,0.7597530484
757,0.7165048718,0.7072941661,0.694457829,0.71498245,0.7064857483,0.7141957283,0.7095627785,2.479059458,0.712942183
758,0.6229240298,0.6589338183,0.5932244658,0.6346887946,0.6746767163,0.6695430875,0.6600381136,2.064910889,0.6774802208
759,0.6178814769,0.6346123219,0.6256669164,0.6184648275,0.6224127412,0.5943722129,0.6315132976,1.544420123,0.6389536262
760,0.6293359399,0.6383621097,0.6116548181,0.6327581406,0.6464841366,0.6032115817,0.6436990499,0.6547474265,0.6513185501
761,0.6303158402,0.6406993866,0.615922153,0.6037824154,0.6462191939,0.6333438754,0.6420838237,0.6594795585,0.6476697326
762,0.3708842099,0.4131880701,0.4033821523,0.3990061283,0.3922477663,0.4166067541,0.3967565596,6.818059444,0.4023350775
763,0.3962821662,0.3863084614,0.3245722055,0.3792947233,0.3977668285,0.3789769709,0.3867470026,0.5864574909,0.388700366
764,0.6287717223,0.6445798278,0.6509328485,0.6318416595,0.6542502046,0.6112497449,0.6505792737,0.6472364664,0.6486948729
765,0.611915946,0.6419136524,0.6433300376,0.638543427,0.6226660609,0.6140477061,0.6426487565,0.8394905925,0.6406335235
766,0.6286131144,0.6292363405,0.5800769925,0.676117897,0.6321333051,0.6739539504,0.6279136539,1.324858308,0.6268503666
767,0.6390541196,0.6280143261,0.622629106,0.5997566581,0.6222391725,0.6116221547,0.6284853816,0.6251392365,0.6272651553
768,0.6377364993,0.6481413245,0.6567280889,0.645547688,0.6754877567,0.6702798009,0.644833982,0.6434592605,0.6425988078
769,0.6189650893,0.6162250638,0.5906283259,0.6288590431,0.6035940647,0.5909073949,0.614109695,1.562376976,0.6165302396
770,0.64534235,0.6675963402,0.6438003182,0.6163794398,0.6572960615,0.6366903186,0.665684402,0.6419389248,0.6674799919
771,0.6511517167,0.6514353156,0.6568500996,0.6727775931,0.6431779265,0.6836244464,0.646971643,1.791268349,0.6585000157
772,0.6143701077,0.6526085734,0.623583138,0.6741890311,0.6720745564,0.7005721927,0.6425430179,1.052338362,0.6598854661
773,0.6196814775,0.6494930387,0.6317433715,0.6556021571,0.6288474202,0.6265814304,0.6414556503,0.9273511767,0.6632928848
774,0.5829777122,0.5571218729,0.5715460777,0.5824425817,0.5573935509,0.5619789958,0.5571272969,2.459047079,0.5597985983
775,0.4999640882,0.5161227584,0.5159981847,0.5145006776,0.5133504272,0.5086850524,0.5121695399,2.678527117,0.5288379788
776,0.5267592072,0.5257825255,0.5307588577,0.5137102604,0.5187787414,0.5455043912,0.5134093165,0.4997204542,0.5279538035
777,0.5220085979,0.5048291683,0.5028325915,0.5043342113,0.4889077246,0.5039775372,0.4993575513,0.7228527665,0.5058214068
778,0.5098788142,0.5027731061,0.5152270794,0.511354506,0.5095389485,0.5205347538,0.5042194724,0.7040861249,0.515386045
779,0.5277064443,0.5199577212,0.5036631823,0.5191069841,0.4961065352,0.5020922422,0.5119333267,0.5013015866,0.5234375
780,0.5121352673,0.5148069859,0.5026851892,0.5153468251,0.5115849376,0.5359888077,0.5113703609,0.7759395242,0.5144700408
781,0.4938687384,0.4984501898,0.5046570897,0.4967563152,0.4936335385,0.5221097469,0.4888939857,1.236298084,0.4996084273
782,0.4923227727,0.4981158972,0.5460606217,0.5221535563,0.5052309632,0.4976226389,0.4860777855,0.4869515896,0.4934327304
783,0.5038478971,0.5070624948,0.4858680069,0.5156068206,0.4891616404,0.4996189177,0.497869283,0.7322161794,0.4992411435
784,0.4875446856,0.4892994165,0.4599649906,0.4910598993,0.4907968938,0.4678244591,0.4925661981,0.7377147675,0.4914911687
785,0.4934421778,0.4959573746,0.4937339127,0.5152595043,0.4954593182,0.5074802041,0.4990991354,0.4984259903,0.4982962906
786,0.5329678655,0.5330142975,0.5348210931,0.5292024016,0.5551981926,0.5485725403,0.5287892818,0.8321049809,0.5299566388
787,0.5471604466,0.5548093319,0.542403996,0.5235806108,0.5415415168,0.5347954035,0.5511648059,0.5453241467,0.5517044663
788,0.3264217675,0.3013898432,0.3027503192,0.3065496981,0.2947804928,0.3276604116,0.297970891,6.652371883,0.3031595647
789,0.3156719208,0.2961408198,0.2888554633,0.3101172447,0.3008667827,0.2993993163,0.2995632589,0.3643411696,0.30867365
790,0.286400944,0.2921668291,0.283514142,0.3011472523,0.3042171896,0.3089391291,0.2891041934,0.534923017,0.2930341065
791,0.3477474451,0.3450199664,0.3279625177,0.3368415534,0.3274855912,0.3457479477,0.3390888274,0.368581146,0.3492467701
792,0.377510339,0.3830926418,0.3941086829,0.3807885945,0.3860675991,0.3829219639,0.3750675023,0.9615085125,0.400529772
793,0.3925702572,0.3834581375,0.38688007,0.3730010986,0.3705060482,0.3623583317,0.3765176833,0.3627466261,0.3977667391
794,0.3248001337,0.3296315968,0.3389520645,0.363325268,0.3259703219,0.3408925533,0.3298195899,1.922789931,0.3694131672
795,0.3267025948,0.3144749403,0.3258771002,0.308113575,0.2976081967,0.3133423626,0.3140893877,0.5453525186,0.3404900134
796,0.3128283918,0.3208773434,0.3356770575,0.3362532854,0.3156020641,0.3275673985,0.3211894929,0.3908148706,0.3374130428
797,0.3799912632,0.3693352938,0.3602792323,0.3820711672,0.3751292527,0.3826206625,0.3690706789,0.4750507772,0.3749927282
798,0.3709559441,0.3707830608,0.3817145824,0.373768121,0.3638283312,0.3972457945,0.3729950488,0.7294624448,0.3877291381
799,0.3459466994,0.3480924666,0.3412128985,0.3449247181,0.3532651961,0.3526206911,0.3454947472,0.9511577487,0.351231724
800,0.3586136103,0.3610128462,0.3874871731,0.362800926,0.3709019721,0.3397064507,0.3605854809,0.3895098865,0.3627849519
801,0.3583072722,0.3707825243,0.3700363636,0.3745975494,0.3815625906,0.3855031431,0.3723492324,0.3838103712,0.3751429021
802,0.3460778296,0.367797941,0.3422081769,0.3374508321,0.3754837215,0.3752688169,0.364055872,0.6267838478,0.3696827888
803,0.3403441906,0.359017849,0.3562809527,0.3547388017,0.3354822695,0.3391884863,0.3570253849,0.6008771062,0.367256552
804,0.3485536575,0.3687783778,0.3573819101,0.3712645471,0.3830054104,0.3936786652,0.3720769584,0.6659569144,0.3787200153
805,0.3474963903,0.3764480352,0.3593480587,0.3667159081,0.3682010174,0.3864950836,0.3767492771,0.3815885484,0.3824670613
806,0.3575443327,0.3843668997,0.3756428659,0.3733659983,0.3806543052,0.366951108,0.3787046969,0.3928051293,0.3854653835
807,0.3484658301,0.3584960401,0.3475104868,0.3528864682,0.3494407237,0.3691895902,0.360675931,0.9237501621,0.3615166247
808,0.3644552529,0.3642330468,0.3681731522,0.3618241549,0.3692118227,0.3646474779,0.3639716804,0.6228393912,0.3679751456
809,0.3346982002,0.3642094135,0.3495042324,0.3620022833,0.3516073227,0.3831942081,0.3578280509,0.4779949188,0.3592255414
810,0.3572064638,0.3630175591,0.335108161,0.3746342361,0.3690371513,0.3590625226,0.3642102182,1.525667191,0.3761639297
811,0.3334422112,0.3536480963,0.3806093037,0.3534214497,0.3516362607,0.3519367278,0.3497343361,0.7181476951,0.3542629182
812,0.3178892434,0.3507959843,0.3606663644,0.3500371277,0.3417088985,0.3255319893,0.3424073458,0.7299769521,0.3514896333
