window_index,DLinear,PatchTST,iTransformer,TimeMixer
1650,0.3337742984,0.2851893604,0.3248655498,0.2758167982
1651,0.3662188053,0.271610409,0.3043303788,0.2777187526
1652,0.3942803442,0.2847830057,0.296647191,0.3192205727
1653,0.2114333063,0.2315609455,0.2057189941,0.2661934793
1654,0.226371035,0.2220072746,0.2271140069,0.3009924293
1655,0.2358956784,0.2380760908,0.2520224154,0.2382590175
1656,0.2454902381,0.2222268134,0.2873860598,0.2423324585
1657,0.2499933094,0.3356603086,0.2411060184,0.3011195958
1658,0.2262640446,0.244367376,0.2276343554,0.3027999103
1659,0.2126529813,0.2221110612,0.2568005025,0.2588027418
1660,0.1620721668,0.1682583243,0.2491183877,0.1965540648
1661,0.1871771365,0.174105525,0.2245788127,0.2107061148
1662,0.177660659,0.169086054,0.2191853672,0.18172957
1663,0.1856917143,0.1708703488,0.1859945059,0.1639748812
1664,0.1949774772,0.1700572968,0.1935189962,0.1629134417
1665,0.1807259917,0.1563740373,0.1954338551,0.1504422277
1666,0.1919067502,0.1914415359,0.1794467568,0.1752460748
1667,0.2209740132,0.2355204374,0.2521515787,0.1913099438
1668,0.240357399,0.2503378093,0.2556659579,0.241858229
1669,0.1982331127,0.209288761,0.2551120222,0.22252433
1670,0.2063758522,0.2343966216,0.195773676,0.201375246
1671,0.211859718,0.189749971,0.2068603486,0.1867436171
1672,0.2502289414,0.2240095586,0.2182100862,0.1905294061
1673,0.2374676913,0.2688108385,0.268155396,0.2184446901
1674,0.1295104772,0.1260474771,0.1286197454,0.1397964805
1675,0.140061304,0.1286605746,0.139164567,0.1398793906
1676,0.1347650737,0.1568214595,0.1626192182,0.1694967747
1677,0.1479726434,0.1420698315,0.1705504656,0.1337941587
1678,0.1809896082,0.1668130904,0.1377327144,0.1478158683
1679,0.1428933144,0.175356403,0.1461657286,0.1221348047
1680,0.2292170525,0.2034590691,0.2357456684,0.1876537353
1681,0.2794259787,0.2571803331,0.3213661015,0.2673608065
1682,0.2780605555,0.2696637213,0.3907474577,0.2835793793
1683,0.3167106211,0.3136868775,0.2869701385,0.2825933993
1684,0.3159061968,0.3422142565,0.4465038776,0.2867086828
1685,0.2777602971,0.2894451618,0.3695270121,0.2693654895
1686,0.2891567945,0.295678407,0.4407738447,0.2598381937
1687,0.2825384736,0.2758544385,0.3994759619,0.241773963
1688,0.2804089189,0.2565076947,0.4580773115,0.2780376375
1689,0.2697024345,0.2545129955,0.4086432457,0.2658775747
1690,0.3016749918,0.2823831141,0.5318431258,0.3255667686
1691,0.3760636747,0.4032199085,0.6219699979,0.4037913084
1692,0.3755419254,0.3954875171,0.703459084,0.4162969589
1693,0.3697496951,0.4431972504,0.709389627,0.4028619528
1694,0.3994726837,0.4256940186,0.4039717615,0.4265394509
1695,0.4046044648,0.3768110573,0.5861545205,0.4343926907
1696,0.4562321603,0.3927256763,0.581276834,0.4594200552
1697,0.4575754106,0.3439834416,0.6869723201,0.4440808594
1698,0.4624662399,0.4124812782,0.8021264076,0.4143575728
1699,0.4911824167,0.4866891205,0.7519233823,0.485866636
1700,0.454044193,0.5080385208,0.7050023675,0.5010002255
1701,0.5403254032,0.4627109468,0.62894696,0.6114884615
1702,0.547026217,0.5032888055,0.7900743484,0.6355348229
1703,0.4665536582,0.4292773008,0.721781075,0.5148918033
1704,0.3150428832,0.3149323761,0.5545127988,0.3219183385
1705,0.2927049994,0.2498806864,0.2730751932,0.2893848717
1706,0.3367533982,0.295706749,0.3059795201,0.3745234907
1707,0.3418530226,0.3203695118,0.3348846734,0.3123582602
1708,0.3321706653,0.3068573773,0.2926658094,0.3020774126
1709,0.3354243934,0.3154803216,0.2976697385,0.3420647681
1710,0.3482295573,0.3355811834,0.3422305286,0.3772004545
