window_index,DLinear,PatchTST
1345,0.6841595769,0.6988798976
1346,0.674115181,0.6757064462
1347,0.6526750922,0.6395853758
1348,0.6789879799,0.7462897301
1349,0.7548441291,0.7954129577
1350,0.7156819701,0.793286562
1351,0.7492834926,0.8262287974
1352,0.7345960736,0.7434127331
1353,0.8896071315,0.8484804034
1354,0.7521054149,0.6444165111
1355,0.7272230983,0.7245295644
1356,0.8040322661,0.6703545451
1357,0.7151536345,0.8045864105
1358,0.7430377007,0.8162803054
1359,0.7930366993,0.8524181247
1360,0.8365473747,0.878331244
1361,0.876904428,0.7811160088
1362,0.7341967225,0.6432960033
1363,0.3449548781,0.3395419419
1364,0.3999572694,0.4844562113
1365,0.4146820605,0.5210926533
1366,0.4683555663,0.543961525
1367,0.5619874597,0.6971947551
1368,0.4347947836,0.3918173611
1369,0.4484589994,0.3782422841
1370,0.4210534096,0.3724752367
1371,0.4025864601,0.3467604816
1372,0.4053719044,0.3722899854
1373,0.3475358486,0.3279069662
1374,0.3429957926,0.4010249376
1375,0.3007836044,0.3336706161
1376,0.3267331123,0.4059871733
1377,0.3657959402,0.3418572843
1378,0.4415951669,0.4817228019
1379,0.5099226832,0.6966109872
1380,0.3914849758,0.4020390511
1381,0.3150948584,0.3574788868
1382,0.2688976824,0.2730778754
1383,0.2217787951,0.2336991578
1384,0.143321529,0.1502795815
1385,0.141088888,0.1542354077
1386,0.1582196504,0.1612841934
1387,0.2147758454,0.1971748322
1388,0.1773205251,0.1235951409
1389,0.176554203,0.1453868747
1390,0.1977122277,0.1502067
1391,0.2055173665,0.1856178641
1392,0.269223839,0.2547079921
1393,0.2438695431,0.2637455761
1394,0.289935112,0.3139097095
1395,0.2779231966,0.2898682058
1396,0.2877254188,0.31336236
1397,0.3666098416,0.4189960063
1398,0.3901140392,0.4027553797
1399,0.3692890406,0.3753577471
1400,0.4294758737,0.4013724327
1401,0.4635579884,0.4444638193
1402,0.5240616798,0.5995947123
1403,0.5466021895,0.5320082307
1404,0.5520273447,0.5019567013
1405,0.611682117,0.5640293956
1406,0.6278428435,0.5367569327
1407,0.6169599891,0.5925157666
1408,0.6331859827,0.575489819
1409,0.5740705132,0.5464859605
1410,0.5626604557,0.5448184013
1411,0.5632501245,0.5800567269
1412,0.5403957367,0.6348070502
1413,0.5461819768,0.61857301
1414,0.5530357361,0.640707016
1415,0.5641112328,0.5992617011
1416,0.6325447559,0.6691145301
1417,0.5577172041,0.6086161137
1418,0.5999734998,0.8492641449
1419,0.5514588356,0.5351477265
1420,0.5859873891,0.6459550261
1421,0.38778615,0.3406945169
1422,0.4035694599,0.3920582235
1423,0.4314723909,0.4568943977
1424,0.4176327884,0.4612693787
1425,0.4946361482,0.4718771875
1426,0.565266192,0.482398361
1427,0.6268793941,0.7496845722
1428,0.649523735,0.578194797
1429,0.4042320549,0.395532608
1430,0.2605350018,0.1750776172
1431,0.2867683172,0.1613417268
1432,0.1968525797,0.1929815859
1433,0.2068645805,0.1905689985
1434,0.1633149534,0.1649419367
1435,0.236084938,0.2117786556
1436,0.2215148658,0.2461429238
1437,0.2245656252,0.291107744
1438,0.2299592346,0.2515347898
1439,0.2467458695,0.2305629402
1440,0.2705341876,0.3172622323
1441,0.3019650877,0.2847842872
1442,0.412489742,0.39813748
1443,0.5847279429,0.6312266588
1444,0.4925332963,0.6480020881
1445,0.5279100537,0.6562903523
1446,0.5455675721,0.5867998004
1447,0.563847959,0.7140848637
1448,0.6276802421,0.7290350795
1449,0.6590708494,0.6632965803
1450,0.6482428908,0.5855941176
1451,0.6260744929,0.609903574
1452,0.5879197717,0.6544978023
1453,0.7086822391,0.7567305565
1454,0.6707659364,0.7937172055
1455,0.7165880203,0.8611796498
1456,0.506400764,0.4967340529
1457,0.4895474017,0.556009531
1458,0.4905094802,0.5194858313
1459,0.3437685966,0.3849939108
1460,0.331687808,0.3626721799
1461,0.3861989081,0.451302439
1462,0.3599247038,0.375980258
1463,0.3470720053,0.3455847502
1464,0.3152201474,0.3136731088
1465,0.3304617107,0.3091862202
1466,0.2906011343,0.3357122242
1467,0.378513813,0.3069523573
1468,0.3032483459,0.24539949
1469,0.2888613939,0.2367058992
1470,0.3158321083,0.2103280574
1471,0.2792195976,0.2878808081
1472,0.2239818573,0.2137855738
1473,0.2107566744,0.1799487621
1474,0.2244338989,0.2162172049
1475,0.2709041238,0.248433724
1476,0.2003077269,0.2172025442
1477,0.1759134531,0.2029022574
1478,0.2037065029,0.2087351084
1479,0.2039624006,0.2170049101
1480,0.2070208788,0.2257614136
1481,0.2196313739,0.2237813622
1482,0.1995279789,0.2061510235
1483,0.1789814383,0.1833770126
1484,0.1611184031,0.187749505
1485,0.1893616319,0.2148021013
1486,0.1840200871,0.2011142969
1487,0.2084318846,0.209655568
1488,0.1447985023,0.1514564008
1489,0.1383033842,0.1443251967
1490,0.1491792351,0.145832777
1491,0.1461271942,0.1675449163
1492,0.1586785465,0.1841951162
1493,0.1557392478,0.1553125381
1494,0.1483161151,0.1658423543
1495,0.1454045027,0.1479930878
1496,0.2309522182,0.2315028161
1497,0.179490149,0.1969889849
1498,0.148823455,0.1316808909
1499,0.1592409909,0.1327794939
1500,0.1814011782,0.1524184793
1501,0.1698321551,0.1476400942
1502,0.2388580292,0.1796113253
1503,0.1919258833,0.1900386363
1504,0.1419653445,0.1748937815
1505,0.1740380079,0.1989374906
1506,0.1743001193,0.2016320825
1507,0.1718988866,0.196603477
1508,0.1830808967,0.1585554481
1509,0.1962356567,0.1774779409
1510,0.2028654814,0.1699265391
1511,0.2265706807,0.1813360453
1512,0.2376028746,0.2142796963
1513,0.264945209,0.2682819068
1514,0.2692754567,0.2551500499
1515,0.2950002849,0.2557918727
1516,0.2686491609,0.2709199488
1517,0.3019419014,0.2642234862
1518,0.3403805494,0.3256668448
1519,0.5365398526,0.545838654
1520,0.5532093644,0.5447440743
1521,0.607339859,0.6150301099
1522,0.6287793517,0.6374214888
1523,0.6553358436,0.6863229275
1524,0.7449300885,0.7788252831
1525,0.7079980373,0.7475705147
1526,0.7824594378,0.8294304013
1527,1.107678294,1.120889544
1528,2.025667429,1.959185481
1529,2.349453926,2.287398577
1530,2.525043488,2.65901351
1531,2.631958961,2.559829712
1532,2.749619722,2.790652275
1533,2.340556145,2.306684256
1534,2.568081141,2.633893251
1535,2.96931529,2.873938322
1536,2.479847908,2.33381772
1537,2.602409601,2.494398355
1538,2.445545912,2.177908897
1539,2.138183355,2.058237076
1540,2.135602713,2.124092817
1541,2.058288574,1.971790314
1542,1.72293365,1.663100243
1543,1.274058223,1.264774442
1544,1.371282578,1.401088357
1545,1.242328525,1.142132878
1546,1.350143909,1.38696003
1547,1.425657153,1.34211266
1548,1.278022766,1.340509295
1549,1.436921239,1.460609317
1550,1.371446133,1.381877303
1551,0.7276040912,0.7891914248
1552,0.7061170936,0.5530927181
1553,0.4383029044,0.257532388
1554,0.5005674362,0.3513819873
1555,0.4317190945,0.225278914
1556,0.3460359871,0.220288828
1557,0.3768528998,0.2628100812
1558,0.4403580129,0.3756266534
1559,0.3987898529,0.4676025808
1560,0.3664667904,0.3389317095
1561,0.2939604819,0.3739843369
1562,0.3414037526,0.4168104827
1563,0.3381273746,0.3975633085
1564,0.2640706599,0.2694169283
1565,0.2867968976,0.3068229258
1566,0.261790961,0.2952575982
1567,0.2570851445,0.3023906052
1568,0.2466717958,0.3241486847
1569,0.2522187531,0.2969364822
1570,0.263258338,0.2533521354
1571,0.3514965773,0.2780070007
1572,0.3100038469,0.2414609939
1573,0.2695197165,0.2489442378
1574,0.2465581894,0.2347577065
1575,0.2386740893,0.2174653411
1576,0.2472263426,0.2471090406
1577,0.2468691319,0.2436321974
1578,0.2620765865,0.2230463773
1579,0.4022367001,0.3372787535
1580,0.3949557841,0.3608984947
1581,0.4017482996,0.389626056
1582,0.4731732905,0.4984386265
1583,0.4853884876,0.4993067682
1584,0.5530781746,0.5437888503
1585,0.4610218108,0.4701311886
1586,0.3823164403,0.3515242338
1587,0.4264933169,0.3310299516
1588,0.3991661966,0.3833001554
1589,0.4111736119,0.4069509506
1590,0.4539072514,0.4247446954
1591,0.4617509842,0.4343139827
1592,0.5172736049,0.4899808168
1593,0.5414455533,0.4848891497
1594,0.5542364717,0.4773345292
1595,0.546020329,0.4924950302
1596,0.5509347916,0.5192789435
1597,0.5290942788,0.5559379458
1598,0.5419700146,0.5956091881
1599,0.547606647,0.5648345351
1600,0.5957311392,0.5512756705
1601,0.5899123549,0.5751162171
1602,0.5853468776,0.6148492694
1603,0.5458774567,0.5030121207
1604,0.5911271572,0.6007786393
1605,0.5930562019,0.6311206818
1606,0.8246683478,0.7439634204
1607,0.6034103632,0.4426366389
1608,0.5923356414,0.5387172699
1609,0.7270877957,0.6810390353
1610,0.6564227939,0.623608768
1611,0.4617335796,0.4603424966
1612,0.4182007313,0.5147867799
1613,0.3939046562,0.4901617467
1614,0.3540804386,0.4418533742
1615,0.3704771996,0.4196870625
1616,0.3712824583,0.4434771538
1617,0.4003406763,0.4954852164
1618,0.4133419991,0.3912312984
1619,0.40964818,0.3778569698
1620,0.5497091413,0.5968757272
1621,0.3843177259,0.3343017995
1622,0.2339731306,0.1985831261
1623,0.2609412372,0.2556149364
1624,0.25867033,0.2873273194
1625,0.2474349588,0.3552347422
1626,0.2837811708,0.3634130061
1627,0.3203025162,0.452369839
1628,0.3717845678,0.5262940526
1629,0.3408919275,0.4370342493
1630,0.3415647447,0.3785240352
1631,0.3306617737,0.430760622
1632,0.2913362384,0.2992540896
1633,0.3527153432,0.2995074391
1634,0.3615094721,0.3593204916
1635,0.353910476,0.3685218394
1636,0.3485285342,0.358291626
1637,0.3423040807,0.2937027514
1638,0.3589097261,0.3347503245
1639,0.4124002457,0.4623000622
1640,0.3716938496,0.3813070357
1641,0.4485058486,0.5388954282
1642,0.3723823726,0.5682389736
1643,0.3837854564,0.5104988217
1644,0.2938312292,0.34465909
1645,0.3221708834,0.3502930701
1646,0.303216964,0.3435580432
1647,0.3113276064,0.3646779954
1648,0.2815202773,0.3199603558
1649,0.2717989683,0.2934408486
1650,0.3337742984,0.2851893604
1651,0.3662188053,0.271610409
1652,0.3942803442,0.2847830057
1653,0.2114333063,0.2315609455
1654,0.226371035,0.2220072746
1655,0.2358956784,0.2380760908
1656,0.2454902381,0.2222268134
1657,0.2499933094,0.3356603086
1658,0.2262640446,0.244367376
1659,0.2126529813,0.2221110612
1660,0.1620721668,0.1682583243
1661,0.1871771365,0.174105525
1662,0.177660659,0.169086054
1663,0.1856917143,0.1708703488
1664,0.1949774772,0.1700572968
1665,0.1807259917,0.1563740373
1666,0.1919067502,0.1914415359
1667,0.2209740132,0.2355204374
1668,0.240357399,0.2503378093
1669,0.1982331127,0.209288761
1670,0.2063758522,0.2343966216
1671,0.211859718,0.189749971
1672,0.2502289414,0.2240095586
1673,0.2374676913,0.2688108385
1674,0.1295104772,0.1260474771
1675,0.140061304,0.1286605746
1676,0.1347650737,0.1568214595
1677,0.1479726434,0.1420698315
1678,0.1809896082,0.1668130904
1679,0.1428933144,0.175356403
1680,0.2292170525,0.2034590691
1681,0.2794259787,0.2571803331
1682,0.2780605555,0.2696637213
1683,0.3167106211,0.3136868775
1684,0.3159061968,0.3422142565
1685,0.2777602971,0.2894451618
1686,0.2891567945,0.295678407
1687,0.2825384736,0.2758544385
1688,0.2804089189,0.2565076947
1689,0.2697024345,0.2545129955
1690,0.3016749918,0.2823831141
1691,0.3760636747,0.4032199085
1692,0.3755419254,0.3954875171
1693,0.3697496951,0.4431972504
1694,0.3994726837,0.4256940186
1695,0.4046044648,0.3768110573
1696,0.4562321603,0.3927256763
1697,0.4575754106,0.3439834416
1698,0.4624662399,0.4124812782
1699,0.4911824167,0.4866891205
1700,0.454044193,0.5080385208
1701,0.5403254032,0.4627109468
1702,0.547026217,0.5032888055
1703,0.4665536582,0.4292773008
1704,0.3150428832,0.3149323761
1705,0.2927049994,0.2498806864
1706,0.3367533982,0.295706749
1707,0.3418530226,0.3203695118
1708,0.3321706653,0.3068573773
1709,0.3354243934,0.3154803216
1710,0.3482295573,0.3355811834
1711,0.3598049581,0.3424054682
1712,0.3497188389,0.4004444182
1713,0.3593282998,0.4286650121
1714,0.3779300451,0.3731661737
1715,0.5472484827,0.4152184427
1716,0.3797900379,0.256862402
1717,0.3601799309,0.2916327715
1718,0.4094170034,0.3138290942
1719,0.3379997313,0.3458584547
1720,0.3250908554,0.3617804348
1721,0.4461047351,0.5218228698
1722,0.4448391199,0.4831712544
1723,0.6374877691,0.7345553041
1724,0.5436334014,0.6044871211
1725,0.3868947923,0.4127509594
1726,0.3582541049,0.4180378616
1727,0.317430228,0.3433244228
1728,0.4921177924,0.5936610103
1729,0.3532342613,0.5601374507
1730,0.2574192584,0.306417644
1731,0.3165006936,0.2610866725
1732,0.314900279,0.2458150536
1733,0.2588749826,0.2448446006
1734,0.2536514699,0.2426192313
1735,0.2681103647,0.2807503939
1736,0.287268281,0.3800458908
1737,0.3242101073,0.3555023968
1738,0.4252256453,0.4321568906
1739,0.3653981984,0.3261676729
1740,0.363000989,0.3177112639
1741,0.3498202264,0.2806187272
1742,0.2510604858,0.2891534865
1743,0.2674916685,0.2542829514
1744,0.231136322,0.2457701713
1745,0.2310975045,0.265506655
1746,0.2059954256,0.2303426862
1747,0.2898192704,0.235623166
1748,0.286426872,0.255964607
1749,0.2951188087,0.2691685557
1750,0.3048756421,0.2928288281
1751,0.3125386536,0.2971698344
1752,0.3155124187,0.3055638969
1753,0.3160033226,0.3147332668
1754,0.3186354637,0.2968279421
1755,0.3954018354,0.4030303955
1756,0.3794015646,0.3953706324
1757,0.3513392508,0.4078656733
1758,0.5247280598,0.5182500482
1759,0.5657619834,0.5535336137
1760,0.6043642759,0.617705524
1761,0.6393552423,0.6967136264
1762,0.7302698493,0.6552598476
1763,0.6648600698,0.6904203296
1764,0.5604737401,0.572047174
1765,0.5755109191,0.6303272843
1766,0.6269766688,0.6557364464
1767,0.6176193357,0.5984306931
1768,0.5968440175,0.5882242918
1769,0.7249003053,0.6769537926
1770,0.5950824022,0.6582592726
1771,0.4888013899,0.5736801624
1772,0.5241671801,0.696764648
1773,0.5207923055,0.7345727086
1774,0.6021333337,0.7266016006
1775,0.6577245593,0.7536379695
1776,0.5722101331,0.6026509404
1777,0.4788048565,0.5111010075
1778,0.4010411203,0.3792103231
1779,0.2455341667,0.2324248552
1780,0.2404605299,0.2184299827
1781,0.2583872974,0.2662600279
1782,0.170455873,0.1205713376
1783,0.1371498406,0.1335897297
1784,0.1424451023,0.1444985867
1785,0.1596639007,0.1433003843
1786,0.1407854706,0.1987334937
1787,0.1981102228,0.248262763
1788,0.1492522955,0.1601370126
1789,0.1659530401,0.1653982848
1790,0.1633412838,0.1607724428
1791,0.1346770078,0.1714254618
1792,0.1326890141,0.1550387144
1793,0.2098994702,0.2632142603
1794,0.1717336178,0.2024431229
1795,0.1721493751,0.1889661402
1796,0.1921827793,0.1912988424
1797,0.2157559842,0.226534605
1798,0.2359002084,0.2058817595
1799,0.2207822949,0.1969659328
1800,0.2198523134,0.2204278558
1801,0.2306108028,0.2186839432
1802,0.2478928119,0.238438651
1803,0.2868743539,0.2644760311
1804,0.2433070689,0.2267471999
1805,0.2772343755,0.2779085338
1806,0.5091362596,0.5302831531
1807,0.5532830358,0.5744831562
1808,0.5680325627,0.553050518
1809,0.5805588365,0.600291431
1810,0.5217391849,0.5100112557
1811,0.5594289899,0.566083014
1812,0.4828289449,0.5092541575
1813,0.508818686,0.5523591042
1814,0.5248642564,0.5441280007
1815,0.5472926497,0.5617268085
1816,0.556589365,0.5999548435
1817,0.5698924661,0.5841379166
1818,0.5614256859,0.6106440425
1819,0.571844995,0.6368610859
1820,0.5864029527,0.6620166898
1821,0.6074529886,0.6908157468
1822,0.6017196178,0.6995286942
1823,0.577268064,0.6143831015
1824,0.5750913024,0.6014550328
1825,0.5816123486,0.5531855226
1826,0.5845391154,0.6146027446
1827,0.5888882279,0.6130734086
1828,0.5957808495,0.5880602598
1829,0.5799596906,0.5501548648
1830,0.7867085338,0.5922699571
1831,0.7171517015,0.6048600674
1832,0.5961173773,0.623269856
1833,0.4780302048,0.4427568913
1834,0.4572246075,0.4401693344
1835,0.4361578226,0.432761997
1836,0.3387238085,0.2993806899
1837,0.2639887035,0.2660950422
1838,0.2425768971,0.2590003312
1839,0.2353933603,0.3000964224
1840,0.2465888411,0.3118039668
1841,0.2165017873,0.282561034
1842,0.2509390116,0.2810260355
1843,0.2617456615,0.2438563854
1844,0.2826378345,0.2670659125
