window_index,DLinear,PatchTST,TiDE,TimeXer
58,0.05226863548,0.03475004807,0.03611292318,0.03899296001
59,0.05231617764,0.03419917449,0.03640318289,0.03795316443
60,0.05281879008,0.03417624161,0.03607552126,0.03718287125
61,0.05441151187,0.03413112462,0.03624002263,0.03758736327
62,0.05509626865,0.03481565788,0.03683866933,0.03736498952
63,0.05663497373,0.03500550985,0.03709450364,0.03929214552
64,0.05618513003,0.03538554534,0.03687735274,0.04033855721
65,0.057926137,0.03454813734,0.03740509227,0.0395459719
66,0.05767358467,0.03359587863,0.03710853681,0.03724624217
67,0.05705958605,0.03282030299,0.03697853163,0.03671656922
68,0.05754027888,0.03261793777,0.03731594607,0.03641960397
69,0.05667610094,0.03406010196,0.03725154325,0.03693573549
70,0.05715842173,0.03542399779,0.03691259399,0.04070887715
71,0.05743350461,0.03595009074,0.03698313609,0.04430102184
72,0.05817964673,0.03573520109,0.03733244911,0.04591887072
73,0.05925731733,0.03577663377,0.03788551688,0.04698649049
74,0.06077490374,0.03545730934,0.03883218393,0.0451191254
75,0.06084957719,0.0352534689,0.03897293285,0.04282649979
76,0.06341813505,0.03486738354,0.03985615075,0.03747692332
77,0.0655060783,0.03681844845,0.04042932764,0.0365569219
78,0.06591733545,0.03776649013,0.04010514542,0.03672780842
79,0.06735120714,0.03825386986,0.04065867886,0.03730553016
80,0.06941797584,0.04013395309,0.04188499227,0.03724193573
81,0.07395046204,0.0408561714,0.04499048367,0.03690355271
82,0.07923666388,0.04367190599,0.04959486797,0.03809348866
83,0.08198018372,0.04633725062,0.051255133,0.03821767867
84,0.08282670379,0.04989792779,0.05219601095,0.03840521351
85,0.0853465125,0.05134184286,0.0526968576,0.0375312008
86,0.08990702778,0.05128600076,0.05537824705,0.03655527905
87,0.09317357093,0.05123693123,0.05767741799,0.03621063381
88,0.0934374705,0.05097927526,0.05667598173,0.03686050698
89,0.09347456694,0.05138437822,0.05702165142,0.03803138435
90,0.09175357968,0.05125528574,0.05440090597,0.03883933276
91,0.09265480191,0.05156094208,0.05512231588,0.03849826381
92,0.09454762936,0.05455858633,0.05650481209,0.04142123088
93,0.09638299793,0.05579702929,0.05741814151,0.04065082967
94,0.1001943573,0.05707646534,0.06079155579,0.04096249864
95,0.1020508632,0.05655669793,0.06167106703,0.03915737569
96,0.1037782654,0.05730599537,0.06142539904,0.03964482248
97,0.1042467356,0.05544954911,0.06108331308,0.03850820288
98,0.1045389548,0.05355248973,0.06046161056,0.03779679164
99,0.1052276269,0.05137960985,0.06017013267,0.03731538728
100,0.1059804559,0.0516846776,0.06036961079,0.03833274543
101,0.1080618277,0.05164001882,0.06157845631,0.04086736962
102,0.1091212332,0.05046867207,0.06294479221,0.04159585759
103,0.1104720235,0.05068206787,0.06327097863,0.04283059761
104,0.1141630039,0.05771278217,0.06676571816,0.04607601091
105,0.115701817,0.05927963927,0.06877552718,0.04905064777
106,0.114492476,0.05743128434,0.06544662267,0.04591326043
107,0.115136832,0.0585420616,0.06608247757,0.04716295376
108,0.1157500446,0.06217308342,0.06667152047,0.04962896183
109,0.1191241741,0.06742274761,0.07023525238,0.0487421453
110,0.1233246922,0.06909797341,0.07325319201,0.04913178459
111,0.1264476031,0.07032146305,0.07505550981,0.05032977462
112,0.1254138499,0.07358450443,0.07478832453,0.05061719939
113,0.1298901588,0.07062076777,0.07905898243,0.05134190246
114,0.1297020465,0.07065340132,0.07842548192,0.05447801948
115,0.1322629899,0.07024661452,0.08091611415,0.05415223911
116,0.1325413734,0.07248245925,0.08100769669,0.06203010678
117,0.1341136247,0.0745184198,0.08345314115,0.06726741046
118,0.134083122,0.07596044987,0.08227730542,0.06657390296
119,0.1298661381,0.07826542109,0.07741687447,0.05658617243
120,0.131674841,0.08140333742,0.07891825587,0.05302806199
121,0.131605491,0.08161884546,0.07913491875,0.04967228696
122,0.1346022636,0.0847948119,0.0823372528,0.04859113321
123,0.1344410032,0.08023267239,0.0824374482,0.04851434007
124,0.1364384294,0.07924312353,0.08390966803,0.05150937662
125,0.1332765073,0.0725909099,0.07893963158,0.05075353384
