window_index,DLinear,PatchTST,iTransformer,TimeMixer,FreTS,TimeXer,ZeroPred,Persistence,HAR_EWM
1015,0.4058979154,0.4075278342,0.411177218,0.4032569528,0.4058068991,0.4067203999,0.4054801464,0.6089119911,0.3982623816
1016,0.4096576571,0.4125936627,0.4164049923,0.4109316766,0.4082608819,0.4231781662,0.408226192,0.6204516292,0.4013032317
1017,0.4342605472,0.4296942353,0.4290397167,0.4223073423,0.4293753207,0.4388203025,0.4266631603,0.5001018047,0.419515878
1018,0.4286999404,0.4252815247,0.4286474586,0.4192026258,0.4267211556,0.4254845083,0.4256284833,0.7178694606,0.4171688855
1019,0.4343693256,0.4262230396,0.4270335138,0.4250510931,0.4330599308,0.4344292581,0.4326633215,0.4407620728,0.4251355529
1020,0.4476325512,0.4483059347,0.4400619268,0.4292553067,0.444191426,0.4317597747,0.4447102845,0.7599110603,0.4376792312
1021,0.4548755288,0.4471944571,0.4549354017,0.4468951523,0.4520020187,0.4455164075,0.4522620738,0.4428751469,0.4442308843
1022,0.4527696073,0.4524149299,0.4521019757,0.4430085123,0.4569116235,0.4528019428,0.4526167512,0.4826758206,0.4434984326
1023,0.4580407739,0.446056515,0.4480741024,0.4429306686,0.4558022916,0.4507453442,0.4547969401,0.5588076115,0.4469566345
1024,0.4544409811,0.4487810731,0.4454850554,0.4353682101,0.4525545537,0.4499126673,0.4536381364,0.6104232669,0.4446920753
1025,0.4604832828,0.4484248459,0.4485276639,0.4469139874,0.4549706876,0.4528100193,0.4534417987,0.482257843,0.443888247
1026,0.4629839957,0.4470608532,0.4488567114,0.4527711272,0.4549050033,0.4477574825,0.4554503262,0.4477855265,0.4455376565
1027,0.4771209061,0.4668353796,0.4693005085,0.4662781358,0.4788285792,0.4619268775,0.4752294421,1.018547416,0.4682347775
1028,0.4607803226,0.4478261173,0.4421710372,0.4532597065,0.4540708959,0.4509749711,0.4555205405,3.440129519,0.4471372962
1029,0.4566787481,0.4440065622,0.4438616931,0.4469227493,0.4519176483,0.454035908,0.4553741217,0.4790633023,0.4471020401
1030,0.4557056427,0.4503519535,0.4440622926,0.4411470294,0.4588232636,0.4507745504,0.4554331601,0.5050410032,0.4471311569
1031,0.4559785426,0.4475725293,0.4446046948,0.4487692416,0.4612945318,0.4484331012,0.4557131827,0.477499336,0.4470996261
1032,0.4747894406,0.4631789923,0.4640699625,0.4513369501,0.4685813785,0.4571377933,0.4659377933,0.5784465075,0.4585265219
1033,0.4670690894,0.4560118318,0.4605007172,0.4670847952,0.4664789438,0.4547761679,0.464210242,1.102842927,0.4587809145
1034,0.4758635461,0.4637201726,0.4579518139,0.4645163119,0.4644764066,0.4533802569,0.4627308547,0.6761282086,0.458481282
1035,0.4735853076,0.4618852735,0.460196048,0.4612219632,0.4618981183,0.4560694993,0.4638822973,0.4639109969,0.4605195522
1036,0.4699575901,0.4523946643,0.4497145712,0.4507347643,0.4595901966,0.459770292,0.4606797397,1.248007655,0.4545865357
1037,0.4707430303,0.4531336725,0.4540362656,0.4505086243,0.4616776407,0.4560055435,0.4595701993,0.7597306371,0.4528878629
1038,0.468285799,0.4554193616,0.4587558508,0.4456910491,0.4588133395,0.4648747146,0.4599530399,0.4536880255,0.4535523355
1039,0.4681412876,0.4498918653,0.4579694271,0.4571244717,0.4607119262,0.4624750614,0.4603524804,0.7260068059,0.45378986
1040,0.4697796106,0.4596230686,0.4468336105,0.4594782293,0.4643807113,0.4546726346,0.4603075385,0.4532957971,0.4537781775
1041,0.4729105532,0.4525790513,0.4486519992,0.4521016181,0.4595123529,0.4562975466,0.4598414898,0.4913755059,0.4532176554
1042,0.4673244059,0.4592370093,0.4540827572,0.4481126368,0.4588759243,0.4612189829,0.460252583,0.6203358769,0.4542377591
1043,0.4657500982,0.4587231278,0.4522191882,0.4482770264,0.4604658484,0.4517542422,0.4600793719,0.6454000473,0.4548704028
1044,0.4689548612,0.4613723755,0.4607867599,0.4582753479,0.4639001489,0.4634352624,0.461622864,1.067086458,0.4564474523
1045,0.4701119363,0.4552769959,0.4558839798,0.4625383914,0.4631971121,0.4562314749,0.4612264037,0.4919390082,0.456189096
1046,0.4652747214,0.4600583017,0.4591758251,0.4687917829,0.4640428424,0.4619359076,0.4627310038,0.4872193038,0.4572460651
1047,0.4693778455,0.45336923,0.4597368836,0.4635423124,0.4618603885,0.4680002332,0.4626488984,0.4609270692,0.4571861029
1048,0.4660718143,0.4583524168,0.463270545,0.4615952969,0.4624226391,0.4568006396,0.4626009762,0.4727673829,0.4571202695
1049,0.4681541324,0.4631992579,0.4599001706,0.457801193,0.4667630792,0.4586326182,0.4626746476,0.6742085218,0.457452327
1050,0.4761466384,0.4614714682,0.4575991035,0.4574602246,0.461168021,0.4583430588,0.4635705948,0.5927135944,0.4583166242
1051,0.4688622653,0.4612810612,0.4564729929,0.4585036337,0.4619337618,0.4566061497,0.4627602398,0.5565311909,0.4573674798
1052,0.4606855512,0.455940783,0.4592598379,0.4630868435,0.4650884271,0.4549042881,0.4605337381,0.7477974892,0.4554017782
1053,0.4629357159,0.4593300223,0.4555627704,0.4548541605,0.4620895982,0.4478606582,0.459567219,0.6836879253,0.454246074
1054,0.467012763,0.4611409605,0.4500010312,0.4607726932,0.4587379694,0.458030194,0.4594740272,0.4961991012,0.4544275403
1055,0.462972641,0.4577591717,0.4552339315,0.4572615325,0.4584086239,0.4556120932,0.4595617652,0.4545575976,0.4544578195
1056,0.4728437066,0.4564573765,0.4600437582,0.4547069669,0.458439678,0.4554288983,0.459733516,0.480391264,0.4544924796
1057,0.4458579123,0.4354427755,0.4339393079,0.4218412936,0.4386739731,0.4392378628,0.4396076202,4.203272343,0.4384377301
1058,0.4546470642,0.4482505023,0.4507531226,0.4410544038,0.4522843957,0.4412962496,0.4512513876,0.4426386356,0.4496117532
1059,0.4573236108,0.443362385,0.4464016855,0.4431909025,0.4570813775,0.448716253,0.4517386854,0.4457758367,0.4495573938
1060,0.4575070739,0.4452345669,0.4454109073,0.4514654279,0.4504521787,0.4491735101,0.4520745873,0.4634794593,0.4502004087
1061,0.4975562394,0.4904887378,0.4931530654,0.4781449735,0.4892122149,0.4822707772,0.4906598032,1.155282855,0.4870186448
1062,0.5020035505,0.4906556308,0.4883971512,0.4839993119,0.4910027683,0.485914588,0.4899690747,0.560893476,0.4860277176
1063,0.4988657236,0.4827203751,0.4809310436,0.49126634,0.4916249812,0.4787066281,0.4872955084,1.035248876,0.484446466
1064,0.4934259057,0.4855369329,0.4818451703,0.4794715643,0.4911960065,0.4896928668,0.4878679812,0.4866763651,0.4851497412
1065,0.4928799272,0.4814083874,0.4862286747,0.4879211187,0.486790508,0.4919299483,0.487816304,0.4939177334,0.484844923
1066,0.4921733439,0.4831477702,0.4819663763,0.4874390066,0.4876557887,0.4807030857,0.4876795411,0.5319491625,0.4851017892
1067,0.4846436977,0.4785270095,0.4864217341,0.4777956605,0.488088876,0.4805080891,0.4847782254,1.549823999,0.4855848849
1068,0.4951685369,0.4807173312,0.4871722758,0.4815672338,0.4868801534,0.4863474667,0.4841791689,0.539789319,0.483543992
1069,0.4953632355,0.4788635671,0.4807842672,0.4806046784,0.4866791666,0.4797547758,0.485427171,0.5211729407,0.4836872518
1070,0.4999748468,0.4824757278,0.4872891009,0.4851399958,0.4829623699,0.4880513549,0.4881862104,0.4870666862,0.4863681793
1071,0.4987741113,0.4832167923,0.4826188385,0.4879617095,0.4883109927,0.4829950333,0.4881735444,0.5415455699,0.4870414138
1072,0.4989235699,0.4890169501,0.4858728945,0.4905172586,0.492367059,0.4878818989,0.491091311,0.5783044696,0.4910162091
1073,0.4978903234,0.4893353283,0.4885551035,0.4844996035,0.489387244,0.4885454774,0.4914839566,0.4963783026,0.4906461239
1074,0.4970436692,0.495087862,0.487475723,0.4882120788,0.4923111498,0.4846843183,0.4919726849,0.5368261337,0.4899715185
1075,0.4981635511,0.4834167957,0.4857882857,0.4853734076,0.489279896,0.4840942919,0.491458714,0.716455996,0.4877488315
1076,0.4966172576,0.4927590787,0.4924750626,0.489616394,0.4922386706,0.4813384414,0.4918939173,0.487036109,0.4881358445
1077,0.4942139089,0.4867570996,0.4831988811,0.4849948883,0.4947923422,0.4890342355,0.4918774068,0.5588748455,0.4886015058
1078,0.4948044717,0.4863558412,0.4895671606,0.4879151881,0.4898908734,0.485111773,0.4921581149,0.5136133432,0.4891418219
1079,0.4965246618,0.4908442795,0.4941924512,0.4905825257,0.4915970266,0.4903853238,0.4942630529,0.5864712596,0.492213428
1080,0.4980509579,0.4952126145,0.4903433323,0.4937482476,0.4958356321,0.4884964228,0.4953374267,0.5009205937,0.4933731556
1081,0.4944701493,0.4896768034,0.4913083613,0.4871201217,0.4964968264,0.490005821,0.4940387309,0.6480381489,0.4906862676
1082,0.4937676787,0.4889579117,0.4927679598,0.4912188053,0.4948844314,0.495272994,0.4942666888,0.6662459373,0.490261972
1083,0.5022979975,0.4973697662,0.4991428852,0.5073542595,0.501273036,0.5072026849,0.4998905063,0.819312036,0.4963539541
1084,0.5007386208,0.5010067821,0.4943085611,0.5003297925,0.494427532,0.4939138889,0.499196738,1.23141849,0.4958017468
1085,0.4926705956,0.4956937432,0.4903312325,0.4941002131,0.4976286292,0.4965080917,0.498726666,0.5448376536,0.4949548841
1086,0.4980709553,0.496088028,0.4942007661,0.4937976301,0.4999409616,0.4940586984,0.4987898767,0.5751622319,0.4952913821
1087,0.5086489916,0.4974354804,0.4977117777,0.491271168,0.5000728369,0.4895903766,0.5000504255,0.5132623315,0.4969104528
1088,0.5072453022,0.4961488247,0.4975487888,0.4977424145,0.4982789755,0.5036469698,0.5002525449,0.5327727199,0.4973566532
1089,0.5054254532,0.4999414086,0.4966547787,0.5032794476,0.5017240644,0.4934888482,0.5022749901,0.6604198217,0.5001899004
1090,0.480776459,0.4922403693,0.4893371165,0.488045007,0.4943535328,0.4962080121,0.4915953279,3.393600941,0.4981852472
1091,0.4942653179,0.4950584173,0.4924790859,0.4868158698,0.4973492324,0.4918306768,0.4949885905,0.915709734,0.5062613487
1092,0.4911907315,0.5011299849,0.4951605201,0.485740304,0.4944568872,0.4945625067,0.4951750338,0.4981715381,0.5062856674
1093,0.4885253906,0.5005392432,0.497431159,0.4872428775,0.4954597056,0.4949412942,0.4969462752,0.5603207946,0.5048359632
1094,0.4959112704,0.4990016818,0.4983442724,0.4879514575,0.5001581311,0.4881281257,0.498913765,0.5081136823,0.5070756674
1095,0.4968095124,0.5010592341,0.4944418073,0.4941889942,0.5078915358,0.4981457889,0.5013630986,0.5206027627,0.5100831985
1096,0.497088939,0.5067642927,0.4977618754,0.5009205341,0.5064759254,0.5102244616,0.5044985414,0.4942764044,0.5115578771
1097,0.4987712204,0.5016505718,0.5028204918,0.4992239475,0.5027563572,0.5040041804,0.5049834251,0.4950373471,0.51136446
1098,0.500623405,0.5065709352,0.5053842664,0.5037322044,0.506115675,0.5008068681,0.5049022436,0.4965791106,0.5098849535
1099,0.4978049099,0.5018248558,0.5025120974,0.4970742166,0.5070946813,0.4993255138,0.5046852827,0.6080965996,0.5112654567
1100,0.5042614937,0.5020329356,0.5022758245,0.4989766181,0.5054184198,0.5033807158,0.504888773,0.7217108011,0.514500618
1101,0.5029992461,0.4975832105,0.4997932017,0.4990912974,0.508144021,0.5054150224,0.5058217049,0.4941210151,0.5140328407
1102,0.5012080073,0.506862402,0.4962051809,0.4983630478,0.505343616,0.5036762953,0.5059579015,0.5409297943,0.5114097595
1103,0.4967032075,0.5055583715,0.5058673024,0.4954713583,0.5080536604,0.5100523233,0.5058732033,0.4948639572,0.5101636052
1104,0.5528086424,0.5643078685,0.5644951463,0.5607351661,0.5644646883,0.5594094992,0.5621334314,0.6006118059,0.5638293028
1105,0.5569859743,0.5569001436,0.5621561408,0.5583623052,0.5659700036,0.5535184145,0.562992394,1.503941894,0.5596891642
1106,0.5604001284,0.5578786135,0.5490782857,0.5548234582,0.5573906898,0.5502894521,0.5577181578,1.298434496,0.5520607233
1107,0.5537304878,0.5577589869,0.5592904091,0.5498059988,0.558647871,0.5587229729,0.5625115633,0.5569832921,0.5563834906
1108,0.555220902,0.5587460399,0.5584731102,0.5579115748,0.5632758141,0.5553599596,0.5631656647,0.6622629166,0.5562121272
1109,0.575275898,0.5730267763,0.5755581856,0.5741294026,0.5849944949,0.5796280503,0.5834412575,0.6611926556,0.5747865438
1110,0.5772219896,0.5766564608,0.5734929442,0.5745542645,0.5881503224,0.5762604475,0.5847260356,1.279392123,0.5771195292
1111,0.5706116557,0.5777317882,0.5724023581,0.5710949898,0.5808004141,0.5739650726,0.5829273462,0.8387513161,0.5737733245
1112,0.5785441399,0.5815636516,0.5819483399,0.5732992887,0.5854737163,0.5701061487,0.5859853029,0.5773411989,0.5773987174
1113,0.5805122852,0.5842807889,0.5866594911,0.5744794607,0.5927507281,0.5751569867,0.5900937915,0.6490313411,0.5825018883
1114,0.5812661648,0.5865641236,0.5801341534,0.5758926272,0.5947655439,0.5845243335,0.5920568109,0.8963090777,0.583135426
1115,0.5800881386,0.5707743168,0.5687801242,0.5621634722,0.5713173151,0.5725422502,0.5747605562,3.584133387,0.5692875385
1116,0.5653157234,0.5654413104,0.5681381822,0.5697860718,0.5723951459,0.5660778284,0.5728360415,1.027239323,0.5711482167
1117,0.5632194281,0.5626645684,0.564111948,0.5673365593,0.5724605322,0.5609564781,0.5684450269,1.190505981,0.5715937018
1118,0.5586253405,0.5575509667,0.556109488,0.5598817468,0.5606951714,0.5512488484,0.5590132475,1.986587167,0.5717061162
1119,0.5563439131,0.5546328425,0.5605989099,0.5562197566,0.5598328114,0.558961153,0.5580438972,0.8868764043,0.5643089414
1120,0.5563786626,0.5524129272,0.5476116538,0.5565162897,0.5571684837,0.5538371205,0.5577435493,0.7536082268,0.566249311
1121,0.5553847551,0.5538069606,0.5480849147,0.5462936759,0.5551655293,0.554877162,0.5581729412,0.5683521032,0.5664325953
1122,0.5653074384,0.5584764481,0.5570420623,0.5492236018,0.5611094236,0.5546624064,0.5614967346,0.5563555956,0.5675523877
1123,0.5570249557,0.5617051125,0.5594499707,0.5584635139,0.5626987219,0.5526015759,0.5622948408,0.7112807035,0.5658580065
1124,0.5556976795,0.5486575961,0.5488441586,0.5423745513,0.550755918,0.5498892665,0.5526021123,2.418747663,0.5690432191
1125,0.5568157434,0.5531191826,0.5530628562,0.5447748899,0.5527226925,0.5491346717,0.5544289351,0.5514726639,0.5688998103
1126,0.5489293337,0.5554680824,0.5510514379,0.5467843413,0.5508440733,0.5452868342,0.552246511,1.154178381,0.5581945777
1127,0.5536078215,0.5444276929,0.5377599597,0.5406669378,0.5489866734,0.5486947298,0.5472049713,1.361759543,0.5612131357
1128,0.5477012396,0.5428974628,0.5422400832,0.5359146595,0.546540916,0.5418543816,0.5474194288,1.381386161,0.554420948
1129,0.5581910014,0.5599631071,0.5567158461,0.5548454523,0.5598217845,0.5575628877,0.5609163046,1.021627188,0.565467298
1130,0.5790413022,0.5769479871,0.5712359548,0.5729684234,0.5689362884,0.5651810765,0.5731412172,0.7056679726,0.5772878528
1131,0.5777811408,0.5745293498,0.5786975026,0.5780775547,0.5835931897,0.5705366731,0.5797053576,0.5767669678,0.5853332281
1132,0.5809563398,0.57304281,0.5763801336,0.5755521655,0.5903248787,0.5747693777,0.5800085068,0.6644110084,0.5866217613
1133,0.5763039589,0.5706948042,0.5759106874,0.5619866252,0.5794709325,0.5690387487,0.5744906664,1.500813961,0.5892632008
1134,0.5786898732,0.5763921142,0.5736082196,0.5678809285,0.5681069493,0.5738578439,0.5753216743,0.893161118,0.5855463743
1135,0.5697939992,0.5770518184,0.5771635771,0.5714214444,0.5704655647,0.5633111596,0.5707474947,1.274228215,0.5879998803
1136,0.551081717,0.5613285303,0.5599484444,0.5490950346,0.5606740117,0.5545273423,0.5615666509,2.325787783,0.5665627718
1137,0.5581524968,0.553609848,0.5658187866,0.5578842163,0.564771235,0.5510932207,0.5616862774,0.6147587895,0.5645577312
1138,0.5518181324,0.5590093732,0.5539503098,0.5513014197,0.5567721128,0.5564667583,0.5566557646,1.318072438,0.5649650693
1139,0.5481694341,0.5500495434,0.5565710664,0.5477997065,0.5495718122,0.5498818159,0.5543138385,0.9032925367,0.5666891932
1140,0.5517258644,0.5563345551,0.557223618,0.5481744409,0.554654181,0.5557696819,0.5556412339,1.01740849,0.5718029737
1141,0.5646750927,0.570805788,0.5714938641,0.563706398,0.5712485313,0.5609157085,0.5687396526,0.5831952691,0.5797715187
1142,0.5622669458,0.5688365698,0.5714438558,0.5669163465,0.5674242377,0.5639289618,0.5668382049,0.8866459727,0.5829216838
1143,0.5657662749,0.5656840205,0.5602389574,0.558488369,0.5646559596,0.5602031946,0.5647343993,1.064881802,0.5741472244
1144,0.5566750169,0.5698868036,0.5604355931,0.5602873564,0.5649411678,0.5543751121,0.5642261505,0.6832106113,0.570514679
1145,0.5585486889,0.563498497,0.5610902905,0.5575464368,0.5636421442,0.5598322749,0.5642260313,0.5647623539,0.5696958899
1146,0.5641269684,0.5658560395,0.563041389,0.5581972599,0.5649873018,0.5626132488,0.5644410253,0.5929592848,0.5680250525
1147,0.5650051832,0.5676941872,0.5666549802,0.5632539392,0.5654605031,0.5591071844,0.5666376948,0.5872314572,0.5719117522
1148,0.5540083647,0.5602068901,0.5553937554,0.5604481697,0.5576775074,0.5546175241,0.5586399436,1.904905081,0.5719450712
1149,0.5090631247,0.5097483397,0.5055767298,0.508123219,0.51823771,0.4993746579,0.5134702325,8.711463928,0.5097183585
1150,0.5033710003,0.5111091733,0.5069018602,0.5090364814,0.5142105222,0.498706758,0.5130316019,0.7509337068,0.5088418126
1151,0.5097195506,0.5033293366,0.5130431652,0.5121878982,0.512244463,0.5094258189,0.5119193792,0.7532545328,0.5082503557
1152,0.5069734454,0.5084206462,0.5094814897,0.505238533,0.5137822628,0.504111588,0.5132345557,0.8436836004,0.5102627277
1153,0.5135450959,0.5101219416,0.5072441697,0.5020825863,0.5077894926,0.5067979693,0.5087038875,1.201075435,0.5093695521
1154,0.5132431984,0.5209404826,0.52404356,0.5033211112,0.5167201757,0.5177528858,0.5158429742,0.5286763906,0.5172533989
1155,0.4997241199,0.5021630526,0.5009558201,0.5013232231,0.5096949339,0.5000847578,0.5066765547,2.260029316,0.5032055378
1156,0.5056274533,0.5032212734,0.5038084388,0.5078267455,0.5039657354,0.5022454262,0.5062896013,0.5555252433,0.5031983256
1157,0.5011242032,0.4997223914,0.5016996264,0.5108572245,0.5076938868,0.5050857663,0.5066094398,0.7086423635,0.5031336546
1158,0.5073437095,0.504884243,0.5017069578,0.5035254359,0.5019510388,0.4999633133,0.5052683949,0.6773266792,0.5026344061
1159,0.5087273717,0.5109463334,0.5073894858,0.507730186,0.5130687952,0.5066056252,0.5110421181,0.6345778108,0.5086046457
1160,0.5176501274,0.5082473755,0.5093251467,0.5042812824,0.5135127306,0.5069270134,0.5094459057,0.7513257265,0.5080413222
1161,0.5197146535,0.5130847096,0.5138970017,0.5094336271,0.5066607594,0.5043104291,0.5113193989,0.5475840569,0.5098702312
1162,0.5084115267,0.5076035857,0.5145737529,0.5038676262,0.510871768,0.5109357238,0.5092363358,0.9956495166,0.5064110756
1163,0.524261117,0.5243932009,0.5232733488,0.5255966187,0.53031075,0.5239159465,0.5239113569,0.6017460227,0.5218859315
1164,0.5277274251,0.5264092684,0.5276305079,0.5251592994,0.5262244344,0.518746078,0.5253885984,0.5517042875,0.5228615999
1165,0.5252349377,0.5252338648,0.5180795789,0.5194657445,0.5296243429,0.5277946591,0.525310874,0.555744648,0.522665143
1166,0.5164657235,0.5164693594,0.5146453977,0.5095381141,0.5112724304,0.5179505944,0.512622714,2.521435261,0.512930572
1167,0.5107036829,0.5156622529,0.5175887346,0.5193784237,0.5181010365,0.5277559161,0.5176241994,0.585999608,0.5178162456
1168,0.5199949145,0.5166201591,0.5156536102,0.5154121518,0.5235589743,0.5167785883,0.5177981257,0.5789656639,0.5167566538
1169,0.5126037598,0.5153878331,0.5192666054,0.5147500634,0.5167499781,0.5095774531,0.5181564093,0.5215204954,0.5171017051
1170,0.5224454403,0.5293195844,0.5185919404,0.5152446032,0.5199214816,0.5214431882,0.5210347772,0.540004909,0.52112782
1171,0.5236531496,0.5136669874,0.5270426869,0.5165657401,0.5198651552,0.525950551,0.5210665464,0.531375885,0.5213112831
1172,0.5239090323,0.529170692,0.5265730023,0.5168258548,0.5251471996,0.5112900734,0.5187342763,0.9704733491,0.5222153664
1173,0.5125053525,0.5209684372,0.5210027695,0.5194926262,0.5132862329,0.5155294538,0.5148552656,1.39622283,0.5147224665
1174,0.5057679415,0.512149334,0.5105941296,0.5083418489,0.5107399821,0.5153096914,0.5082964897,1.541151524,0.512357831
1175,0.5091787577,0.5261124969,0.5269084573,0.5181527734,0.5216944814,0.5261454582,0.5160670877,0.5393772125,0.5221421123
1176,0.5154570341,0.5245650411,0.5270447731,0.5249358416,0.516372323,0.5209236145,0.5162774324,0.5317761898,0.5210428834
1177,0.4998683333,0.5261654854,0.5273746848,0.525488019,0.5140770674,0.5181176662,0.5150376558,0.7762178779,0.5228747129
1178,0.4979091883,0.5217404366,0.5246011615,0.5119380951,0.5035914183,0.5206664205,0.5039250255,2.687391996,0.5242010951
1179,0.4931261837,0.5057367682,0.5123412013,0.4956864417,0.4917117953,0.5057671666,0.4899370074,2.853172302,0.5262483954
1180,0.48999542,0.5075135827,0.5144148469,0.4967219532,0.4862937927,0.5077293515,0.4891302586,0.7105677128,0.518263936
1181,0.4843091965,0.4983080924,0.4969139099,0.4814987183,0.4841116071,0.5011405945,0.4851677418,1.172656298,0.503859818
1182,0.487744689,0.5030101538,0.5062435865,0.4826510251,0.4884391129,0.5033541322,0.4864947796,0.505012691,0.5045987964
1183,0.4819231927,0.4963907003,0.510050714,0.484808147,0.4900720716,0.5107739568,0.4864847958,0.4890050888,0.5031178594
1184,0.4736007452,0.5063503981,0.4968980253,0.4839213192,0.4826234579,0.4981099069,0.4829934537,1.073844671,0.5058661699
1185,0.4750342071,0.4941233695,0.4947990179,0.4831628799,0.4591008723,0.4919928908,0.4644137919,3.612076521,0.5078079104
1186,0.4612266123,0.492390722,0.4936011136,0.4779753983,0.4610024095,0.4864730835,0.4630235136,0.7123391032,0.4976502061
1187,0.4650212228,0.4883403778,0.4811672866,0.4703936279,0.4614231586,0.482888639,0.4574334621,1.655480862,0.4771252573
1188,0.4508463442,0.4774654806,0.4804232121,0.4543457925,0.4456906915,0.4810323119,0.4443526566,2.686010361,0.4791686535
1189,0.437585026,0.4790756106,0.4845094085,0.4590254426,0.438120842,0.4785811007,0.4401132464,1.745517731,0.4867462516
1190,0.4368562102,0.479929775,0.4813041091,0.4721030295,0.4423813522,0.4770159125,0.4409219623,0.6055797935,0.4895573556
1191,0.4399786592,0.470875144,0.475672096,0.455414623,0.4415625632,0.4680520892,0.438598901,0.8611056805,0.4750871062
1192,0.4400585592,0.4741800725,0.4799858332,0.4536345303,0.4375638068,0.4708175659,0.4381689727,0.5128834248,0.4692513049
1193,0.4333086908,0.4834615588,0.475210011,0.4534443319,0.4387972653,0.4652103782,0.4392097592,0.4975736737,0.4704475999
1194,0.4477888644,0.4852030575,0.4845556617,0.4515374005,0.4448622763,0.4853311181,0.4455956817,0.7742224336,0.4795938134
1195,0.488106221,0.5140429139,0.5009938478,0.4904221892,0.4889245331,0.51731354,0.4895866513,4.381613731,0.4965392649
1196,0.4881144166,0.5121256709,0.505751729,0.493312031,0.4921918213,0.5010827184,0.4922240973,0.4919647872,0.4980037808
1197,0.5009841919,0.5131024718,0.5129485726,0.5038201213,0.4961636364,0.5101361275,0.4973759353,0.5245087147,0.5024256706
1198,0.5085198283,0.524250567,0.5190566182,0.5110672712,0.5077716112,0.5221007466,0.5080012679,0.5609272718,0.5093115568
1199,0.5248568654,0.5275948644,0.5368527174,0.5133929849,0.5113925338,0.534147501,0.5152048469,0.5459752679,0.5190093517
1200,0.5157692432,0.5199279785,0.527530849,0.5137218237,0.50306952,0.5322963595,0.5064240694,2.436187267,0.5045698881
1201,0.5103009939,0.5060132146,0.5025963783,0.5084500909,0.4987669587,0.5054986477,0.5035762191,1.068259239,0.5002849102
1202,0.5122336149,0.5107251406,0.5055470467,0.5065070391,0.5080002546,0.5136338472,0.5055291057,0.5261924267,0.5019899607
1203,0.5112122297,0.5091521144,0.5160267949,0.5013228655,0.5066136122,0.5038228631,0.5043894649,0.7774231434,0.5004242659
1204,0.4984970093,0.5109776258,0.5088478327,0.5017986298,0.507810235,0.5035771132,0.5037854314,0.5818375945,0.4998742044
1205,0.5027712584,0.4979061782,0.5070451498,0.5035384297,0.5054593086,0.5097548962,0.5040309429,0.5160799623,0.5000606179
1206,0.5153848529,0.5051279664,0.5044411421,0.5072747469,0.5129668117,0.5113962889,0.5048874617,0.6059328914,0.5010880828
1207,0.5103241801,0.5035008192,0.5093047619,0.4988262653,0.5037034154,0.5135413408,0.5040811896,0.7040052414,0.5010123253
1208,0.5180712342,0.5104304552,0.5174775124,0.5150966644,0.508076787,0.5124440193,0.511070013,0.5203522444,0.5070368648
1209,0.5241417885,0.5130523443,0.5187447667,0.5073262453,0.5164952278,0.5161601305,0.511215806,0.5102933049,0.5073035955
1210,0.5269294977,0.5054562092,0.51812464,0.5160161853,0.509295702,0.5226117969,0.5129589438,0.7458637357,0.5085305572
1211,0.5234742761,0.5135873556,0.5197809339,0.5140209198,0.5149303079,0.5229808092,0.5151598454,0.6538721919,0.5114008188
1212,0.519464314,0.504609406,0.5017231703,0.502984345,0.5124015808,0.5101732612,0.5093425512,1.641207695,0.5079163909
1213,0.52579844,0.5024392009,0.5055474639,0.5165224671,0.5090846419,0.5154218078,0.5104225874,0.5070039034,0.5089837909
1214,0.5110701323,0.5090073347,0.502253592,0.5077443123,0.5106643438,0.5090025067,0.5088918805,0.7028965354,0.5061293244
1215,0.5155051947,0.5106752515,0.5060527921,0.5138883591,0.5110880733,0.502931118,0.5091881752,0.5049631,0.5064228773
1216,0.5134863257,0.5084107518,0.5066329241,0.5116977096,0.5093790889,0.5157783031,0.510279417,0.5181599259,0.5070972443
1217,0.5081101656,0.499656409,0.5088000298,0.5062332153,0.5116631389,0.5016735792,0.5093057752,0.731824398,0.507070303
1218,0.5175116658,0.5108751655,0.5061092973,0.5127933621,0.5107869506,0.5108140111,0.5084176064,0.6798327565,0.5053021312
1219,0.5317845345,0.5161343813,0.5209141374,0.5216987729,0.5177725554,0.5166419148,0.5178533196,0.5495140553,0.515430212
1220,0.5345793962,0.5183268785,0.5232317448,0.5324468613,0.5192396641,0.5270341635,0.5230240226,0.5280120969,0.5204132795
1221,0.5324332118,0.5215459466,0.5168492198,0.5292239785,0.5259916782,0.5245367289,0.5233941674,0.5200471282,0.5208433867
1222,0.5351987481,0.5245463848,0.5213822126,0.5263245702,0.5221873522,0.5237742066,0.523417592,0.6157138348,0.521377027
1223,0.5327497721,0.5254032612,0.5218343139,0.5214915276,0.5214927793,0.5179018974,0.5235797167,0.5248742104,0.5213271379
1224,0.5326434374,0.5240627527,0.5246647596,0.5283950567,0.5287228823,0.5250828862,0.5246943235,0.5387011766,0.5222736597
1225,0.5370869637,0.5256682038,0.5244466662,0.5259526968,0.5296429992,0.523768723,0.525970757,0.5590884089,0.5230638385
1226,0.529163897,0.5208454132,0.5176264644,0.5153779984,0.509483099,0.5174660683,0.5149326324,2.336419344,0.5128528476
1227,0.52918154,0.5195038915,0.5116278529,0.5133293271,0.512593329,0.5153862834,0.5143309832,0.6488754749,0.511660099
1228,0.5301091075,0.5085371733,0.5149627328,0.51886338,0.5107638836,0.5139371157,0.5139834881,0.5990622044,0.5110787153
