window_index,DLinear,PatchTST,iTransformer,TimesNet
88,0.5833333135,0.4583333433,0.5625,0.5625
89,0.5416666865,0.375,0.5416666865,0.5625
90,0.5,0.6041666865,0.5416666865,0.5416666865
91,0.4791666567,0.5625,0.5416666865,0.5416666865
92,0.5,0.4166666567,0.5208333135,0.5208333135
93,0.4166666567,0.5833333135,0.5416666865,0.5416666865
94,0.4375,0.4166666567,0.5416666865,0.5625
95,0.375,0.5208333135,0.5208333135,0.5625
96,0.4583333433,0.4583333433,0.5625,0.5625
97,0.4583333433,0.4791666567,0.5833333135,0.5833333135
98,0.3958333433,0.4791666567,0.5625,0.5833333135
99,0.3333333433,0.375,0.5625,0.5625
100,0.3958333433,0.3958333433,0.5208333135,0.5416666865
101,0.4791666567,0.4791666567,0.5208333135,0.5208333135
102,0.5625,0.5625,0.5208333135,0.5208333135
103,0.4583333433,0.4583333433,0.5416666865,0.5208333135
104,0.4583333433,0.5,0.5208333135,0.5416666865
105,0.4583333433,0.4166666567,0.5625,0.5625
106,0.3958333433,0.5,0.5625,0.5625
107,0.4166666567,0.5416666865,0.5416666865,0.5416666865
108,0.4791666567,0.5833333135,0.5416666865,0.5416666865
109,0.4375,0.5416666865,0.5416666865,0.5416666865
110,0.4583333433,0.4791666567,0.5416666865,0.5416666865
111,0.5,0.5416666865,0.5625,0.5625
112,0.4166666567,0.4166666567,0.5416666865,0.5416666865
113,0.3958333433,0.4583333433,0.5625,0.5416666865
114,0.5625,0.4166666567,0.5,0.5416666865
115,0.5416666865,0.4583333433,0.5208333135,0.5208333135
116,0.4166666567,0.4583333433,0.4791666567,0.5
117,0.5,0.5833333135,0.4583333433,0.5
118,0.5416666865,0.5,0.4583333433,0.5208333135
119,0.4791666567,0.3333333433,0.4375,0.5
120,0.5,0.6458333135,0.4791666567,0.5
121,0.5208333135,0.5208333135,0.4583333433,0.5
122,0.5416666865,0.5416666865,0.5,0.5208333135
123,0.5208333135,0.5416666865,0.5,0.5208333135
124,0.625,0.5833333135,0.5833333135,0.5208333135
125,0.5,0.5208333135,0.4791666567,0.5
126,0.3958333433,0.6041666865,0.5,0.5
127,0.3958333433,0.3541666567,0.5208333135,0.5
128,0.4166666567,0.6041666865,0.5208333135,0.5
129,0.4791666567,0.5208333135,0.4791666567,0.5
130,0.4791666567,0.4375,0.4583333433,0.4791666567
131,0.3958333433,0.4791666567,0.4583333433,0.5
132,0.5,0.5208333135,0.5,0.5208333135
