window_index,DLinear,PatchTST,TiDE,TimeXer,ZeroPred,Persistence,HAR_EWM
2265,0.04564063624,0.02693640627,0.01649617217,0.03893479332,3.537623644,0.03312733397,0.02297183871
2266,0.0444686003,0.02652674913,0.01696143858,0.04777533934,3.526214838,0.03235759214,0.02374274284
2267,0.04624025524,0.02046954073,0.01781269349,0.05674907938,3.517824411,0.02103182115,0.0243843291
2268,0.04106933624,0.02412527986,0.01795705967,0.05257511139,3.502508879,0.04297838733,0.02569545805
2269,0.04054735228,0.02234321088,0.01847602986,0.05154030025,3.488397598,0.0269727353,0.02729848959
2270,0.0410660021,0.02013979293,0.01940477453,0.04933896661,3.476467133,0.02379615605,0.02867284417
2271,0.04065305367,0.02083792351,0.02106425166,0.05044356361,3.461011648,0.02592660673,0.0311253909
2272,0.03989770636,0.02225963213,0.02235482074,0.04817222059,3.448111773,0.02733731829,0.03273621574
2273,0.03951118514,0.02247656696,0.0236054901,0.05322077498,3.43497467,0.02880711854,0.03440234065
2274,0.03904203698,0.02328701876,0.02423354052,0.05033239722,3.424278021,0.02973853238,0.03542904183
2275,0.038575802,0.02612167038,0.02554564737,0.04860929772,3.41484952,0.03044631146,0.03618176281
2276,0.03959497809,0.02933463641,0.02583196573,0.04220544919,3.408250809,0.03081405163,0.03645323217
2277,0.04037220776,0.03174393997,0.02735662647,0.04741606116,3.4010427,0.03465216979,0.03687122092
2278,0.03755472228,0.02943094634,0.02808990143,0.05003778636,3.39110589,0.03264114261,0.03772120178
2279,0.03650124744,0.03150749579,0.02879345976,0.04771978781,3.380409479,0.03357255831,0.03872501478
2280,0.03563246131,0.03005690314,0.03018590808,0.04603625461,3.368722916,0.0347045064,0.03994989023
2281,0.03500331938,0.02787189744,0.03120651282,0.04483939335,3.361651659,0.03508724645,0.04029848054
2282,0.03486509621,0.02719497122,0.03196616843,0.0409948118,3.354580641,0.03546999022,0.04064615443
2283,0.03465856612,0.02852294035,0.03319314495,0.03523855284,3.347509384,0.035852734,0.04099290073
2284,0.03238065913,0.0272679925,0.03333605453,0.03124702908,3.337706327,0.04768660292,0.04168882594
2285,0.03140702471,0.02746535651,0.03656538203,0.0265303161,3.327903032,0.048394382,0.0423909612
2286,0.03037188016,0.02643533982,0.03724162653,0.02281769179,3.3177917,0.05104180053,0.04313568398
2287,0.02763217688,0.02597822808,0.03739819303,0.01821242087,3.305157423,0.07201103866,0.04416016117
2288,0.02379744314,0.02719232254,0.03750724718,0.01331907976,3.288927078,0.1139364317,0.04551755264
2289,0.02041924186,0.03188436851,0.04061478004,0.0151437996,3.270673037,0.1444159001,0.04711550474
2290,0.01499370206,0.03511504084,0.04608766735,0.02176995575,3.246084929,0.2596663535,0.04914742708
2291,0.0131482603,0.04176779091,0.04941876605,0.02592459135,3.223292589,0.227718398,0.05145194754
2292,0.01121423673,0.04463833198,0.05165410042,0.03078469634,3.201213121,0.2173047066,0.05396555737
2293,0.009792183526,0.05052897334,0.05562849343,0.03343560174,3.178780556,0.2272078246,0.05673900247
2294,0.00892932713,0.0602745302,0.05971760675,0.03639907762,3.157408953,0.2099262476,0.05959894136
2295,0.008723839186,0.06973459572,0.0630922094,0.05024432763,3.138127089,0.1746292561,0.06229668856
2296,0.008587877266,0.07264348119,0.06121273711,0.04119470343,3.122227907,0.1221222803,0.06440457702
2297,0.008941031061,0.08053926378,0.06657331437,0.05344240367,3.105664492,0.133966282,0.06670118123
2298,0.009091437794,0.07844495028,0.06698866934,0.05636046454,3.093348265,0.07733742148,0.0679056868
2299,0.009481369518,0.08070705831,0.06868033856,0.06729979813,3.081348658,0.0747140795,0.06901523471
2300,0.009331074543,0.0690888688,0.06587927788,0.05862141773,3.074277639,0.03152556717,0.06841089576
2301,0.009446290322,0.06778470427,0.0662754178,0.05797553062,3.067206144,0.03190830722,0.06784138829
2302,0.009369089268,0.06916344166,0.06809711456,0.06309775263,3.060135126,0.032291051,0.06730503589
2303,0.009700892493,0.07263381034,0.06876442581,0.06480894983,3.053064108,0.03267379478,0.06680021435
2304,0.009728447534,0.07806507498,0.07080375403,0.06214122102,3.045992851,0.03305653855,0.06632538885
2305,0.009968862869,0.08180882782,0.07212363183,0.06593091041,3.035296202,0.03398795426,0.06663555652
2306,0.01005543303,0.0877577588,0.07735228539,0.07576362044,3.020255327,0.06469783932,0.0683844462
2307,0.01027007401,0.09325190634,0.08007580787,0.08714685589,3.00521493,0.06648315489,0.07013244182
2308,0.01090859529,0.09625917673,0.08156711608,0.0894022882,2.9888165,0.0756809935,0.07229287922
2309,0.01119326055,0.09172748774,0.0840966329,0.09259585291,2.973959208,0.07371002436,0.07400873303
2310,0.01215213537,0.1003672257,0.0893400088,0.1052974239,2.957375765,0.1043188795,0.07631722093
2311,0.01251639333,0.09638080746,0.0903076902,0.1049649492,2.943712234,0.08051051199,0.07776458561
2312,0.01271995623,0.09765151888,0.09076754004,0.09626089782,2.931601286,0.08159067482,0.0788866058
2313,0.01335693151,0.1020168439,0.09328997135,0.08699706197,2.916927338,0.09994566441,0.08071345091
2314,0.01419903617,0.1118303239,0.09817832708,0.0909723267,2.898864031,0.1116968095,0.08346339315
2315,0.01605432294,0.1287662387,0.1046720967,0.09679859877,2.878022194,0.1249406114,0.0871302858
2316,0.01733591594,0.1191508472,0.1056758985,0.09230930358,2.856817245,0.09159988165,0.09105157852
2317,0.02002820186,0.1235292181,0.1120536402,0.09804078192,2.835666418,0.113407217,0.09489619732
2318,0.02017244697,0.117415525,0.1104800031,0.09684654325,2.819760561,0.05009161308,0.0965019837
2319,0.02605355531,0.1299630255,0.126740694,0.1152027622,2.793784142,0.1091852784,0.1030013934
2320,0.02781503461,0.1372373551,0.1332104355,0.121909298,2.774717569,0.1121845245,0.1060625315
2321,0.0267367661,0.1360616237,0.127909705,0.1197729632,2.760404587,0.05840532854,0.1069940701
2322,0.02562317811,0.1357126087,0.1246260777,0.1162356734,2.749425173,0.03534524143,0.1063298583
2323,0.02482143044,0.1331665665,0.1197147742,0.113739945,2.739444733,0.02516170032,0.1050029099
2324,0.02573043108,0.1320621222,0.126713559,0.1142260507,2.728750944,0.03540891781,0.1043302417
2325,0.02725001611,0.1385132223,0.1343871057,0.1143748686,2.716093302,0.06447928399,0.1049143448
2326,0.02794517018,0.140292123,0.1378911883,0.1173280254,2.702247381,0.06613452733,0.1058768108
2327,0.02883245982,0.1429644972,0.1388148814,0.1208007708,2.686341524,0.06841220707,0.1075778231
2328,0.02988862805,0.139910087,0.1396286637,0.1167646274,2.671568871,0.07033152133,0.1088687405
2329,0.03020828031,0.1369773149,0.1408543736,0.1174882874,2.657255888,0.07211684436,0.1100118682
2330,0.02927660011,0.1281746775,0.1344588995,0.1218027696,2.643471479,0.04812227562,0.110606648
2331,0.02945019305,0.1239027157,0.1337764114,0.1165335774,2.62880969,0.05018145964,0.1115828529
2332,0.02788564563,0.1193910018,0.1263269782,0.128394708,2.617741346,0.03201736137,0.1107878312
