window_index,RidgeCov,TargetRidge,Trend,Seasonal,EWM,ZeroPred,Persistence,HAR_EWM
192,1.23395741,0.3112560213,1.453866601,0.6419574618,0.3714456856,0.3124063313,0.6419574618,0.3597763777
193,1.291485906,0.3189636469,1.076310635,0.6377645135,0.3765385151,0.3160199821,0.436327219,0.3625475466
194,1.282179832,0.3129478693,1.147752762,0.6347700953,0.3813741207,0.3190445602,0.4718947411,0.3659369051
195,1.25369966,0.3073610067,1.189281583,0.6326490045,0.3873854578,0.3217626512,0.4908193052,0.3695869446
196,1.313398957,0.2988813221,1.275716424,0.6313599944,0.3931106627,0.3238459527,0.5303213,0.3738186657
197,1.273603559,0.2925762832,1.370602727,0.6307979226,0.4015649259,0.3260192275,0.5726117492,0.3788541853
198,1.308760524,0.2914927006,1.434789658,0.6305320859,0.4083911479,0.3278484643,0.5948433876,0.3841259778
199,1.341649652,0.2942924798,1.548305154,0.6306257844,0.4160844088,0.3297534585,0.6411930323,0.3902086318
200,1.354134917,0.3035710454,1.625913262,0.630805552,0.4191121161,0.3312927485,0.6654205918,0.3965257108
201,1.380075574,0.3077013493,1.473256588,0.6304046512,0.4096264541,0.3330853581,0.5732223392,0.4010585546
202,1.433816314,0.2776156366,0.8678352237,0.6247274876,0.3908625841,0.3353679478,0.3198775053,0.3981871605
203,1.391171813,0.2297361642,0.3982249796,0.6064360738,0.3687597215,0.3374862373,0.2567843199,0.3864169121
204,1.444530606,0.1757802963,0.199517712,0.5666165352,0.339309454,0.3382021189,0.4297904968,0.36546731
205,1.368541121,0.1276480705,0.2486498207,0.5110170245,0.3099687397,0.3372980356,0.678589344,0.3389587402
206,1.359485507,0.09261408448,0.4420548677,0.4370613098,0.2818869054,0.3342271149,0.9679285884,0.3098154962
207,1.34082377,0.0811849758,0.7625350952,0.3556691706,0.2568797767,0.3289630711,1.293191075,0.2787791193
208,1.355577469,0.08596568555,0.8984448314,0.2813676596,0.2375835925,0.3236989677,1.297523379,0.2518311739
209,1.4222368,0.1063036248,0.8697326779,0.2217071503,0.2226249725,0.3197025359,1.113585472,0.2309225947
210,1.430597782,0.1339945495,0.6824319959,0.1774161458,0.2136246711,0.3180395663,0.7925575376,0.2169741541
211,1.428493381,0.1632928699,0.4477611482,0.1463615894,0.2091906071,0.31835711,0.4771103859,0.2096401602
212,1.423432946,0.1894095391,0.3197082281,0.1245509386,0.2069777697,0.3196172714,0.3151866496,0.2058856934
213,1.43888092,0.2060092241,0.242656827,0.1096106172,0.2061600238,0.32151106,0.2294875532,0.2043557763
214,1.478464603,0.2123793811,0.2121517807,0.09871274233,0.2064823657,0.3231104314,0.2020511627,0.2039682418
215,1.471403956,0.2126715928,0.2075255066,0.09097808599,0.2069534063,0.3245692253,0.2019352913,0.204053998
216,1.435017586,0.2108915597,0.209122777,0.08498249203,0.2077022344,0.3261487782,0.2061892301,0.2043869495
217,1.420396447,0.2016751617,0.21755898,0.08444636315,0.2088169605,0.3272294402,0.2227126956,0.2049479485
218,1.393978119,0.1931021065,0.2315531373,0.08384691924,0.2104856372,0.3281691372,0.2425301075,0.2057207972
219,1.358838081,0.1849838346,0.2531723976,0.0835133791,0.2119104713,0.3284155428,0.2686732113,0.2065165639
220,1.319511056,0.1793868095,0.2836412489,0.08315717429,0.2138478756,0.3281541169,0.3012929261,0.2074143142
