window_index,DLinear,PatchTST,iTransformer,TimesNet,ZeroPred,Persistence,HAR_EWM
1083,0.2847785652,0.2581433356,0.2897960842,0.2783124149,0.2683577836,0.6869532466,0.2737611234
1084,0.2637301981,0.2496484071,0.2746372521,0.2503232062,0.2495701313,0.9222753644,0.2486235052
1085,0.2767981589,0.2865788043,0.2731324732,0.2529338002,0.2524586916,0.3173868358,0.2512555122
1086,0.2873399556,0.2822591364,0.2774614096,0.2732875049,0.2729160488,0.3249891102,0.2731030285
1087,0.2952690423,0.2975458503,0.2799296379,0.2857068777,0.2888589799,0.2987246811,0.2872366011
1088,0.3020134866,0.300277859,0.2921327949,0.2861861885,0.2883813083,0.3160129189,0.2864915431
1089,0.2976835966,0.3049051464,0.2838385403,0.2819612026,0.2849939764,0.4307290614,0.2834879458
1090,0.191299811,0.1966535002,0.1918049008,0.1921954602,0.1943160743,3.293064833,0.2046892196
1091,0.32186234,0.3413749933,0.3117016554,0.3232926428,0.3194308579,0.9083352685,0.344607681
1092,0.3483275473,0.3579929173,0.3552324772,0.3479568958,0.3431270123,0.3511917889,0.3706508577
1093,0.3705523014,0.3726061583,0.3678745329,0.3742485344,0.3682699203,0.2816399038,0.3894683421
1094,0.4310257435,0.4564356506,0.4338200986,0.4363545179,0.4342695773,0.4620201588,0.4591361582
1095,0.4495817125,0.4921396673,0.4562356472,0.4512979984,0.444914192,0.4947153032,0.469265461
1096,0.4547245502,0.3935385048,0.4483868182,0.4619171619,0.4552200735,0.3785474598,0.4769771993
1097,0.455789417,0.4336391389,0.4563183784,0.4607608318,0.4565196037,0.411431402,0.4763902128
1098,0.4512548745,0.4582272768,0.442704767,0.4530304372,0.4556237161,0.3675175011,0.4712493122
1099,0.4558887482,0.4261185825,0.4276896417,0.4561822116,0.4576798975,0.6748326421,0.4776592255
1100,0.521551311,0.5459784865,0.5181365013,0.5387963057,0.5368071198,0.9851887822,0.5697541833
1101,0.5238699913,0.5467894077,0.5286020637,0.5339112282,0.536675036,0.4571331441,0.5657990575
1102,0.5465305448,0.5540211797,0.5276479125,0.5525289774,0.5533325672,0.4103843272,0.5712635517
1103,0.5866543055,0.5788864493,0.5776691437,0.5913172364,0.5914108157,0.4979839027,0.607031405
1104,0.6177049279,0.6116945148,0.6094007492,0.6195392013,0.6180321574,0.4863063991,0.6248924136
1105,0.5692716241,0.5719762444,0.5444666743,0.5831314921,0.5873732567,1.081256032,0.5750979185
1106,0.5372898579,0.517932117,0.539675951,0.5536000133,0.5576458573,0.9308795929,0.5334975719
1107,0.5296397209,0.5222508311,0.5292930603,0.5468008518,0.5577139258,0.5367637277,0.5335909724
1108,0.5321911573,0.5073164105,0.517922461,0.5447312593,0.5556138754,0.4999167621,0.5270876288
1109,0.5539426208,0.5291970372,0.5664180517,0.5779794455,0.5917086601,0.5098869205,0.5556574464
1110,0.5407682061,0.5871744156,0.5534054041,0.5670582652,0.58056885,1.571657777,0.554867506
1111,0.5664363503,0.561385572,0.558796227,0.5809253454,0.5967223048,0.5851525664,0.5612703562
1112,0.6218547821,0.59155792,0.6434218884,0.6518573761,0.6647552848,0.6358347535,0.6361325383
1113,0.6276254058,0.6153894067,0.6355823874,0.6513876319,0.6650351882,0.7789418101,0.6391550899
1114,0.6632270217,0.6607845426,0.6397664547,0.6682761312,0.6823329926,0.7540817857,0.64799577
1115,0.5487966537,0.5610674024,0.5339449048,0.543635428,0.5611790419,3.053884745,0.5211546421
1116,0.5446987748,0.545535028,0.5269556642,0.5328836441,0.55943048,0.7902843356,0.5163308978
1117,0.5295934081,0.5305144191,0.5246608853,0.5074665546,0.5287103057,0.9531464577,0.4951173365
1118,0.4798419774,0.4465212524,0.4506059587,0.4622775018,0.4784999192,1.665562153,0.4545994699
1119,0.49936831,0.4843226373,0.4740042686,0.46723786,0.4856964052,0.9006495476,0.4629758298
1120,0.483415097,0.4824718237,0.4608542919,0.4666054249,0.4783055484,0.6216847301,0.4683226049
1121,0.4928740263,0.5118997097,0.4822275639,0.4646119177,0.4768059254,0.4710325003,0.4697988331
1122,0.4806462228,0.4715298712,0.4810394943,0.4676584899,0.4772618711,0.4682524204,0.4725627601
1123,0.4742739201,0.5045576692,0.4643107951,0.4657383859,0.4746561944,0.657669425,0.4608475864
1124,0.462593466,0.4755348265,0.4444849193,0.4390751421,0.4504841864,2.156765223,0.4445097446
1125,0.7933126092,0.7943329215,0.780218184,0.7799174786,0.7767221332,0.7859697938,0.8176490664
1126,0.7785708904,0.7499079704,0.747333467,0.7658867836,0.7632794976,1.277336478,0.7903752327
1127,0.748124361,0.7458346486,0.7392713428,0.7423897386,0.7374827266,1.689618707,0.7790927887
1128,0.7369095683,0.7628548741,0.7333664298,0.7193747163,0.7242742181,1.543300152,0.7341391444
1129,0.7451546788,0.7621690631,0.7256620526,0.7301411629,0.7410981059,1.277623773,0.728546679
1130,0.7419049144,0.7460663915,0.7618349195,0.7296743393,0.7336137891,0.8375651836,0.7278239131
1131,0.8033833504,0.823448658,0.8009214997,0.8023614883,0.8001025319,0.7989134789,0.8102107048
1132,0.8183660507,0.8142225742,0.8047893643,0.7990906239,0.7984936833,0.895617485,0.8106517792
1133,0.7528359294,0.7765396237,0.7578318119,0.7792212963,0.7624101043,1.827817321,0.8015606999
1134,0.7714524269,0.7595604062,0.7769796252,0.7605381608,0.760581553,1.050729871,0.7791892886
1135,0.7382933497,0.7136600614,0.7434776425,0.7433462739,0.732128799,1.559249282,0.7743657231
1136,0.6824221611,0.7029338479,0.6643226743,0.6765021682,0.6762916446,2.431078672,0.6822932363
1137,0.6583627462,0.7232208848,0.6874589324,0.6755971909,0.6774835587,0.7349362969,0.677323997
1138,0.6913967133,0.669362843,0.6828279495,0.6696992517,0.6594642997,1.509665489,0.6822183132
1139,0.6396661401,0.6657536626,0.6433681846,0.66569978,0.6449124217,1.097517371,0.6839424968
1140,0.6277913451,0.633300066,0.6550589204,0.6342491508,0.6235515475,1.255861759,0.6819341183
1141,0.6325964928,0.6450838447,0.6328243613,0.6481505036,0.6240083575,0.6184253097,0.6795040965
1142,0.673594892,0.6703686714,0.6910753846,0.7116661072,0.6970469952,1.126217246,0.7459433675
1143,0.6547905803,0.6657856703,0.7172685266,0.6910908818,0.6830775142,1.116793036,0.7087542415
1144,0.6690855026,0.6900196075,0.6951625943,0.6851449013,0.6811375618,0.7716373801,0.7016614079
1145,0.6676394343,0.6831925511,0.6683824062,0.6811882854,0.6811676025,0.6812275052,0.7007315159
1146,0.6659504175,0.6643200517,0.6718485951,0.6861517429,0.6819934845,0.7011299729,0.6959837079
1147,0.6569860578,0.6903265119,0.6978110671,0.6856843829,0.6812700629,0.7160944939,0.6962733865
1148,0.6045642495,0.6034764051,0.6469690204,0.6458407044,0.6416667104,2.110293627,0.6720561385
1149,0.3232775927,0.349568218,0.3509289324,0.3498369753,0.3488489389,8.595935822,0.3436264992
1150,0.3576561511,0.3207289279,0.3652139008,0.3717525005,0.3871758878,0.6846538186,0.373319
1151,0.3542660475,0.3296562135,0.3574001491,0.3697889745,0.3755023479,0.5551742315,0.3626497984
1152,0.3409482539,0.33241117,0.3436172903,0.3492254913,0.3586931527,0.6592254639,0.3511065245
1153,0.3232058585,0.3440813124,0.3282942474,0.3283397853,0.3373889029,1.003444552,0.3344632089
1154,0.4351661205,0.3951745927,0.4222508371,0.4141188562,0.4293634892,0.4546661079,0.410815686
1155,0.4622149765,0.4426511824,0.4358712137,0.4239778221,0.4613913298,2.704573393,0.4281211793
1156,0.4685760736,0.4234910011,0.4369740486,0.4355111122,0.4670154154,0.421708107,0.4368682802
1157,0.4741784632,0.4555982351,0.4627024829,0.4661976397,0.488658309,0.8053023219,0.4649718106
1158,0.4872817993,0.4578193724,0.4571469724,0.4565347135,0.4801347256,0.5239775777,0.4556607008
1159,0.4796619415,0.4737854004,0.4448135793,0.4538085461,0.4763807356,0.6908538342,0.452914834
1160,0.4866164625,0.4626983404,0.4353737831,0.4606142938,0.4890556633,0.5545720458,0.4605884552
1161,0.6029013991,0.6187521815,0.5999672413,0.5750253201,0.6169087291,0.5416986346,0.5760657787
1162,0.6060258746,0.608548522,0.6039674878,0.5659723878,0.6100742817,1.388930202,0.5766757131
1163,0.6586762071,0.6435260177,0.6327117085,0.6208040714,0.6570457816,0.8290446401,0.6315919757
1164,0.7880838513,0.7330390811,0.6939836144,0.711707294,0.7497493625,0.8388822079,0.7189893723
1165,0.8157405257,0.7926743627,0.766131103,0.7576047778,0.8031425476,0.9156152606,0.7700018883
1166,0.7283284664,0.7064638138,0.6602256894,0.6651456952,0.7210442424,1.91334486,0.6717866063
1167,0.7380300164,0.7557705045,0.7113727927,0.6896130443,0.7344470024,0.6557423472,0.6898574829
1168,0.7420251966,0.6126746535,0.7169861197,0.6967230439,0.7357513905,0.8902864456,0.6948859692
1169,0.7590256333,0.72453022,0.6881753802,0.693292439,0.7382672429,0.754887104,0.6967563629
1170,0.785238564,0.68831563,0.6969473958,0.7054434419,0.7509530187,0.671050787,0.7053841949
1171,0.9229788184,0.9456683993,0.874150455,0.8657720685,0.9056170583,0.8616049886,0.8745319843
1172,0.8966808319,0.8951328397,0.8438288569,0.8601519465,0.8849393725,1.11257267,0.8549954891
1173,0.8596546054,0.8201401234,0.8066684604,0.8291878104,0.8531941772,2.097528696,0.8219363093
1174,0.8328747153,0.7800480723,0.7875984311,0.7851638198,0.808608532,1.512311459,0.7797883153
1175,0.8384306431,0.7595422864,0.8242647052,0.7773215771,0.8094973564,0.7727834582,0.7798568606
1176,0.9072512984,0.8605213165,0.8849568367,0.8699038625,0.8834629059,0.9217535853,0.8652731776
1177,0.9196500778,0.9381919503,0.8720869422,0.88260144,0.8917729259,1.081328034,0.8843874931
1178,0.7972958684,0.8603075147,0.790407002,0.8077740669,0.8015214801,2.906228304,0.8137205243
1179,0.6908895969,0.7059672475,0.7195150256,0.7413480878,0.7117856145,3.224428177,0.7667405605
1180,0.700645268,0.7425754666,0.7428822517,0.7250019908,0.7077273726,0.9145826697,0.7422573566
1181,0.678039968,0.6848604083,0.7003228068,0.6914777756,0.6811253428,1.403268814,0.6937025189
1182,0.7063196301,0.7486998439,0.6998438239,0.6975137591,0.6830906868,0.7010195851,0.7006117702
1183,0.7072473168,0.6867998242,0.680282414,0.6992695332,0.6937522888,0.6982887387,0.7035114169
1184,0.6725500226,0.7086206079,0.7059895992,0.6897818446,0.6688337326,1.26889503,0.6935810447
1185,0.5451538563,0.5696559548,0.6132852435,0.5836119652,0.5383822322,3.927491426,0.609562397
1186,0.5454950333,0.6038529277,0.5900396705,0.5842231512,0.5351812243,0.717314899,0.5943775773
1187,0.4900257289,0.5342423916,0.5265324712,0.5301702023,0.4899270535,1.59224987,0.5225868821
1188,0.4456872642,0.5129721761,0.5076138377,0.5142660737,0.4378074706,3.098694563,0.5246660113
1189,0.3996368349,0.5440275073,0.5099934936,0.4873934984,0.3837485611,2.108491898,0.5087336898
1190,0.4142092466,0.5579323173,0.5168734193,0.4890548289,0.3879005611,0.6981061101,0.5152778029
1191,0.3933413923,0.4401277602,0.4716697633,0.4574162662,0.3706324995,0.5919742584,0.4673107564
1192,0.3834712505,0.5162501335,0.4497857988,0.4465968609,0.3689308167,0.3692063987,0.4499276578
1193,0.3904066384,0.4994128644,0.4906345606,0.4589618444,0.3732969463,0.5142119527,0.4654425681
1194,0.3691385686,0.5262807012,0.4768439531,0.4583180249,0.3689164221,0.9010332227,0.4706155062
1195,0.2378079891,0.2795757055,0.2866567075,0.2721836567,0.2139734775,3.600136518,0.2558077276
1196,0.2214886546,0.3248912096,0.278034091,0.2732408941,0.2137132436,0.2371261567,0.2562144995
1197,0.2213650197,0.3000166118,0.3045989573,0.2747316062,0.2117597312,0.3054141998,0.2574302852
1198,0.2274880856,0.3032358885,0.2970250249,0.2740800679,0.2129290849,0.2073130161,0.2551302612
1199,0.2158120424,0.3143658936,0.2673795521,0.2738190889,0.2114579082,0.3158551753,0.2560942769
1200,0.1360713691,0.2312328368,0.191175878,0.1711122841,0.1385972649,1.801436305,0.1540824324
1201,0.1330779344,0.1530818343,0.1578431129,0.1397047937,0.121075429,0.5966041088,0.1260490417
1202,0.2144531459,0.2614251673,0.2219631672,0.1993919611,0.2009094208,0.2289317101,0.1997156739
1203,0.2086495757,0.2151930332,0.2152195722,0.1948547214,0.1962095946,0.4556711614,0.1938195229
1204,0.2117832899,0.2339652032,0.233539626,0.2020217776,0.1935936213,0.2982166111,0.194412291
1205,0.5230298638,0.5175400376,0.5670600533,0.5323028564,0.4949479103,0.5672511458,0.5118588805
1206,0.525090456,0.5527825356,0.5342245102,0.5345982909,0.4920957983,0.5159691572,0.5049112439
1207,0.5054142475,0.582575202,0.5233466625,0.5261045098,0.4815118015,0.8447113633,0.5007194877
1208,0.5299639702,0.5726199746,0.5123822689,0.5263618827,0.4854109287,0.4761874378,0.5048521161
1209,0.4951454401,0.561735034,0.5330427289,0.5307632089,0.4862495959,0.4882166684,0.5058993697
1210,0.5060454607,0.5799663067,0.5378366709,0.5100898147,0.4789768159,0.5665011406,0.4920633733
1211,0.5204028487,0.6100685596,0.5055506229,0.5169835091,0.4928255975,0.5497786999,0.4995931685
1212,0.477050513,0.4944955409,0.4756759107,0.4576106966,0.4518160522,1.399857044,0.4523613751
1213,0.4688679278,0.5317931771,0.4653508663,0.4699182808,0.4638152421,0.4647834003,0.4639236927
1214,0.4841088057,0.5347464681,0.5206440091,0.4689017832,0.4721921384,0.7266767621,0.4724434912
1215,0.4782436788,0.508140862,0.4954710007,0.4766263962,0.4730075896,0.4760785401,0.4731082916
1216,0.5081527233,0.4999504089,0.5075672269,0.5019304156,0.494238168,0.5353213549,0.4968520701
1217,0.4953498542,0.4913475513,0.5016071796,0.4932329953,0.4914470017,0.6388632655,0.4926349223
1218,0.5079569221,0.5381134152,0.5025300384,0.4934583008,0.4889519513,0.7478075624,0.4915850461
1219,0.5033707023,0.5495545864,0.4956281185,0.5004490018,0.4976381361,0.5142152905,0.4983976185
1220,0.5075383186,0.5735726953,0.5100527406,0.496127218,0.5010871291,0.5013759732,0.5023071766
1221,0.5004592538,0.5434290171,0.52070719,0.5020862222,0.5024551749,0.5044124126,0.5033887625
1222,0.5194903016,0.5238361955,0.5281706452,0.5021392107,0.5022236109,0.5699163079,0.5020094514
1223,0.5391042829,0.5496320128,0.5387502313,0.5208923817,0.5185201764,0.5415873528,0.5197328925
1224,0.5322352052,0.5827342868,0.536654532,0.5265247822,0.5245524049,0.5640359521,0.5256481767
1225,0.5350815654,0.5758755803,0.5430788994,0.5285406709,0.5222451687,0.597057879,0.5247611403
1226,0.4301407337,0.4664033353,0.4607082605,0.4671833813,0.4520997107,2.701298475,0.4719370306
1227,0.5051850677,0.5293835998,0.524474442,0.5219471455,0.5036727786,0.5175807476,0.5240116119
1228,0.528005898,0.5421437621,0.5432016253,0.533392489,0.5223630071,0.5339707136,0.535215199
1229,0.2075225264,0.2309366018,0.2191666961,0.2202469856,0.2197779566,7.586608887,0.2214186192
1230,0.2087721676,0.20427154,0.1941233426,0.2178758383,0.222141698,0.2230734825,0.2242911309
1231,0.2157474309,0.2384306639,0.2186710089,0.2263424397,0.2309981138,0.2337190658,0.231866762
1232,0.2067003995,0.1987629682,0.2234340459,0.2258863002,0.229039371,0.3433401585,0.2318683714
1233,0.2254732251,0.2289292216,0.2456677705,0.2482348233,0.2468717098,0.2849303782,0.2524386346
1234,0.2588252127,0.2888913155,0.2808002532,0.2782729268,0.2808219492,0.2859157026,0.2889713645
1235,0.2786091566,0.3315760195,0.3054642379,0.2934211195,0.2995993197,0.5806106925,0.3031493425
1236,0.2847149074,0.2836461067,0.2941068709,0.296654582,0.3007435203,0.289767772,0.3038453758
1237,0.2904084921,0.2835846245,0.2837966681,0.3038406372,0.3069288731,0.4635540545,0.3061576188
1238,0.2860673964,0.2907234728,0.3236185014,0.29488042,0.3014429808,0.6032970548,0.2966118753
1239,0.2919315994,0.3031919301,0.3092809021,0.3089254498,0.3177667856,0.2986749113,0.311149478
1240,0.3050440848,0.2974587679,0.3123834431,0.3094038963,0.3179059029,1.063658237,0.3166571259
1241,0.3003185689,0.2981876731,0.3087044656,0.3094123304,0.3173798323,0.5197184086,0.3188859522
1242,0.2988085449,0.3115536273,0.2913125753,0.3070542812,0.3106154203,0.3583760262,0.3083994091
1243,0.2866082489,0.2977233231,0.2776270211,0.2984808683,0.3019619882,0.4072503746,0.2971431017
1244,0.2678584158,0.3191877306,0.2912697494,0.3029936254,0.305523634,0.4792822897,0.3019475937
1245,0.2974897921,0.2983306646,0.3083202839,0.3011532128,0.3110968173,0.2970224917,0.306965977
1246,0.2983217537,0.2868491709,0.2781452835,0.3009181023,0.3141564429,0.3053447306,0.3084186614
1247,0.2805502713,0.3025795519,0.2566203475,0.289888829,0.2972410619,0.9178726077,0.2958710492
1248,0.6843070984,0.6932494044,0.6597155929,0.6870484352,0.6873216629,0.8529224992,0.686984241
1249,0.7278469205,0.7385227084,0.7116710544,0.7376973033,0.7399930954,0.7610778213,0.7383435369
1250,0.7211868167,0.6978466511,0.73306638,0.7307974696,0.7288730741,1.109430194,0.7293147445
1251,0.7113482356,0.755480051,0.6896875501,0.7016701698,0.7067052722,2.465982437,0.7207080722
1252,0.6752174497,0.7380273342,0.6748600602,0.6956202984,0.6973527074,0.9567876458,0.7023746371
1253,0.8365625739,0.8722304702,0.8579568863,0.8341974616,0.8454602361,0.8118907809,0.8511676788
1254,0.85588938,0.906452477,0.8705313802,0.8595445156,0.8744691014,0.799888432,0.8767361641
1255,0.8512105942,0.8352521062,0.8517025113,0.8556716442,0.8689975739,1.370606303,0.8798575997
1256,0.8672268987,0.8215729594,0.872893095,0.8842551112,0.888510704,0.8188636899,0.8941861987
1257,0.8954355121,0.8890621066,0.921507597,0.8857869506,0.8997253776,1.073830962,0.8961369395
1258,0.8889160156,0.8794412613,0.8783180714,0.8885016441,0.8975459933,1.345427871,0.8847270012
1259,0.8906825185,0.8921292424,0.8953905106,0.8692860603,0.8778343797,1.499352455,0.864877522
1260,0.865963161,0.8056576848,0.8172126412,0.8814590573,0.8867533803,0.8793056607,0.8768494725
1261,0.895313561,0.881054461,0.8647111058,0.8629879355,0.8687608838,1.201626182,0.8625118136
1262,0.8409466743,0.8543291092,0.8312349319,0.851764679,0.8549658656,1.124810934,0.8537253737
1263,0.8282182813,0.8524287343,0.8089754581,0.8400934339,0.8416793346,1.206096172,0.8450245857
1264,0.8109983802,0.7907156944,0.8153612018,0.8295914531,0.8279354572,1.505296588,0.8198464513
1265,0.8185546398,0.8746068478,0.8480443358,0.8245751262,0.8288460374,0.8613941669,0.8204767704
1266,0.8354971409,0.841035068,0.8626801372,0.8403687477,0.8517849445,0.837896049,0.8384765983
1267,0.8507547379,0.8522355556,0.8546257615,0.860994339,0.8609468341,0.9057044387,0.8505561948
1268,0.8563199043,0.8576054573,0.8761045933,0.8702343106,0.8708007336,0.9909203053,0.8685114384
1269,0.8630742431,0.8262378573,0.866964817,0.8669248223,0.8769252896,1.127234817,0.867257297
1270,0.8511230946,0.8935267925,0.8670324683,0.8701381683,0.8773522973,0.9333984256,0.8673401475
1271,0.8469192982,0.8668500781,0.8417236209,0.8742184639,0.8807330132,0.8740283847,0.8733119965
1272,0.4734034538,0.5309538841,0.500005126,0.5092451572,0.5150344968,11.16059399,0.5158939958
1273,0.5994623899,0.5675544739,0.5796803832,0.5686091781,0.5728403926,1.70219934,0.5699477196
1274,0.6937584281,0.662456274,0.6749495864,0.6634005904,0.6656073928,0.6510323882,0.6588594913
1275,0.7031950951,0.7256128788,0.685159862,0.6811463237,0.6780698895,1.413300514,0.6767594218
1276,0.6842982173,0.7252306938,0.629448235,0.6726508141,0.6735135913,0.9191557765,0.6735165715
1277,0.5461678505,0.5384467244,0.5426561832,0.5306267738,0.5290546417,4.302483082,0.5576725602
1278,0.5230618119,0.5571715236,0.5288662314,0.5290777683,0.5147380829,1.47457695,0.5693745017
1279,0.5033683777,0.4899810851,0.5078695416,0.5285795331,0.5114628077,0.6745698452,0.5728693604
1280,0.4941370487,0.5101697445,0.5228319764,0.4986241162,0.4938248098,0.8793959022,0.5314227939
1281,0.4641160965,0.4418337345,0.4722367525,0.4654373825,0.4661827087,1.104264855,0.4841415882
1282,0.4351912439,0.4694908559,0.4288443029,0.4283196926,0.4345258772,1.33869493,0.4672488272
1283,0.4101208448,0.3706686497,0.3994317949,0.4224454165,0.4180523157,0.7615771294,0.4367637336
1284,0.4367930591,0.4294865429,0.4537375271,0.4382704496,0.4390668571,0.6915869117,0.4441992342
1285,0.5294319987,0.5018823743,0.5402479768,0.5329628587,0.5307728648,0.5472098589,0.5255923867
1286,0.5276131034,0.5454062223,0.5563440919,0.5351428986,0.5332746506,0.5377177596,0.5293893814
1287,0.519661665,0.5594444871,0.5239192843,0.5331578851,0.5325302482,0.6058081388,0.5326899886
1288,0.527479291,0.5052399039,0.5116481185,0.5133023858,0.523683548,0.7226669192,0.5286586881
1289,0.5116769671,0.5274675488,0.5282339454,0.522995472,0.519177258,0.6252169609,0.5278250575
1290,0.5022190809,0.5275325179,0.5086036325,0.4894554913,0.4978714883,1.088300705,0.5153432488
1291,0.5038836002,0.5079154968,0.5174815655,0.5063046813,0.5050563216,0.7180416584,0.5194920301
1292,0.4915519655,0.478930831,0.4828113019,0.4917687476,0.4927487373,0.918091774,0.4962844551
1293,0.4800055027,0.4729043543,0.4676641226,0.4889918566,0.4900114834,0.7907674909,0.4958997071
1294,0.4665059149,0.4731442034,0.4783569872,0.4903434813,0.4887751639,0.6394540071,0.5017430782
1295,0.4838038385,0.5082056522,0.4874409735,0.4881558716,0.4904839098,0.5812285542,0.4963145256
1296,0.4594906271,0.4827487469,0.4865989387,0.483902216,0.4849797785,1.391832709,0.478959471
1297,0.3738930225,0.3411943018,0.3643682301,0.374427557,0.3756112158,3.493048668,0.3723943233
1298,0.2951457202,0.2715907991,0.2925820351,0.3331744373,0.3325260878,2.47480607,0.3319729865
1299,0.2746617794,0.2708056271,0.2702338994,0.2894012332,0.2889012396,1.576191306,0.2854988873
1300,0.257370621,0.2596074641,0.2743470669,0.2831299305,0.2824612558,0.3939795196,0.2785504758
1301,0.2676531971,0.2701430321,0.266096741,0.2853649259,0.2872413695,0.4231173694,0.2845155895
1302,0.244211629,0.2548930347,0.247216478,0.2718227804,0.2702085972,0.799819231,0.2692316473
1303,0.3004611731,0.3200697303,0.3117005825,0.3167966902,0.314191401,0.3288748562,0.3138784468
1304,0.3044006526,0.297555536,0.2980698347,0.3145666122,0.3114463985,0.3759887516,0.3104561865
1305,0.3235087693,0.3139669299,0.3202084005,0.3234373629,0.3249154389,0.3489587605,0.3229330182
1306,0.3237597048,0.3714133799,0.3283451796,0.3238355815,0.3275283873,0.3249360025,0.325941205
1307,0.4113441706,0.4380121231,0.4163845479,0.4355945885,0.4320950508,0.447886616,0.4333954751
1308,0.3995122612,0.412381649,0.41945979,0.4213599265,0.4117835462,1.220854402,0.4169743061
1309,0.3153758347,0.3409360349,0.3348207474,0.3316012621,0.3200072944,2.804135561,0.343678087
1310,0.3152239621,0.3245417178,0.3205464184,0.3280270398,0.3175388873,0.3365524113,0.336558342
1311,0.3391762078,0.4086902142,0.3582141697,0.3612487316,0.3533059657,0.4141043723,0.3621588647
1312,0.348044008,0.4063616097,0.3852185309,0.3539316356,0.3561419249,0.356572777,0.3626902401
1313,0.3490940034,0.3550741673,0.3524422944,0.3595049679,0.3586805761,0.3586845398,0.3662022352
1314,0.369828254,0.3258188665,0.3664979041,0.3913799822,0.3781503141,0.4607159793,0.3917942345
1315,0.352676481,0.3592323363,0.3639028072,0.3670060635,0.3622721136,0.7263774872,0.3677274883
1316,0.3594652116,0.4153181016,0.3912056386,0.3683209717,0.3623272479,0.5148197412,0.3722096384
1317,0.350969553,0.4042669833,0.3527893126,0.3726930618,0.3585444391,0.7087206841,0.3765992224
1318,0.3449904621,0.3574610949,0.3627976477,0.3633694649,0.3540306985,0.4047753513,0.36697945
1319,0.400513649,0.4072639942,0.4264534414,0.4211319685,0.4045362473,0.6372202039,0.4281075299
1320,0.3865117729,0.4126143456,0.393416971,0.4053156674,0.3799935579,1.293617129,0.4171167612
1321,0.3799045086,0.4273159206,0.4084098041,0.3957357407,0.3817252219,0.3497548997,0.4154492319
1322,0.3497996032,0.3542515039,0.3587016761,0.35209167,0.3459379673,1.204287648,0.3617567122
1323,0.3370416462,0.3639350235,0.3278498948,0.3563878536,0.3442146778,0.482180506,0.3628068864
1324,0.3446582258,0.3690838814,0.3781756461,0.3604134321,0.3469002247,0.4157831669,0.3684253693
1325,0.3319809139,0.3523869812,0.3733622134,0.3602204621,0.3385667801,0.4036413729,0.3518399298
1326,0.346203655,0.3843825161,0.3680351675,0.3680129051,0.3487196863,0.3421271741,0.3597202599
1327,0.3049230874,0.3712729514,0.3111949265,0.3165354431,0.3044798076,1.175640821,0.3055270612
1328,0.2898186743,0.3307394683,0.318049252,0.3108605742,0.3038882613,0.3641238213,0.3059078753
1329,0.2729027569,0.3003044128,0.2906308472,0.3052486777,0.28856951,0.8182837367,0.2961057723
1330,0.275521785,0.2889063358,0.3033216894,0.3043304682,0.2865842283,0.291349262,0.2915395498
1331,0.1786000282,0.2156139165,0.2086441964,0.1928501874,0.191700384,2.610040665,0.1906857342
1332,0.1907876879,0.1947583705,0.207704708,0.1854557991,0.1824979037,0.4913041592,0.1816120893
1333,0.2174947709,0.2430347204,0.2280727178,0.2080971748,0.2067588568,0.212708056,0.2065517753
1334,0.2182390541,0.2599759996,0.2282514721,0.2149155587,0.2191387862,0.2214515805,0.2194070071
1335,0.1825752705,0.1806224138,0.1963871717,0.1843534261,0.1812697202,1.166903615,0.1824769378
1336,0.1796608418,0.2207808346,0.1939916462,0.180463925,0.1783469915,0.2681042254,0.1807891726
1337,0.1922436953,0.1906895638,0.1983582526,0.1864100844,0.1856407672,0.2436234504,0.1861419529
1338,0.2365182489,0.2370004058,0.228321448,0.2206460088,0.2228790969,0.8472394943,0.2234500498
1339,0.6766166687,0.7038124204,0.7120656967,0.6720528603,0.6852576137,0.6443405747,0.6847880483
1340,0.6808375716,0.6949273944,0.7096853256,0.6818909645,0.6993681788,0.9763624072,0.7035945058
1341,0.7340515256,0.6958408356,0.7071024776,0.7133190036,0.730838716,1.131512284,0.7430670261
1342,0.786683619,0.7849333882,0.8029908538,0.7896292806,0.8065416217,0.8222751617,0.8210315108
1343,0.8301577568,0.7661163211,0.7902072072,0.787914753,0.8034613729,2.979106903,0.8437661529
1344,0.8301016688,0.7998723984,0.7836969495,0.8011422753,0.8144891262,0.7192047238,0.845754683
1345,0.8216241002,0.8212637305,0.7896432877,0.8076497912,0.8115431666,1.075393319,0.8486564159
1346,0.802274704,0.7478650212,0.7993627191,0.8029364944,0.8127502799,1.615317464,0.8686327934
1347,0.8158996701,0.7407190204,0.7972309589,0.800317049,0.8129529953,0.727094233,0.8637938499
1348,0.8007722497,0.7719953656,0.7772386074,0.8052477837,0.8103135228,1.129230022,0.8694580197
1349,0.8239206672,0.8299620152,0.8431818485,0.7988756299,0.813167572,0.7444174886,0.8689611554
1350,0.8034530282,0.8658692241,0.7814233899,0.8001417518,0.8118388653,0.6854435802,0.8490312099
1351,0.8153707385,0.8152943254,0.761176765,0.809607923,0.8169264793,0.8157814145,0.8516362309
1352,0.8625683784,0.8228132129,0.8495561481,0.8521845937,0.8653697968,0.7841283679,0.8995735049
1353,0.8764472008,0.829720974,0.8705897927,0.8606172204,0.865996182,0.9531962276,0.9014245868
1354,0.8850522041,0.8050146103,0.8678634167,0.8961942792,0.8847295642,1.020038486,0.9255642891
1355,0.9032030106,0.9081013799,0.8876770139,0.898009479,0.8940114975,0.7593786716,0.9175412655
