window_index,DLinear,PatchTST,iTransformer,TimeMixer
299,0.4440285265,0.4765287936,0.4832278192,0.4752244949
300,0.4560305178,0.4782890081,0.4832146168,0.4639410973
301,0.6945406795,0.7020189762,0.7030472755,0.7279729843
302,0.7058718204,0.7083460689,0.7076718807,0.707534492
303,0.6990175247,0.7071710229,0.7101377845,0.7156591415
304,0.6206356883,0.6245699525,0.626396358,0.6303393245
305,0.6083236337,0.6148335934,0.6225815415,0.6021589637
306,0.5879743695,0.5900366306,0.5654544234,0.5707354546
307,0.5979073048,0.5933095217,0.573281765,0.588570416
308,0.6030528545,0.5994851589,0.6088246107,0.6054742932
309,0.5951927304,0.5974206328,0.6079173088,0.589849174
310,0.5657456517,0.5722897649,0.5884423256,0.5777776837
311,0.5801189542,0.575235188,0.5878539085,0.5871222019
312,0.6208119988,0.6091316342,0.6204366088,0.6001694202
313,0.5493478179,0.5435861945,0.5623753667,0.5338521004
314,0.5510163903,0.5294379592,0.5163444877,0.5403567553
315,0.6367368102,0.6060786247,0.5928742886,0.5940406322
316,0.6279786229,0.6136129498,0.6050900817,0.6050584912
317,0.6283641458,0.61601758,0.6052444577,0.6117812991
318,0.6197515726,0.611369431,0.6292544007,0.5951551199
319,0.696133554,0.67835778,0.7042298317,0.6603943706
320,0.7858245969,0.7771833539,0.7737693787,0.7708409429
321,0.7776978612,0.7722851634,0.7826573849,0.7923161983
322,0.7871225476,0.780387938,0.7952451706,0.7460662723
323,0.7948907018,0.7765536904,0.7823691964,0.7906224728
324,0.7853274345,0.7528636456,0.7501419187,0.7670575976
325,0.7710793614,0.7534011006,0.7685590386,0.7615709901
326,0.7735898495,0.7576758265,0.754881084,0.7413085103
327,0.7774327397,0.7572978139,0.7961028218,0.7754735947
328,0.7929247022,0.7606668472,0.7503497005,0.7828905582
329,0.7828328609,0.7623155713,0.7560598254,0.780313015
330,0.7828025818,0.7590159774,0.7649266124,0.7826607823
331,0.7799527049,0.7630657554,0.7764670253,0.7599244118
332,0.7864314914,0.7608793378,0.7558630109,0.7722811699
333,0.7868105769,0.7566844821,0.7552962303,0.7575756907
334,0.7923013568,0.7561590075,0.7813021541,0.7657259107
335,0.8540978432,0.8126161098,0.8171665668,0.8390577435
336,0.8544595838,0.8172223568,0.8439088464,0.8328809738
337,0.8586699367,0.8162838817,0.8143889308,0.8296669126
338,0.8514149785,0.8177830577,0.8302637935,0.8265690804
339,0.8482925296,0.8213918209,0.8436964154,0.829009831
340,0.8525072932,0.8222527504,0.8093668818,0.8341916203
341,0.8392839432,0.7803470492,0.7713956833,0.7952520251
342,0.805398643,0.784332931,0.7719704509,0.795936048
343,0.7942328453,0.7768373489,0.7739639282,0.7840734124
344,0.8007704616,0.7775004506,0.7827143073,0.7958442569
345,0.7961199284,0.7776184678,0.7953863144,0.7696530223
