window_index,ClassPrior,Centroid,DiagGaussian,LinearSoftmax
470,0.2770167428,0.3115826702,0.33914526,0.3229477406
471,0.2593476531,0.2599681021,0.2921882922,0.2758411179
472,0.2822822823,0.3252262443,0.3944079837,0.3044248647
473,0.286562732,0.3431926308,0.3458084213,0.4111497452
474,0.2706883217,0.2916332888,0.3022819092,0.2838485502
475,0.2641509434,0.2813395277,0.3064993106,0.2939680203
476,0.2378559464,0.2517760727,0.3789449987,0.2379746835
477,0.288248337,0.2888888889,0.4061504482,0.316006216
478,0.2603174603,0.2782296651,0.3424369748,0.2862123257
479,0.2463054187,0.2463054187,0.2808789651,0.2448304384
480,0.2679127726,0.268540203,0.3357908229,0.3122842169
481,0.2631993696,0.2950894535,0.2977716728,0.2750884039
482,0.2743295019,0.2918567754,0.3134029078,0.3046879047
483,0.231292517,0.231884058,0.2684707382,0.2307692308
484,0.3004291845,0.3004291845,0.3479816498,0.3002873563
485,0.3073684211,0.3073684211,0.3381290105,0.3377565464
486,0.2940320233,0.2940320233,0.3381726674,0.2946754194
487,0.2770167428,0.2919099249,0.371826953,0.3049140364
488,0.2923976608,0.3447923758,0.4124180752,0.3128525877
489,0.2996415771,0.2988505747,0.329004329,0.2980561555
490,0.3133195307,0.3133195307,0.3125,0.344982345
491,0.2743295019,0.290195234,0.3311214532,0.2924852925
492,0.2915750916,0.2915750916,0.3447923758,0.2907488987
493,0.2669789227,0.1471451635,0.3471668644,0.2815686275
494,0.2734254992,0.1819560368,0.3943411734,0.2707355243
495,0.2290598291,0.2050117344,0.3222768172,0.3133735745
496,0.2622432859,0.2170607812,0.3229381041,0.2827318531
497,0.2761250953,0.2593537023,0.4034097916,0.2935917129
498,0.3088749126,0.2135179328,0.3488145789,0.3095238095
499,0.2940320233,0.1302220008,0.4333802119,0.2940320233
500,0.2706883217,0.2010626091,0.3517372368,0.2697674419
501,0.3133195307,0.1980328518,0.4268610716,0.3133195307
502,0.2421227197,0.2158026696,0.3277810247,0.37999696
503,0.2583732057,0.223202517,0.3674947406,0.2908208297
504,0.2940320233,0.2336141613,0.3591773062,0.2940320233
505,0.2890855457,0.1551121476,0.3398575805,0.2890855457
506,0.2840059791,0.273018417,0.3375149343,0.2846441948
507,0.2544283414,0.3142576994,0.3519687759,0.266245441
508,0.2669789227,0.3078790414,0.3471041415,0.2814945227
509,0.2641509434,0.2687998276,0.3417913105,0.2631993696
510,0.2583732057,0.3309054089,0.3006587851,0.2583732057
511,0.2335025381,0.2524231075,0.3377777778,0.2335025381
512,0.2796674225,0.163241525,0.3153235653,0.2999108734
513,0.3004291845,0.2868182871,0.3396489693,0.3004291845
514,0.2743295019,0.2530882353,0.3388647343,0.2749615975
515,0.2345991561,0.3730650459,0.3150870269,0.2340966921
516,0.2688422688,0.231515031,0.3674403032,0.2812125943
517,0.2641509434,0.1147837765,0.3559311765,0.2777119537
518,0.2915750916,0.1571574007,0.3961490379,0.3115927487
519,0.2743295019,0.133989726,0.3350344627,0.2743295019
520,0.2840059791,0.2869359244,0.2962475313,0.2997957099
521,0.2932166302,0.1759242237,0.3217687075,0.2932166302
522,0.2948438635,0.2111152478,0.4212520064,0.2948438635
523,0.3004291845,0.1543102567,0.2972774099,0.3004291845
524,0.3073684211,0.1060002655,0.3625687156,0.3073684211
525,0.2554216867,0.1325581007,0.3918363327,0.2554216867
526,0.2848620433,0.1017150155,0.347211193,0.2848620433
527,0.3073684211,0.04925901349,0.4075946936,0.3073684211
528,0.277904328,0.1039270035,0.3443980653,0.277904328
529,0.2514193025,0.1819117153,0.3247108666,0.2514193025
530,0.2641509434,0.1966336125,0.3099642373,0.2641509434
531,0.3211875843,0.03217097863,0.4443205057,0.3211875843
532,0.2504065041,0.235996858,0.3840078837,0.2633644239
533,0.2907488987,0.1116588671,0.3371523454,0.2907488987
534,0.2840059791,0.2798171069,0.3185366739,0.2840059791
535,0.302771855,0.3001799596,0.3002873563,0.302771855
536,0.2688422688,0.2962518303,0.3399949723,0.2688422688
537,0.2573940847,0.1617240447,0.3060999875,0.2580128205
538,0.2805429864,0.2671881995,0.3319337304,0.2805429864
539,0.3066104079,0.3360441093,0.3535592719,0.3066104079
540,0.2822822823,0.3308745283,0.3912271253,0.2822822823
541,0.2940320233,0.1692004721,0.3243186583,0.3160818713
542,0.2544283414,0.2317037651,0.2801577153,0.2544283414
543,0.3125864454,0.2237705398,0.4373663112,0.3125864454
544,0.2840059791,0.419413767,0.4383444117,0.3149472251
