window_index,DLinear,PatchTST,iTransformer,TimesNet,ZeroPred,Persistence,HAR_EWM
565,0.2902872562,0.3220434189,0.2792598307,0.2788669765,0.2715905607,0.3374355137,0.2788107991
566,0.2796991169,0.3027797937,0.2750854492,0.2826506793,0.2715001106,0.2716265023,0.2779662311
567,0.2815674245,0.2960552275,0.2886449993,0.2848916352,0.273504287,0.4837218225,0.2816826403
568,0.2875389159,0.299466908,0.2774032354,0.2849569917,0.2730907798,0.3195755184,0.2821246684
569,0.2726725638,0.3142880499,0.2919302285,0.2841044664,0.2704268694,0.4329773188,0.2821618319
570,0.2819306552,0.3176006079,0.2853339314,0.2830313742,0.2705394924,0.2766700089,0.2824992537
571,0.285299629,0.3382648528,0.2995462418,0.297186166,0.2771309912,0.4067611396,0.2938448489
572,0.28350842,0.3004846871,0.2842871845,0.289398849,0.2743979394,0.4418766201,0.2849041224
573,0.2894664109,0.3248958588,0.2862616479,0.2922166586,0.2792217433,0.2996894121,0.2888081074
574,0.2812767923,0.2856845558,0.28509444,0.2744281292,0.2552666962,1.755985618,0.275508076
575,0.290130794,0.3124553263,0.273467809,0.2779921591,0.2589582503,0.2697454989,0.2747499943
576,0.2753683627,0.3112818301,0.2962513268,0.2879574597,0.2630312145,0.2916310728,0.2744131386
577,0.2678359449,0.334654659,0.2890469134,0.2859334052,0.2565605342,0.8888466954,0.2736745179
578,0.2859381437,0.3453032672,0.3148419559,0.3141137064,0.2723414004,0.5579523444,0.2987342775
579,0.2802966535,0.307474494,0.2984949052,0.2988137305,0.2691489756,0.95118016,0.2811975777
580,0.290071547,0.3170223534,0.3060635626,0.3061000109,0.277531147,0.2993883789,0.2921164334
581,0.2816881239,0.3366700411,0.3142065704,0.3108486831,0.2758619785,0.4623915851,0.293255657
582,0.2751123309,0.3006250262,0.2962806225,0.2875757515,0.2655436695,1.043479562,0.2720119953
583,0.262427479,0.2638446987,0.272403568,0.2625190616,0.2492816001,1.026381493,0.2509303987
584,0.358174175,0.3625565469,0.353669554,0.356204778,0.3516756594,0.4560832083,0.3511463702
585,0.3753257692,0.3748880327,0.3810810149,0.3720321655,0.3694138229,0.3743298948,0.3675743639
586,0.3722492754,0.4104040563,0.3760654032,0.3722066879,0.3690843582,0.3764109612,0.367565155
587,0.3217714131,0.321300894,0.3122310638,0.3188695014,0.3201835454,3.236512423,0.3207536042
588,0.325291276,0.317760855,0.3244401813,0.3217558563,0.3216706812,0.325145483,0.321680516
589,0.3207688034,0.3072886765,0.3158842027,0.3189943731,0.319888562,0.499025017,0.3215300143
590,0.327337414,0.3282215297,0.3317476213,0.3193448782,0.3241980076,0.3931861818,0.326615572
591,0.3441645205,0.33968243,0.3287102282,0.3359494209,0.3379587829,0.3353354633,0.3395409286
592,0.3419845104,0.342777729,0.335136652,0.3402374685,0.3395056725,0.4636069238,0.3396726549
593,0.3457961082,0.3710325658,0.3356225491,0.3366618454,0.341160059,0.4684278071,0.3426021636
594,0.3521286547,0.3499719799,0.3438068926,0.3482967615,0.3547671735,1.75998199,0.3658750057
595,0.3865574896,0.3580598533,0.3747043908,0.3779745102,0.3909152746,0.4260087907,0.4049302638
596,0.3986059129,0.3887039423,0.3758773804,0.3719659746,0.3975019455,0.3943320811,0.4118834734
597,0.3931649625,0.3863459527,0.3775607646,0.3768556118,0.3974417746,0.4190610647,0.4120818675
598,0.4108822346,0.4202174246,0.3920865953,0.3888768256,0.4077969491,0.3926990926,0.422437042
599,0.4263122976,0.3986313045,0.4063887596,0.403511256,0.42174384,0.4040151536,0.4337219298
600,0.4167071283,0.3907235563,0.3949569762,0.3920785487,0.4072040319,1.397570252,0.4304893911
601,0.4145870209,0.4012597799,0.396324724,0.4000207484,0.4079979658,0.4854068756,0.4323399961
602,0.4057444632,0.4095664024,0.4183372259,0.4084224701,0.4126344919,0.7654841542,0.4451434612
603,0.4115788639,0.4028820097,0.4178037345,0.4107627571,0.4127298892,0.4103863239,0.4438689947
604,0.3982532918,0.3915613592,0.3911034167,0.3960494101,0.3957987726,0.8967434764,0.4117240012
605,0.3945113719,0.3854286671,0.3907731473,0.3952526152,0.3976744711,0.4142003059,0.4141898155
606,0.3883768618,0.3895175159,0.3926056921,0.3930562735,0.3925890923,0.7417876124,0.3984816074
607,0.3852217197,0.3951354027,0.3807545602,0.3938313425,0.3942276537,0.3762642443,0.3977977931
608,0.385543555,0.3977793753,0.3822011948,0.3880476654,0.3916913569,0.7198236585,0.3999938965
609,0.3902971447,0.3967516422,0.3876464367,0.3837069273,0.3898670375,0.5815683603,0.4016141593
610,0.3942238986,0.4226286411,0.3925740719,0.393543601,0.3979686797,0.4399391711,0.4113775492
611,0.3963650763,0.4051450789,0.3980666697,0.3935799599,0.4000737667,0.4065296352,0.4137155712
612,0.4148265421,0.4243164062,0.4136279523,0.414355129,0.4203847647,0.673017323,0.4241716862
613,0.4118165672,0.4294390678,0.4202932119,0.4189131558,0.4203822613,0.4270183742,0.4242652953
614,0.4144844711,0.4061661959,0.4092977345,0.4123952389,0.4209938049,0.4304223061,0.4251240194
615,0.4094153941,0.3871684074,0.4125582278,0.411405772,0.4154332578,0.531175077,0.4144672453
616,0.4125780165,0.4150036871,0.4187853336,0.412425071,0.4195809662,0.3999098837,0.4177865684
617,0.4115048349,0.391979903,0.4076607227,0.4098395407,0.4195339382,0.4040232599,0.4172274768
618,0.4145980179,0.4204769135,0.4013519287,0.4107899964,0.4195812047,0.4524875879,0.4179626405
619,0.5655536652,0.5719027519,0.56345433,0.566120863,0.5708697438,1.108531594,0.5736008286
620,0.5707015395,0.5993740559,0.5830615163,0.5846347809,0.5837827325,0.6192137003,0.5844724774
621,0.5666761994,0.5878076553,0.5707092285,0.5742489696,0.57815063,0.9467284083,0.5819579363
622,0.5598509312,0.5880226493,0.574509263,0.5752515793,0.574524045,0.6930223107,0.57557863
623,0.571365416,0.5609728098,0.5671944618,0.5656879544,0.5711683631,0.7147309184,0.5702305436
624,0.572917223,0.5767941475,0.5867070556,0.5764427185,0.5808243155,0.7809759974,0.5795000792
625,0.5632109046,0.5749791265,0.5690562129,0.5766151547,0.5757852197,0.7944657207,0.5746384263
626,0.5461571217,0.5563402772,0.561308682,0.5679862499,0.5663316846,1.675734043,0.5655961633
627,0.539034307,0.5284578204,0.546749711,0.5490167737,0.5538215041,1.073830009,0.5516889691
628,0.5381507874,0.5247654319,0.5492238998,0.5417368412,0.5453634262,1.044863939,0.544300735
629,0.6016808152,0.5841445923,0.6109161973,0.6077357531,0.610743165,0.6226145029,0.6079449654
630,0.6868149638,0.6711351871,0.6826281548,0.6841875911,0.6886372566,0.9712745547,0.6867615581
631,0.6825754642,0.684181869,0.6905600429,0.6858305931,0.688626945,0.7220310569,0.6869164109
632,0.6099808812,0.612722218,0.6136589646,0.6088301539,0.6126868129,5.544817448,0.6164810658
633,0.5968191028,0.5988433361,0.5975090265,0.6022996306,0.5977639556,1.442148566,0.6078570485
634,0.5887960792,0.585619688,0.593000412,0.5963116884,0.5979365706,0.6008926034,0.6073980927
635,0.6330633163,0.6448341012,0.6421883702,0.6312502027,0.6309397221,0.9926454425,0.6397423744
636,0.6323603988,0.637932539,0.6194639206,0.6329398155,0.6289769411,0.7304317355,0.6401708126
637,0.6271799207,0.6875570416,0.6238509417,0.6363952756,0.6301891208,0.6791000366,0.6441192031
638,0.625102818,0.6510043144,0.625829041,0.6290502548,0.6251453161,0.8593444824,0.633866787
639,0.601390183,0.61431849,0.6082305908,0.6123791337,0.6125025153,1.289744854,0.6146365404
640,0.62223351,0.6651669145,0.6252243519,0.6224987507,0.6257506013,0.8502677083,0.6279497147
641,0.6403802037,0.6596989036,0.6220932603,0.6290422082,0.6306647658,0.8006491065,0.6372923255
642,0.6354045272,0.6257805824,0.6360672116,0.6302559972,0.6344909072,2.446579695,0.6479777694
643,0.5908048749,0.5827730298,0.609149158,0.6096069217,0.6068992019,2.465680361,0.6416676641
644,0.600579679,0.6269623637,0.611376822,0.6112744212,0.6009920239,0.9753519893,0.6429572701
645,0.5880928636,0.6005254984,0.5907788873,0.6042263508,0.6025934219,0.6007162929,0.6440860033
646,0.577419579,0.5684449077,0.6038606763,0.6085365415,0.5928090215,1.188795686,0.6449863315
647,0.5627696514,0.5723637938,0.5799456239,0.5910539627,0.5787729621,1.168811798,0.6136508584
648,0.5752720237,0.6104540229,0.5874449611,0.5975807905,0.584456265,0.5932794213,0.6216587424
649,0.5717076063,0.5926393867,0.58950454,0.5965847373,0.5834020972,0.6175531149,0.6143173575
650,0.6250086427,0.6529390216,0.6574859023,0.6624472737,0.6433101296,1.189068317,0.6943956017
651,0.6372945905,0.6718997359,0.6626157761,0.671002686,0.6484274864,0.6372230649,0.6990103722
652,0.6471144557,0.6657915115,0.6575344801,0.6683484912,0.6512213349,0.6485468745,0.6975637078
653,0.6467440724,0.6651775837,0.6778066754,0.6775218844,0.6560636163,0.8101605773,0.7032413483
654,0.6608853936,0.6707975268,0.6739017367,0.6755749583,0.6614945531,0.8744037747,0.7002017498
655,0.6666586399,0.6889097095,0.6807414889,0.6741085052,0.660898149,0.872240603,0.7030245662
656,0.6513243318,0.6816658378,0.67556113,0.6769934297,0.6596751809,0.7768651843,0.7044859529
657,0.6575202942,0.6880685687,0.6692498326,0.6755477786,0.6598221064,0.662974894,0.7027173042
658,0.6430548429,0.6576377153,0.6648076177,0.6763097644,0.6518319249,1.201265454,0.7046647668
659,0.6575282216,0.67091012,0.6904292703,0.6731171608,0.6572242975,0.8318672776,0.7110506892
660,0.6232783794,0.6502286792,0.6355249286,0.640740335,0.6275386214,1.847954392,0.6583134532
661,0.6310895085,0.6792201996,0.6422145963,0.6425612569,0.6288535595,0.632001102,0.6576164961
662,0.6351012588,0.6390796304,0.6478117108,0.6459214687,0.6308172345,0.6901752353,0.6595669389
663,0.6364449859,0.6482901573,0.6502321362,0.6460152268,0.6333063245,0.6621229649,0.6609782577
664,0.620534718,0.6661878228,0.6372533441,0.6409148574,0.6290683746,0.7761616111,0.649711132
665,0.619800508,0.6362954378,0.6260239482,0.6434167027,0.6319332123,0.6442875862,0.6538658142
666,0.6276230216,0.6395005584,0.6517705321,0.6483741403,0.6340683699,0.6589143872,0.6552398205
667,0.4703421891,0.5033256412,0.4817303121,0.4847577512,0.4790298045,8.104592323,0.4791903496
668,0.4657179415,0.4702632427,0.4636375904,0.4685834348,0.4647983611,1.175294399,0.4653181732
669,0.4691387713,0.4793185294,0.4607512653,0.4749664366,0.4738703668,0.4786770046,0.4738423824
670,0.4846552908,0.4816826284,0.4722966254,0.4759476185,0.4767644405,0.4954552352,0.4768151343
671,0.4746124446,0.4837658107,0.4721106589,0.475422591,0.4758497775,0.5222448707,0.4761379659
672,0.4500701129,0.4863032103,0.465380311,0.4580797255,0.4615484178,1.201819301,0.4648017883
673,0.4771270752,0.4593594968,0.4685487747,0.4707302749,0.4713455141,0.4752828181,0.4749945104
674,0.4598120451,0.4766122401,0.4574152529,0.4598832428,0.4627473354,0.9649856687,0.4632736444
675,0.4585544169,0.4569743574,0.4536327422,0.4603528082,0.4638240337,0.4660142362,0.4645389616
676,0.4560569525,0.4427672923,0.4581083059,0.464879185,0.4649627209,0.4699323177,0.4653479159
677,0.4006762505,0.390942812,0.4040987492,0.3985610008,0.3995076716,3.714211702,0.4035791457
678,0.3144790828,0.2966017723,0.3147115409,0.3171681166,0.3161801994,4.407358646,0.3167134821
679,0.3201566041,0.3321168423,0.3181505203,0.3199537098,0.3163910806,0.3392744958,0.3173969984
680,0.2837322056,0.284871012,0.2896797359,0.2916981876,0.2905267179,1.696712136,0.2907910347
681,0.285697192,0.2947559357,0.289819032,0.293061614,0.2880055904,0.4523818195,0.2892740667
682,0.2960086763,0.2892020047,0.2894126773,0.2986311316,0.2936429083,0.2985536754,0.2949784398
683,0.2668603957,0.2750912607,0.2715250552,0.2741582692,0.2685258687,2.178236246,0.2683317065
684,0.2729704678,0.2704207003,0.2755565941,0.2721879482,0.2714178264,0.2715827525,0.2715307176
685,0.2785088122,0.2782704532,0.2835711241,0.2821814716,0.2812583148,0.3885336816,0.282956183
686,0.2710798383,0.2723996937,0.2821954787,0.2815419734,0.2813273966,0.289657861,0.2833559215
687,0.2793384194,0.2781112194,0.2817000449,0.2816639841,0.2859237194,0.3312172294,0.2875419259
688,0.2735345662,0.2536732256,0.2676199377,0.2692627609,0.2689203918,1.128387332,0.2688524723
689,0.2602363527,0.2672908306,0.2626193166,0.2586690187,0.2605457306,0.6916118264,0.2613468766
690,0.2215638757,0.2225084305,0.2234225273,0.2220604569,0.2192941755,2.23254776,0.220488742
691,0.2312195897,0.2312904596,0.232497856,0.2292811871,0.2319574207,0.6843397021,0.231619969
692,0.2288383394,0.2371996194,0.2247545868,0.2327487469,0.2324886769,0.2554204464,0.2319650203
693,0.2255086452,0.2301695943,0.2394598871,0.2322310209,0.2316014022,0.3249756992,0.2313687056
694,0.2363880128,0.2334104776,0.2378130406,0.2391380519,0.2378718853,0.2549347878,0.2372721583
695,0.239809826,0.2409999371,0.2329328209,0.2428319454,0.2403108925,0.2452636361,0.2396650761
696,0.2299011499,0.2440092415,0.2301764637,0.2348344773,0.2348754406,0.5665579438,0.2357213646
697,0.2315183431,0.253149718,0.2315366715,0.2310319543,0.2348701507,0.2358929962,0.2352887839
698,0.168760553,0.1738587469,0.1636947989,0.1633253545,0.1664643735,3.764160156,0.1791650802
699,0.1653552502,0.1675133258,0.1544492096,0.1601937264,0.1637836695,0.5037741065,0.1806730479
700,0.1631184518,0.1636198163,0.1576133519,0.1574837714,0.1612749696,0.2336140722,0.1738310307
701,0.1608136147,0.1483020931,0.1536129415,0.1527790874,0.1549295187,0.3996804059,0.1616822034
702,0.1464040428,0.1568416804,0.1387997568,0.1402390599,0.1425222605,0.8746101856,0.1562406123
703,0.1406001598,0.1577578634,0.1407713741,0.1391831785,0.1434684843,0.2010994703,0.1527145654
704,0.1617142707,0.1600349247,0.1566472203,0.1563136131,0.1598324925,0.1570865512,0.1666136384
705,0.1602124572,0.1670865566,0.1553289443,0.1591312438,0.1601908505,0.1582543552,0.1663849503
706,0.1622725129,0.1590086967,0.1582601368,0.160183236,0.1602900177,0.1610734016,0.1656812876
707,0.1536246985,0.167502597,0.1580755115,0.1568334103,0.1566680074,0.4774045944,0.1582636684
708,0.1570622325,0.1672221571,0.1578616649,0.157192111,0.1611291021,0.1930679232,0.1636666507
709,0.2024816871,0.1890571564,0.1894021779,0.1905776709,0.1963204592,0.2254124135,0.1985040903
710,0.2225883454,0.2219433784,0.217569232,0.2135318667,0.2199888974,0.2849718034,0.2206850499
711,0.2436008006,0.2638057768,0.2433323413,0.2330332547,0.2382036895,0.3290169537,0.237532869
712,0.2396147698,0.2485954612,0.2410155982,0.2372390032,0.2387083769,0.2591866553,0.2383546084
713,0.238655284,0.2588609457,0.2360521108,0.2357731014,0.2365850955,0.4205604494,0.2374916822
714,0.3607530594,0.3742987216,0.3767408133,0.3695076406,0.3611133099,0.4739376009,0.3611223698
715,0.3726843297,0.3946677446,0.3723530769,0.3696546555,0.3614300191,0.5900390744,0.3616960943
716,0.3654179573,0.3916479051,0.371642977,0.3692572117,0.3611757457,0.377519995,0.3612938225
717,0.3633672297,0.3595956266,0.3489722311,0.3594577014,0.3570921421,0.8022317886,0.3572122157
718,0.3761363924,0.3900997639,0.3688392639,0.3710318506,0.3664461672,0.5134447217,0.3663610518
719,0.3739058077,0.3847249448,0.3748324215,0.3665417731,0.3664324582,0.3698485792,0.3663728535
720,0.3723712862,0.3743557036,0.355386734,0.365686059,0.3665516675,0.3834114969,0.366509676
721,0.384819597,0.3913312852,0.3761244714,0.3696194887,0.3721800148,0.8393076062,0.3723320067
722,0.3788093328,0.383172065,0.3767602444,0.3701414764,0.3704228401,0.4854157269,0.370237112
723,0.3969715834,0.4358411729,0.385068208,0.3856977522,0.386810869,0.4266599119,0.3860569894
724,0.4030305147,0.3958652914,0.3943110406,0.3852527142,0.3905608654,0.4733529091,0.3895144165
725,0.4000356197,0.4291544259,0.4002217352,0.3845125139,0.3925120533,0.477327019,0.3917514086
726,0.4485237598,0.4780373573,0.4438597262,0.4333428442,0.4389090538,0.5303931832,0.4389595091
727,0.4805190265,0.4935915172,0.4812918901,0.4737457931,0.4749754965,0.4860108793,0.4745393097
728,0.4718779624,0.4714106619,0.4735302925,0.47497347,0.4719072282,0.5876728892,0.4707661569
729,0.4863674939,0.500169158,0.4898838103,0.4782094061,0.4787243307,0.52111274,0.47810781
730,0.4918224812,0.4891381264,0.4762320518,0.4787140787,0.4750744104,0.8135011196,0.4757165015
731,0.4675040543,0.4927994013,0.4677875042,0.4699055254,0.4595436752,1.3300699,0.464749217
732,0.4625593126,0.4799409807,0.4555452168,0.4695084095,0.4650428295,0.566226244,0.4672694206
733,0.4815801084,0.472509861,0.4594883025,0.4722259939,0.4644153118,0.9591627717,0.4640827477
734,0.4743373692,0.4912794828,0.4738578796,0.4681186378,0.4657254219,0.4666081965,0.4652484357
735,0.4700939953,0.5110244155,0.4665810168,0.4660117626,0.4666312039,0.7231661677,0.4662396908
736,0.4846255481,0.4987607002,0.48070696,0.4744441509,0.4721496403,0.5323876739,0.4727463722
737,0.4786646366,0.4738787711,0.4766604006,0.4711941183,0.4721394479,0.4728173316,0.4726497233
738,0.4889689386,0.4742076695,0.4716477394,0.4712897539,0.4761692584,0.4871887267,0.4760303497
739,0.4781040251,0.4659426212,0.4705237448,0.4535580575,0.4548436105,1.497732282,0.4582239091
740,0.5923631787,0.5950253606,0.6040782332,0.5825609565,0.5856280327,0.6754133105,0.5961301923
741,0.5965382457,0.5964255929,0.588732183,0.5838202834,0.5860075355,0.5959870815,0.5949694514
742,0.5957272649,0.5970711708,0.5841030478,0.5796467662,0.5843659043,0.9934058189,0.5972096324
743,0.5888391137,0.6147038341,0.5815638304,0.5854061246,0.5822147727,0.7541871071,0.5986363292
744,0.6016765237,0.5965941548,0.5934579372,0.5904647708,0.5905969739,0.583740294,0.6068720222
745,0.6110759377,0.6202125549,0.5941026807,0.5892348886,0.5906487703,0.5841462612,0.6048343778
746,0.6339743137,0.6155161262,0.6121454835,0.6164782643,0.6168753505,0.6123371124,0.6330726147
747,0.6402220726,0.6609205604,0.632320106,0.61928159,0.6224732995,0.6837594509,0.633009851
748,0.6417888403,0.6371887922,0.6321531534,0.6248509288,0.6249966025,0.6579868197,0.6355543137
749,0.6377138495,0.6320178509,0.6320383549,0.6282797456,0.6271969676,0.6269155145,0.6354569793
750,0.6426103115,0.6735546589,0.6344925165,0.6289909482,0.6329391599,0.6430875063,0.6422841549
751,0.6536487937,0.7052273154,0.6509752274,0.6403177977,0.6440358162,0.7489800453,0.6487796903
752,0.6477068067,0.6500181556,0.6273736358,0.6256749034,0.6283085346,1.353908062,0.6287662387
753,0.6422538757,0.6676638722,0.6337118149,0.6229016781,0.6282112598,0.663807869,0.6290477514
754,0.6492065787,0.6354130507,0.6370998621,0.6271204352,0.6324667335,0.6635412574,0.6339886785
755,0.6405753493,0.6552681923,0.6386733055,0.6294557452,0.6324719787,0.7770269513,0.6325799227
756,0.6444711089,0.6558757424,0.6374034286,0.6336941123,0.6357207298,0.9129486084,0.637286365
757,0.6090627313,0.568988502,0.5911127925,0.6011378765,0.5992283225,2.546688795,0.6096103787
758,0.5667017698,0.5844522119,0.569683373,0.5773829818,0.5730579495,2.054304361,0.5961170197
759,0.5615209937,0.532397747,0.5634486079,0.5590288043,0.5646913052,1.447291374,0.5736933351
760,0.5652781725,0.5770875216,0.5673577189,0.566442132,0.5681326389,0.5775409937,0.5761517286
761,0.5632146001,0.575084269,0.5606648922,0.5766885877,0.5705915093,0.5879774094,0.576179266
762,0.452950716,0.4712468088,0.4660235941,0.4622876644,0.4627729356,6.439508915,0.4623571932
763,0.4657107294,0.465693146,0.4659215212,0.4706301987,0.4689559042,0.7299780846,0.4686374664
764,0.473266691,0.4549477398,0.4716179371,0.4749451876,0.4742750823,0.4747850895,0.473595649
765,0.4707058966,0.4827158749,0.4860810935,0.4686097205,0.4711060524,0.7038821578,0.4714969099
766,0.461814642,0.4674600065,0.4461627305,0.4575011432,0.4585089386,1.104961514,0.4580894411
767,0.4861226976,0.49280563,0.4907151461,0.4838637412,0.4837870896,0.4851746559,0.48385337
768,0.5216119885,0.5155549645,0.5085518956,0.507265389,0.5099506974,0.5419523716,0.5109037161
769,0.5113754272,0.5176531672,0.5121314526,0.4942833483,0.4953136444,1.24337399,0.4953795969
770,0.5088947415,0.5189525485,0.4893794358,0.5001798272,0.497751981,0.5185756683,0.4978169501
771,0.4910377562,0.5023642778,0.4879789352,0.4845858514,0.4805305004,1.35577023,0.4827691019
772,0.4876387417,0.4810508788,0.4987696707,0.4889007807,0.4818662703,0.7637098432,0.4875603616
773,0.5206195116,0.5353973508,0.5148727894,0.5098189116,0.5052631497,0.7132948041,0.5161872506
774,0.4793483317,0.4854258001,0.4741012752,0.4708469808,0.4650611877,2.679987669,0.4657160938
775,0.4337060452,0.44498384,0.433835119,0.435883373,0.4288321435,2.331118584,0.4360936582
776,0.4466161728,0.4545454085,0.4402274787,0.4437970817,0.4369974136,0.4327878952,0.4446938932
777,0.4354260862,0.4601790905,0.4391082227,0.4390493929,0.4358533919,0.7437538505,0.4386556149
778,0.4577983916,0.4598900378,0.4272173345,0.4391748905,0.4341376722,0.5729794502,0.438839227
779,0.4393422604,0.4495804012,0.4419546127,0.4378472567,0.4344793856,0.43232885,0.4386059344
780,0.4531586468,0.4691280425,0.4357446432,0.4411362708,0.4417236149,0.8239590526,0.4423381984
781,0.4352679551,0.4203828573,0.4375882149,0.4379890859,0.4328216612,1.029852867,0.4365911782
782,0.4362666607,0.4547760785,0.4313305914,0.4343704879,0.4323912561,0.4890717566,0.4344663918
783,0.4362250865,0.4590067863,0.4379789829,0.4280101061,0.4292726517,0.7217614055,0.4297713935
784,0.4422548711,0.4365713596,0.4352141917,0.4310302734,0.4282689095,0.7522728443,0.4282982349
785,0.4253951013,0.3987881243,0.4285478592,0.4266303778,0.428463608,0.4284535944,0.4284624755
786,0.4567756355,0.4356397688,0.4515565932,0.4458624423,0.4464997351,0.6410307884,0.4464432299
787,0.4508905411,0.4602595866,0.4548822343,0.4522413015,0.4504495859,0.4557076395,0.4503386021
788,0.3480607569,0.3175340593,0.3285847604,0.323887378,0.3201891184,6.982592106,0.3337530792
789,0.3336527348,0.3451904356,0.3189443946,0.3238769472,0.319624871,0.4030161202,0.3346470296
790,0.3478005826,0.3345239162,0.3401574194,0.3352643251,0.3274561465,0.5069720745,0.3388681412
791,0.3487564027,0.3619403839,0.3425826132,0.3430482447,0.3373811245,0.3675916195,0.3478792608
792,0.3423914909,0.3552046716,0.334843874,0.3352622092,0.3315462172,0.8335638046,0.3471624851
793,0.3460356891,0.3505779207,0.3543392122,0.3410414755,0.3386128843,0.3345952332,0.3540894985
794,0.3594934046,0.3493185341,0.3441331089,0.3475036323,0.3461515009,1.888185024,0.3812177181
795,0.3514024317,0.3523282707,0.3493602276,0.3370733261,0.3389234543,0.5935781002,0.3623614609
796,0.3479356766,0.3713743985,0.3387542665,0.3422374427,0.342312485,0.3948000371,0.361634016
797,0.3433984518,0.3402985036,0.3398799598,0.3413422108,0.3409022391,0.388338685,0.3558330536
798,0.3508568704,0.3396503031,0.353435725,0.3543873727,0.3508819342,0.7370853424,0.369446516
799,0.3360770643,0.3425004482,0.3342849314,0.3360879719,0.3368856013,0.8812895417,0.3457717001
800,0.3340817988,0.325943917,0.3424109519,0.3345064819,0.3362055123,0.3407883644,0.3431981504
801,0.3382452726,0.322999239,0.3348423541,0.3361481428,0.3386339843,0.3348496258,0.3447904587
802,0.3362491429,0.3459735811,0.3367006481,0.3384335935,0.3375164568,0.6400401592,0.3468191326
803,0.3521331549,0.3496188223,0.3537425995,0.353757143,0.3515413702,0.6359555125,0.3669012487
804,0.3802258968,0.3988738954,0.3862029612,0.3911060989,0.3941635191,0.698836267,0.4001961648
805,0.3928047717,0.3793037832,0.3975894451,0.3998067379,0.3959641755,0.4014696777,0.4024471939
806,0.4088571072,0.3837899268,0.4058183432,0.4179617465,0.4156770706,0.427148819,0.42098248
807,0.3948686421,0.3984049261,0.4139056206,0.4053422511,0.40408957,0.9395448565,0.4053873122
808,0.3815044463,0.4134646952,0.4006241858,0.4010555744,0.4003534317,0.6445404887,0.4035280049
809,0.3987923861,0.3886292875,0.3938275278,0.3984945714,0.3971025944,0.5200977921,0.3984057009
810,0.3731478155,0.3747462928,0.3695287406,0.3782965243,0.3782750666,1.416584134,0.3850704134
811,0.3632285297,0.3822534084,0.3679310083,0.3689864576,0.3671701252,0.8372103572,0.3692109883
812,0.3619760573,0.3828211725,0.3814088404,0.3761482239,0.377350539,0.7143165469,0.3832549155
813,0.3710361719,0.3780886233,0.3717468679,0.374512285,0.3766560555,0.4224485457,0.3805344403
814,0.3750667572,0.375430584,0.3902132511,0.3818333447,0.3831419945,0.3784305155,0.3871644437
815,0.3630970418,0.3468522131,0.3462022841,0.3596401513,0.3611102998,1.455290914,0.3600162566
816,0.3246568739,0.3384126723,0.3381414413,0.3376273811,0.3386909068,1.569591045,0.3386665285
817,0.342413336,0.3734909296,0.3580664694,0.3563261032,0.3550928831,0.423853904,0.3531272411
818,0.355032891,0.3941785991,0.3650875986,0.3688031137,0.3671571314,0.5586211681,0.3643430173
819,0.3465880156,0.3591533899,0.3573028743,0.3699660599,0.3674834073,0.3655612469,0.3647476137
820,0.3531540334,0.3587714136,0.3608989716,0.3621993959,0.3614318371,0.7485375404,0.3600604534
821,0.325002104,0.3107820451,0.3373121321,0.3412782848,0.3377443254,1.814714313,0.3422845304
822,0.318708539,0.3190347254,0.3188008368,0.3307849169,0.330848664,0.6037828326,0.3315958977
823,0.3180591166,0.3205683529,0.3441220522,0.3362201154,0.3322606683,0.3293025196,0.3322786987
824,0.3069616556,0.3173610866,0.3187085092,0.325919956,0.3251694441,0.837356329,0.3288298845
825,0.3051485121,0.3298776448,0.3054908216,0.3161272705,0.3189341128,0.5306003094,0.3192421496
826,0.3027426302,0.2715815306,0.316950053,0.3174229562,0.319555372,0.3704097271,0.3207021058
827,0.3077535927,0.329477936,0.3143213987,0.3188159466,0.3223163188,0.3189277351,0.3226659894
828,0.2996305525,0.2995882928,0.3052740395,0.306452632,0.3066882193,0.9502305388,0.3044112027
829,0.2927518785,0.2912806571,0.3009874821,0.3060064912,0.3071983755,0.4717134535,0.3054631352
830,0.2923234999,0.297789067,0.3015666008,0.3049373627,0.307174623,0.3279720545,0.3050406873
831,0.290700525,0.2780782282,0.3031525612,0.3051695526,0.3039405644,0.5356276631,0.3030829132
832,0.2886483371,0.2826896906,0.2904001772,0.3007624149,0.3009928167,0.521889627,0.2991507351
833,0.2886167765,0.2878059149,0.2995989025,0.3028693795,0.3028258085,0.3244099915,0.3009194136
834,0.2804390192,0.285993576,0.2928937972,0.2923924625,0.2946224213,1.241278291,0.2913429737
835,0.273555696,0.2933029532,0.2992982268,0.2907527387,0.2934578955,0.4496538937,0.291980505
836,0.2740631402,0.279915303,0.2876005471,0.2894932032,0.2923999429,0.4054753482,0.2897679508
837,0.2866276801,0.2848352492,0.2979949415,0.3040837944,0.3044886291,0.3531076014,0.3002949059
838,0.2745484412,0.2811644971,0.2868254483,0.2897334397,0.2933497727,0.8249859214,0.2896527648
839,0.2683301568,0.2750878036,0.2851341963,0.2828436196,0.2834665179,0.8848239779,0.2786978185
840,0.2635301352,0.2627259195,0.2853756845,0.2890956104,0.2853965759,0.4781700075,0.2817594111
841,0.2710778713,0.2607637346,0.27028808,0.2801111341,0.2781504095,0.5575342774,0.2745638788
842,0.2305618078,0.2333673984,0.2422279119,0.2445352226,0.2444604039,1.778784394,0.2454706877
